48,23,-5,5.7352
42,23,7,5.7352
36,-1,52,7.8074
48,11,28,7.8074
24,-1,52,7.8074
42,-4,43,7.8074
12,5,70,7.8074
-3,11,49,7.8074
12,17,34,7.8074
-24,2,55,8.2338
-42,26,25,8.2338
-27,-1,58,8.2338
-24,-61,52,10.2462
-39,-37,43,10.2462
12,-58,49,10.2462
-12,-64,49,10.2462
48,-40,31,10.2462
-21,-79,31,10.2462
36,-76,28,10.2462
-27,-76,25,10.2462
15,-19,19,4.0971
-27,-16,10,4.3394
-15,-10,10,6.1156
15,-16,16,6.1156
