-34,8,38,6.3807
42,32,26,6.3121
52,20,22,5.0409
34,24,38,12.422
34,44,40,5.1221
-14,18,52,7.1145
14,22,48,6.8102
-34,-60,34,5.9172
-34,-40,54,8.3562
40,-44,56,5.1221
-52,-18,46,7.771
56,-22,44,6.0784
50,-26,54,7.3529
-16,-36,70,4.6789
-22,-28,66,6.7732
-18,-4,64,9.0968
-12,-18,58,6.4852
26,8,66,10.2088
-4,-22,58,5.1495
10,32,22,5.2885
10,18,38,4.9085
-8,12,38,5.6084
-10,-34,36,4.8565
16,-34,34,5.9811
-16,-24,12,6.8474
20,-18,10,7.3126
46,-40,18,4.961
