4,17,53,5.54
-2,16,51,6.43
48,10,40,6.07
-49,9,37,7.02
53,14,18,4.75
-51,7,22,6.04
0,-17,33,5.67
36,21,4,4.61
-34,25,4,7.15
14,-68,58,7.24
-15,-70,59,8.02
41,-53,52,7.03
-43,-42,48,8.27
44,-79,-3,7.46
-43,-79,6,7.52
5,-21,5,4.93
-6,-15,9,5.02
11,1,14,5.06
-11,7,11,5.29
3,-62,-15,4.81
-10,-59,-16,4.83
22,-65,-25,4.68
-26,-62,-25,5.17
40,-70,-25,5.05
-38,-69,-25,4.5
10,-79,-37,4.51
-8,-77,-37,4.09
