0,5,25,7.2
5,11,43,7
42,-49,40,7.7
-33,-61,31,7.1
45,14,28,7.2
-42,5,31,7.4
33,44,4,8
-27,50,13,6.3
36,23,-2,8
-30,17,1,7.6
-57,-34,-14,6.7
39,-67,-26,6.2
-21,-49,-29,6.2
6,50,7,7.4
-6,2,52,7.4
9,-46,19,8.2
-36,-58,40,7
-33,20,31,7.3
24,20,4,7
-27,14,-2,6.7
48,-37,4,6.3
-24,-79,22,6.8
-6,-82,-2,6.7
-42,-64,1,6.4
-51,-31,31,7.1
24,-73,-35,8.2
