map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.222137	NA	NA
Hedges' <i>g</i>	0.196922	0.002660	3.818081
uncorrp	0.999933	NA	NA
uncorrp_neg	0.000067	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>&tau;</i><sup>2</sup>	0.009398	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>H</i><sup>2</sup>	1.236372	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>I</i><sup>2</sup>	19.118164	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>Q</i><sup>2</sup>	116.386093	NA	0.400389
corrp_voxel	0.999000	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999000	NA	NA
corrp_tfce_neg	0.732000	NA	NA
Mincic2010_children_I00032	0.143977	0.028893	NA
Mincic2010_children_I00033	-0.116848	0.028783	NA
Mincic2010_children_I00034	0.160069	0.028969	NA
Mincic2010_children_I00035	-0.107865	0.028752	NA
Mincic2010_children_I00036	-0.087594	0.028690	NA
Mincic2010_children_I00037	0.166693	0.029002	NA
Mincic2010_children_I00038	0.150802	0.028924	NA
Mincic2010_children_I00039	-0.095822	0.028714	NA
Mincic2010_children_I00040	-0.093390	0.028707	NA
Mincic2010_children_I00041	0.170608	0.029023	NA
Mincic2010_children_I00042	0.152331	0.028931	NA
Mincic2010_children_I00043	0.141901	0.028884	NA
Mincic2010_children_I00044	0.165773	0.028997	NA
Mincic2010_children_I00045	-0.092785	0.028705	NA
Mincic2010_children_I00046	0.145566	0.028900	NA
Mincic2010_children_I00047	-0.115481	0.028778	NA
Mincic2010_children_I00048	-0.100696	0.028729	NA
Mincic2010_children_I00049	0.175259	0.029048	NA
Posner2011_children_I00000	0.383292	0.072656	NA
Posner2011_children_I00001	0.339860	0.071375	NA
Posner2011_children_I00002	0.319828	0.070837	NA
Posner2011_children_I00003	-0.039455	0.066730	NA
Posner2011_children_I00004	0.371433	0.072291	NA
Posner2011_children_I00005	0.345529	0.071534	NA
Posner2011_children_I00006	0.329058	0.071081	NA
Posner2011_children_I00007	-0.149829	0.067582	NA
Posner2011_children_I00008	0.182868	0.068030	NA
Posner2011_children_I00009	0.358211	0.071897	NA
Posner2011_children_I00010	-0.144212	0.067514	NA
Posner2011_children_I00011	0.294644	0.070206	NA
Posner2011_children_I00012	0.398143	0.073129	NA
Posner2011_children_I00013	0.279811	0.069858	NA
Posner2011_children_I00014	0.257003	0.069359	NA
Posner2011_children_I00015	0.208559	0.068440	NA
Posner2011_children_I00016	0.331597	0.071149	NA
Posner2011_children_I00017	0.361079	0.071982	NA
Posner2011_children_I00018	0.426424	0.074079	NA
Posner2011_children_I00019	-0.287720	0.070041	NA
Posner2011_children_I00020	-0.113444	0.067191	NA
Posner2011_children_I00021	0.373222	0.072345	NA
Posner2011_children_I00022	0.295270	0.070221	NA
Posner2011_children_I00023	-0.155897	0.067657	NA
Posner2011_children_I00024	-0.288713	0.070065	NA
Posner2011_children_I00025	0.320489	0.070854	NA
Posner2011_children_I00026	0.341156	0.071411	NA
Posner2011_children_I00027	0.411731	0.073577	NA
Posner2011_children_I00028	0.440686	0.074583	NA
Posner2011_children_I00029	-0.152901	0.067620	NA
Posner2011_children_I00030	-0.077394	0.066911	NA
Posner2011_children_I00031	-0.166238	0.067793	NA
Posner2011_children_I00032	-0.181656	0.068012	NA
Posner2011_children_I00033	0.276626	0.069786	NA
Posner2011_children_I00034	-0.217861	0.068602	NA
Posner2011_children_I00035	0.301759	0.070379	NA
Posner2011_children_I00036	-0.075653	0.066900	NA
Posner2011_children_I00037	0.199835	0.068295	NA
Posner2011_children_I00038	0.343448	0.071475	NA
Posner2011_children_I00039	-0.088565	0.066986	NA
Posner2011_children_I00040	0.303444	0.070420	NA
Posner2011_children_I00041	-0.069720	0.066865	NA
Posner2011_children_I00042	-0.148473	0.067565	NA
Posner2011_children_I00043	-0.093956	0.067027	NA
Posner2011_children_I00044	-0.113749	0.067194	NA
Posner2011_children_I00045	0.399148	0.073161	NA
Posner2011_children_I00046	0.400127	0.073193	NA
Posner2011_children_I00047	-0.172271	0.067876	NA
Posner2011_children_I00048	-0.098179	0.067060	NA
Posner2011_children_I00049	-0.202357	0.068336	NA
Rubia2006_children_I00000	-0.175623	0.036325	NA
Rubia2006_children_I00001	-0.165449	0.036256	NA
Rubia2006_children_I00002	-0.127533	0.036036	NA
Rubia2006_children_I00003	0.238425	0.036840	NA
Rubia2006_children_I00004	-0.163693	0.036245	NA
Rubia2006_children_I00005	0.259926	0.037052	NA
Rubia2006_children_I00006	-0.126986	0.036033	NA
Rubia2006_children_I00007	0.268311	0.037139	NA
Rubia2006_children_I00008	-0.097162	0.035901	NA
Rubia2006_children_I00009	-0.122936	0.036013	NA
Rubia2006_children_I00010	-0.121296	0.036006	NA
Rubia2006_children_I00011	0.217342	0.036649	NA
Rubia2006_children_I00012	0.263668	0.037091	NA
Rubia2006_children_I00013	0.254108	0.036993	NA
Rubia2006_children_I00014	0.206219	0.036556	NA
Rubia2006_children_I00015	-0.167124	0.036267	NA
Rubia2006_children_I00016	-0.125566	0.036026	NA
Rubia2006_children_I00017	0.223017	0.036699	NA
Rubia2006_children_I00018	0.273468	0.037195	NA
Rubia2006_children_I00019	-0.093961	0.035889	NA
Rubia2006_children_I00020	-0.073665	0.035822	NA
Rubia2006_children_I00021	0.226727	0.036732	NA
Rubia2006_children_I00022	0.258984	0.037042	NA
Rubia2006_children_I00023	0.224778	0.036714	NA
Rubia2006_children_I00024	-0.121536	0.036007	NA
Rubia2006_children_I00025	0.252235	0.036974	NA
Rubia2006_children_I00026	-0.127163	0.036034	NA
Rubia2006_children_I00027	0.285187	0.037324	NA
Rubia2006_children_I00028	-0.133368	0.036066	NA
Rubia2006_children_I00029	-0.096633	0.035899	NA
Rubia2006_children_I00030	-0.168615	0.036277	NA
Rubia2006_children_I00031	-0.126351	0.036030	NA
Rubia2006_children_I00032	-0.110292	0.035955	NA
Rubia2006_children_I00033	-0.131934	0.036059	NA
Rubia2006_children_I00034	-0.120641	0.036002	NA
Rubia2006_children_I00035	0.222639	0.036696	NA
Rubia2006_children_I00036	-0.104599	0.035931	NA
Rubia2006_children_I00037	-0.105492	0.035935	NA
Rubia2006_children_I00038	-0.156797	0.036201	NA
Rubia2006_children_I00039	0.245236	0.036905	NA
Rubia2006_children_I00040	0.265724	0.037112	NA
Rubia2006_children_I00041	0.241413	0.036868	NA
Rubia2006_children_I00042	-0.082527	0.035849	NA
Rubia2006_children_I00043	-0.084116	0.035854	NA
Rubia2006_children_I00044	-0.137529	0.036089	NA
Rubia2006_children_I00045	-0.121773	0.036008	NA
Rubia2006_children_I00046	-0.126426	0.036031	NA
Rubia2006_children_I00047	0.277405	0.037238	NA
Rubia2006_children_I00048	0.250226	0.036954	NA
Rubia2006_children_I00049	0.271262	0.037171	NA
Sheridan2014_children_I00000	0.197292	0.030946	NA
Sheridan2014_children_I00001	-0.069395	0.030383	NA
Sheridan2014_children_I00002	-0.079348	0.030407	NA
Sheridan2014_children_I00003	0.193609	0.030922	NA
Sheridan2014_children_I00004	0.194405	0.030928	NA
Sheridan2014_children_I00005	-0.079493	0.030407	NA
Sheridan2014_children_I00006	0.189942	0.030899	NA
Sheridan2014_children_I00007	0.194033	0.030925	NA
Sheridan2014_children_I00008	-0.072885	0.030391	NA
Sheridan2014_children_I00009	0.202339	0.030980	NA
Sheridan2014_children_I00010	0.188732	0.030892	NA
Sheridan2014_children_I00011	0.179914	0.030838	NA
Sheridan2014_children_I00012	-0.083588	0.030418	NA
Sheridan2014_children_I00013	0.168262	0.030771	NA
Sheridan2014_children_I00014	-0.076321	0.030399	NA
Sheridan2014_children_I00015	0.218490	0.031092	NA
Sheridan2014_children_I00016	0.202349	0.030980	NA
Sheridan2014_children_I00017	0.212088	0.031046	NA
Sheridan2014_children_I00018	-0.069862	0.030384	NA
Sheridan2014_children_I00019	-0.070942	0.030386	NA
Sheridan2014_children_I00020	0.197037	0.030945	NA
Sheridan2014_children_I00021	0.204628	0.030995	NA
Sheridan2014_children_I00022	-0.076321	0.030399	NA
Sheridan2014_children_I00023	0.183754	0.030861	NA
Sheridan2014_children_I00024	-0.078495	0.030405	NA
Sheridan2014_children_I00025	0.190243	0.030901	NA
Sheridan2014_children_I00026	-0.083019	0.030417	NA
Sheridan2014_children_I00027	0.194440	0.030928	NA
Sheridan2014_children_I00028	-0.071697	0.030388	NA
Sheridan2014_children_I00029	-0.060706	0.030364	NA
Sheridan2014_children_I00030	0.181320	0.030846	NA
Sheridan2014_children_I00031	-0.080297	0.030410	NA
Sheridan2014_children_I00032	0.198561	0.030955	NA
Sheridan2014_children_I00033	0.187124	0.030882	NA
Sheridan2014_children_I00034	0.178241	0.030828	NA
Sheridan2014_children_I00035	0.187185	0.030882	NA
Sheridan2014_children_I00036	0.186380	0.030877	NA
Sheridan2014_children_I00037	0.191474	0.030909	NA
Sheridan2014_children_I00038	0.185347	0.030871	NA
Sheridan2014_children_I00039	-0.077504	0.030402	NA
Sheridan2014_children_I00040	0.195969	0.030938	NA
Sheridan2014_children_I00041	-0.073263	0.030392	NA
Sheridan2014_children_I00042	0.178523	0.030830	NA
Sheridan2014_children_I00043	-0.080351	0.030410	NA
Sheridan2014_children_I00044	0.187787	0.030886	NA
Sheridan2014_children_I00045	0.195711	0.030936	NA
Sheridan2014_children_I00046	-0.046259	0.030338	NA
Sheridan2014_children_I00047	-0.077695	0.030403	NA
Sheridan2014_children_I00048	0.197272	0.030946	NA
Sheridan2014_children_I00049	0.201069	0.030971	NA
Tamm2002_children_I00000	-0.172713	0.072752	NA
Tamm2002_children_I00001	0.234062	0.073860	NA
Tamm2002_children_I00002	0.238304	0.073949	NA
Tamm2002_children_I00003	0.273586	0.074750	NA
Tamm2002_children_I00004	0.240677	0.073999	NA
Tamm2002_children_I00005	0.219996	0.073576	NA
Tamm2002_children_I00006	0.234684	0.073873	NA
Tamm2002_children_I00007	0.254107	0.074294	NA
Tamm2002_children_I00008	-0.175977	0.072803	NA
Tamm2002_children_I00009	0.232653	0.073831	NA
Tamm2002_children_I00010	0.245229	0.074097	NA
Tamm2002_children_I00011	0.230208	0.073780	NA
Tamm2002_children_I00012	0.269129	0.074643	NA
Tamm2002_children_I00013	-0.184958	0.072947	NA
Tamm2002_children_I00014	0.243716	0.074064	NA
Tamm2002_children_I00015	0.262899	0.074496	NA
Tamm2002_children_I00016	-0.179822	0.072864	NA
Tamm2002_children_I00017	-0.208568	0.073359	NA
Tamm2002_children_I00018	-0.214594	0.073472	NA
Tamm2002_children_I00019	-0.171193	0.072729	NA
Tamm2002_children_I00020	0.262598	0.074489	NA
Tamm2002_children_I00021	-0.187950	0.072996	NA
Tamm2002_children_I00022	0.266466	0.074580	NA
Tamm2002_children_I00023	-0.182155	0.072901	NA
Tamm2002_children_I00024	-0.167646	0.072676	NA
Tamm2002_children_I00025	-0.154830	0.072492	NA
Tamm2002_children_I00026	0.243459	0.074059	NA
Tamm2002_children_I00027	-0.155339	0.072499	NA
Tamm2002_children_I00028	-0.153496	0.072474	NA
Tamm2002_children_I00029	-0.204447	0.073283	NA
Tamm2002_children_I00030	-0.168402	0.072687	NA
Tamm2002_children_I00031	-0.197343	0.073157	NA
Tamm2002_children_I00032	-0.179026	0.072851	NA
Tamm2002_children_I00033	0.229123	0.073758	NA
Tamm2002_children_I00034	0.260763	0.074446	NA
Tamm2002_children_I00035	-0.160150	0.072567	NA
Tamm2002_children_I00036	0.212508	0.073433	NA
Tamm2002_children_I00037	-0.189435	0.073021	NA
Tamm2002_children_I00038	-0.158562	0.072544	NA
Tamm2002_children_I00039	0.231795	0.073813	NA
Tamm2002_children_I00040	-0.166169	0.072654	NA
Tamm2002_children_I00041	0.253198	0.074274	NA
Tamm2002_children_I00042	0.240085	0.073987	NA
Tamm2002_children_I00043	-0.162814	0.072605	NA
Tamm2002_children_I00044	0.235629	0.073892	NA
Tamm2002_children_I00045	-0.169037	0.072697	NA
Tamm2002_children_I00046	0.260173	0.074432	NA
Tamm2002_children_I00047	-0.177563	0.072828	NA
Tamm2002_children_I00048	-0.178580	0.072844	NA
Tamm2002_children_I00049	0.221230	0.073601	NA
vantEnt2009_children_I00000	0.227330	0.057248	NA
vantEnt2009_children_I00001	0.200922	0.056878	NA
vantEnt2009_children_I00002	-0.133038	0.056135	NA
vantEnt2009_children_I00003	0.222414	0.057176	NA
vantEnt2009_children_I00004	-0.137515	0.056175	NA
vantEnt2009_children_I00005	-0.124987	0.056067	NA
vantEnt2009_children_I00006	-0.122481	0.056047	NA
vantEnt2009_children_I00007	0.222074	0.057171	NA
vantEnt2009_children_I00008	0.187012	0.056701	NA
vantEnt2009_children_I00009	-0.149722	0.056290	NA
vantEnt2009_children_I00010	-0.152907	0.056321	NA
vantEnt2009_children_I00011	0.227342	0.057249	NA
vantEnt2009_children_I00012	0.220695	0.057151	NA
vantEnt2009_children_I00013	0.223764	0.057196	NA
vantEnt2009_children_I00014	-0.168404	0.056485	NA
vantEnt2009_children_I00015	0.221382	0.057161	NA
vantEnt2009_children_I00016	-0.153745	0.056330	NA
vantEnt2009_children_I00017	0.237749	0.057407	NA
vantEnt2009_children_I00018	0.228167	0.057261	NA
vantEnt2009_children_I00019	-0.143559	0.056231	NA
vantEnt2009_children_I00020	0.210579	0.057008	NA
vantEnt2009_children_I00021	-0.170281	0.056505	NA
vantEnt2009_children_I00022	0.240622	0.057452	NA
vantEnt2009_children_I00023	0.214618	0.057064	NA
vantEnt2009_children_I00024	0.238899	0.057425	NA
