map	estimate	variance	sdm_z
Andrews-Hanna2011_children_I00032	0.225100	0.032116	NA
Andrews-Hanna2011_children_I00033	0.254319	0.032355	NA
Andrews-Hanna2011_children_I00034	0.267940	0.032477	NA
Andrews-Hanna2011_children_I00035	0.296861	0.032756	NA
Andrews-Hanna2011_children_I00036	-0.069368	0.031332	NA
Andrews-Hanna2011_children_I00037	-0.032619	0.031268	NA
Andrews-Hanna2011_children_I00038	0.267624	0.032474	NA
Andrews-Hanna2011_children_I00039	0.278846	0.032579	NA
Andrews-Hanna2011_children_I00040	-0.048168	0.031290	NA
Andrews-Hanna2011_children_I00041	0.266820	0.032467	NA
Andrews-Hanna2011_children_I00042	-0.059478	0.031310	NA
Andrews-Hanna2011_children_I00043	-0.087709	0.031381	NA
Andrews-Hanna2011_children_I00044	-0.063778	0.031320	NA
Andrews-Hanna2011_children_I00045	0.282610	0.032615	NA
Andrews-Hanna2011_children_I00046	-0.073890	0.031343	NA
Andrews-Hanna2011_children_I00047	0.265319	0.032453	NA
Andrews-Hanna2011_children_I00048	0.284122	0.032630	NA
Andrews-Hanna2011_children_I00049	0.244794	0.032274	NA
deKieviet2014_children_I00000	0.213724	0.021793	NA
deKieviet2014_children_I00001	0.255060	0.022011	NA
deKieviet2014_children_I00002	0.228865	0.021868	NA
deKieviet2014_children_I00003	0.219904	0.021823	NA
deKieviet2014_children_I00004	0.229428	0.021871	NA
deKieviet2014_children_I00005	-0.042036	0.021297	NA
deKieviet2014_children_I00006	0.277981	0.022149	NA
deKieviet2014_children_I00007	-0.042673	0.021297	NA
deKieviet2014_children_I00008	-0.043324	0.021298	NA
deKieviet2014_children_I00009	0.212202	0.021785	NA
deKieviet2014_children_I00010	0.251843	0.021993	NA
deKieviet2014_children_I00011	0.256221	0.022018	NA
deKieviet2014_children_I00012	-0.074736	0.021340	NA
deKieviet2014_children_I00013	0.227322	0.021860	NA
deKieviet2014_children_I00014	0.227420	0.021861	NA
deKieviet2014_children_I00015	0.294760	0.022258	NA
deKieviet2014_children_I00016	-0.072405	0.021336	NA
deKieviet2014_children_I00017	0.250829	0.021987	NA
deKieviet2014_children_I00018	-0.033218	0.021289	NA
deKieviet2014_children_I00019	0.246234	0.021961	NA
deKieviet2014_children_I00020	0.221425	0.021830	NA
deKieviet2014_children_I00021	-0.050121	0.021305	NA
deKieviet2014_children_I00022	0.246434	0.021963	NA
deKieviet2014_children_I00023	-0.041858	0.021296	NA
deKieviet2014_children_I00024	0.242066	0.021938	NA
deKieviet2014_children_I00025	0.227949	0.021863	NA
deKieviet2014_children_I00026	0.249396	0.021979	NA
deKieviet2014_children_I00027	-0.041452	0.021296	NA
deKieviet2014_children_I00028	0.262334	0.022054	NA
deKieviet2014_children_I00029	0.235258	0.021902	NA
deKieviet2014_children_I00030	-0.027118	0.021285	NA
deKieviet2014_children_I00031	0.240640	0.021931	NA
deKieviet2014_children_I00032	-0.017127	0.021280	NA
deKieviet2014_children_I00033	-0.096050	0.021381	NA
deKieviet2014_children_I00034	0.236293	0.021907	NA
deKieviet2014_children_I00035	-0.029344	0.021286	NA
deKieviet2014_children_I00036	-0.023698	0.021283	NA
deKieviet2014_children_I00037	-0.074396	0.021339	NA
deKieviet2014_children_I00038	-0.004457	0.021277	NA
deKieviet2014_children_I00039	0.227617	0.021862	NA
deKieviet2014_children_I00040	0.223135	0.021839	NA
deKieviet2014_children_I00041	-0.008335	0.021277	NA
deKieviet2014_children_I00042	0.220199	0.021824	NA
deKieviet2014_children_I00043	-0.016366	0.021280	NA
deKieviet2014_children_I00044	-0.033166	0.021289	NA
deKieviet2014_children_I00045	0.250508	0.021985	NA
deKieviet2014_children_I00046	0.281824	0.022174	NA
deKieviet2014_children_I00047	-0.018342	0.021280	NA
deKieviet2014_children_I00048	0.290505	0.022230	NA
deKieviet2014_children_I00049	-0.081875	0.021352	NA
Fan2014_children_I00000	0.215165	0.044621	NA
Fan2014_children_I00001	0.202982	0.044495	NA
Fan2014_children_I00002	0.206648	0.044532	NA
Fan2014_children_I00003	0.204488	0.044510	NA
Fan2014_children_I00004	0.220216	0.044675	NA
Fan2014_children_I00005	-0.118056	0.043822	NA
Fan2014_children_I00006	-0.102157	0.043736	NA
Fan2014_children_I00007	-0.116426	0.043813	NA
Fan2014_children_I00008	0.203260	0.044498	NA
Fan2014_children_I00009	0.210416	0.044571	NA
Fan2014_children_I00010	-0.142037	0.043976	NA
Fan2014_children_I00011	0.204560	0.044511	NA
Fan2014_children_I00012	0.216509	0.044635	NA
Fan2014_children_I00013	-0.100906	0.043730	NA
Fan2014_children_I00014	0.238181	0.044878	NA
Fan2014_children_I00015	-0.101102	0.043731	NA
Fan2014_children_I00016	-0.137970	0.043948	NA
Fan2014_children_I00017	0.217172	0.044642	NA
Fan2014_children_I00018	-0.116695	0.043814	NA
Fan2014_children_I00019	-0.111474	0.043785	NA
Fan2014_children_I00020	-0.099450	0.043722	NA
Fan2014_children_I00021	0.210800	0.044575	NA
Fan2014_children_I00022	0.200431	0.044470	NA
Fan2014_children_I00023	-0.116903	0.043816	NA
Fan2014_children_I00024	-0.119505	0.043831	NA
Fan2014_children_I00025	0.213792	0.044606	NA
Fan2014_children_I00026	0.200128	0.044467	NA
Fan2014_children_I00027	0.201286	0.044478	NA
Fan2014_children_I00028	-0.126982	0.043876	NA
Fan2014_children_I00029	-0.115684	0.043809	NA
Fan2014_children_I00030	0.198297	0.044449	NA
Fan2014_children_I00031	0.197379	0.044440	NA
Fan2014_children_I00032	0.203768	0.044503	NA
Fan2014_children_I00033	0.194972	0.044416	NA
Fan2014_children_I00034	-0.103551	0.043743	NA
Fan2014_children_I00035	-0.120629	0.043837	NA
Fan2014_children_I00036	0.214135	0.044610	NA
Fan2014_children_I00037	0.204278	0.044508	NA
Fan2014_children_I00038	0.224124	0.044718	NA
Fan2014_children_I00039	-0.096785	0.043709	NA
Fan2014_children_I00040	0.214293	0.044612	NA
Fan2014_children_I00041	0.178778	0.044267	NA
Fan2014_children_I00042	0.202214	0.044487	NA
Fan2014_children_I00043	0.203372	0.044499	NA
Fan2014_children_I00044	0.200184	0.044467	NA
Fan2014_children_I00045	0.226399	0.044743	NA
Fan2014_children_I00046	-0.100193	0.043726	NA
Fan2014_children_I00047	0.187474	0.044346	NA
Fan2014_children_I00048	0.192765	0.044395	NA
Fan2014_children_I00049	-0.093929	0.043696	NA
Hansen2018_children_I00000	0.168518	0.005932	NA
Hansen2018_children_I00001	0.165140	0.005929	NA
Hansen2018_children_I00002	0.168529	0.005932	NA
Hansen2018_children_I00003	0.166644	0.005930	NA
Hansen2018_children_I00004	0.167373	0.005931	NA
Hansen2018_children_I00005	0.031037	0.005851	NA
Hansen2018_children_I00006	0.161225	0.005925	NA
Hansen2018_children_I00007	0.171825	0.005935	NA
Hansen2018_children_I00008	0.156232	0.005920	NA
Hansen2018_children_I00009	0.167218	0.005931	NA
Hansen2018_children_I00010	0.144990	0.005910	NA
Hansen2018_children_I00011	0.160670	0.005924	NA
Hansen2018_children_I00012	0.154147	0.005918	NA
Hansen2018_children_I00013	0.001319	0.005848	NA
Hansen2018_children_I00014	0.171747	0.005935	NA
Hansen2018_children_I00015	0.158496	0.005922	NA
Hansen2018_children_I00016	0.168452	0.005932	NA
Hansen2018_children_I00017	0.009514	0.005848	NA
Hansen2018_children_I00018	0.179963	0.005944	NA
Hansen2018_children_I00019	0.172428	0.005936	NA
Hansen2018_children_I00020	0.173261	0.005937	NA
Hansen2018_children_I00021	0.158950	0.005923	NA
Hansen2018_children_I00022	0.139615	0.005906	NA
Hansen2018_children_I00023	0.170772	0.005934	NA
Hansen2018_children_I00024	0.027540	0.005850	NA
Hansen2018_children_I00025	0.171269	0.005935	NA
Hansen2018_children_I00026	0.165708	0.005929	NA
Hansen2018_children_I00027	0.162884	0.005926	NA
Hansen2018_children_I00028	0.147231	0.005912	NA
Hansen2018_children_I00029	0.164960	0.005928	NA
Hansen2018_children_I00030	0.028133	0.005850	NA
Hansen2018_children_I00031	0.177428	0.005941	NA
Hansen2018_children_I00032	0.165631	0.005929	NA
Hansen2018_children_I00033	0.146454	0.005911	NA
Hansen2018_children_I00034	0.166223	0.005930	NA
Hansen2018_children_I00035	0.160219	0.005924	NA
Hansen2018_children_I00036	0.172954	0.005936	NA
Hansen2018_children_I00037	0.169434	0.005933	NA
Hansen2018_children_I00038	0.178982	0.005943	NA
Hansen2018_children_I00039	0.017777	0.005849	NA
Hansen2018_children_I00040	0.162642	0.005926	NA
Hansen2018_children_I00041	0.150947	0.005915	NA
Hansen2018_children_I00042	0.158881	0.005923	NA
Hansen2018_children_I00043	0.154708	0.005919	NA
Hansen2018_children_I00044	0.174189	0.005938	NA
Hansen2018_children_I00045	0.013126	0.005848	NA
Hansen2018_children_I00046	0.158077	0.005922	NA
Hansen2018_children_I00047	0.162799	0.005926	NA
Hansen2018_children_I00048	0.027952	0.005850	NA
Hansen2018_children_I00049	0.172852	0.005936	NA
Mincic2010_children_I00000	-0.069271	0.028646	NA
Mincic2010_children_I00001	-0.093385	0.028707	NA
Mincic2010_children_I00002	0.180358	0.029076	NA
Mincic2010_children_I00003	0.168520	0.029012	NA
Mincic2010_children_I00004	0.162838	0.028982	NA
Mincic2010_children_I00005	-0.087669	0.028691	NA
Mincic2010_children_I00006	-0.066246	0.028639	NA
Mincic2010_children_I00007	-0.076840	0.028663	NA
Mincic2010_children_I00008	0.178415	0.029065	NA
Mincic2010_children_I00009	-0.066022	0.028639	NA
Mincic2010_children_I00010	0.183535	0.029094	NA
Mincic2010_children_I00011	0.160738	0.028972	NA
Mincic2010_children_I00012	0.178728	0.029067	NA
Mincic2010_children_I00013	0.167576	0.029007	NA
Mincic2010_children_I00014	0.175748	0.029050	NA
Mincic2010_children_I00015	-0.058168	0.028624	NA
Mincic2010_children_I00016	0.187362	0.029116	NA
Mincic2010_children_I00017	0.172511	0.029033	NA
Mincic2010_children_I00018	-0.066903	0.028641	NA
Mincic2010_children_I00019	-0.056824	0.028621	NA
Mincic2010_children_I00020	0.171516	0.029027	NA
Mincic2010_children_I00021	0.177948	0.029062	NA
Mincic2010_children_I00022	0.162130	0.028979	NA
Mincic2010_children_I00023	-0.085295	0.028684	NA
Mincic2010_children_I00024	0.162739	0.028982	NA
Mincic2010_children_I00025	0.177737	0.029061	NA
Mincic2010_children_I00026	-0.076851	0.028663	NA
Mincic2010_children_I00027	0.171121	0.029025	NA
Mincic2010_children_I00028	-0.083372	0.028679	NA
Mincic2010_children_I00029	0.180087	0.029074	NA
Mincic2010_children_I00030	-0.079177	0.028669	NA
Mincic2010_children_I00031	0.175499	0.029049	NA
Mincic2010_children_I00032	0.173481	0.029038	NA
Mincic2010_children_I00033	0.173384	0.029037	NA
Mincic2010_children_I00034	-0.063175	0.028633	NA
Mincic2010_children_I00035	0.187558	0.029117	NA
Mincic2010_children_I00036	-0.070114	0.028648	NA
Mincic2010_children_I00037	0.181140	0.029080	NA
Mincic2010_children_I00038	0.173071	0.029036	NA
Mincic2010_children_I00039	0.164893	0.028993	NA
Mincic2010_children_I00040	-0.083169	0.028679	NA
Mincic2010_children_I00041	-0.077460	0.028664	NA
Mincic2010_children_I00042	0.164827	0.028993	NA
Mincic2010_children_I00043	0.180682	0.029077	NA
Mincic2010_children_I00044	-0.080161	0.028671	NA
Mincic2010_children_I00045	0.158563	0.028961	NA
Mincic2010_children_I00046	-0.080800	0.028673	NA
Mincic2010_children_I00047	0.175192	0.029047	NA
Mincic2010_children_I00048	-0.078749	0.028668	NA
Mincic2010_children_I00049	0.160630	0.028971	NA
Posner2011_children_I00000	0.406652	0.073408	NA
Posner2011_children_I00001	0.347320	0.071584	NA
Posner2011_children_I00002	-0.045057	0.066749	NA
Posner2011_children_I00003	-0.215837	0.068566	NA
Posner2011_children_I00004	0.354732	0.071796	NA
Posner2011_children_I00005	0.292800	0.070162	NA
Posner2011_children_I00006	-0.175939	0.067929	NA
Posner2011_children_I00007	0.394485	0.073010	NA
Posner2011_children_I00008	0.351848	0.071713	NA
Posner2011_children_I00009	-0.089790	0.066995	NA
Posner2011_children_I00010	-0.120441	0.067258	NA
Posner2011_children_I00011	0.269701	0.069632	NA
Posner2011_children_I00012	0.331600	0.071149	NA
Posner2011_children_I00013	-0.026322	0.066695	NA
Posner2011_children_I00014	-0.128126	0.067336	NA
Posner2011_children_I00015	0.369168	0.072222	NA
Posner2011_children_I00016	0.305415	0.070469	NA
Posner2011_children_I00017	0.346477	0.071560	NA
Posner2011_children_I00018	0.289412	0.070081	NA
Posner2011_children_I00019	-0.100456	0.067078	NA
Posner2011_children_I00020	-0.104171	0.067109	NA
Posner2011_children_I00021	0.436004	0.074416	NA
Posner2011_children_I00022	-0.140649	0.067473	NA
Posner2011_children_I00023	-0.201352	0.068319	NA
Posner2011_children_I00024	0.489407	0.076431	NA
Posner2011_children_I00025	0.438701	0.074512	NA
Posner2011_children_I00026	-0.159371	0.067702	NA
Posner2011_children_I00027	0.434334	0.074357	NA
Posner2011_children_I00028	0.353091	0.071749	NA
Posner2011_children_I00029	-0.045762	0.066752	NA
Posner2011_children_I00030	-0.017446	0.066679	NA
Posner2011_children_I00031	0.408122	0.073457	NA
Posner2011_children_I00032	0.439158	0.074529	NA
Posner2011_children_I00033	0.370554	0.072264	NA
Posner2011_children_I00034	0.411826	0.073580	NA
Posner2011_children_I00035	0.356880	0.071859	NA
Posner2011_children_I00036	0.577377	0.080256	NA
Posner2011_children_I00037	0.425450	0.074045	NA
Posner2011_children_I00038	0.415495	0.073704	NA
Posner2011_children_I00039	-0.173544	0.067894	NA
Posner2011_children_I00040	0.247276	0.069159	NA
Posner2011_children_I00041	-0.193810	0.068198	NA
Posner2011_children_I00042	-0.161718	0.067733	NA
Posner2011_children_I00043	0.295819	0.070234	NA
Posner2011_children_I00044	-0.153693	0.067630	NA
Posner2011_children_I00045	-0.107235	0.067135	NA
Posner2011_children_I00046	-0.209015	0.068448	NA
Posner2011_children_I00047	-0.212087	0.068500	NA
Posner2011_children_I00048	0.416618	0.073742	NA
Posner2011_children_I00049	-0.156118	0.067660	NA
Rubia2006_children_I00000	0.295572	0.037444	NA
Rubia2006_children_I00001	0.307659	0.037588	NA
Rubia2006_children_I00002	-0.138728	0.036095	NA
Rubia2006_children_I00003	0.245977	0.036912	NA
Rubia2006_children_I00004	-0.067692	0.035805	NA
Rubia2006_children_I00005	0.318749	0.037726	NA
Rubia2006_children_I00006	-0.073201	0.035820	NA
Rubia2006_children_I00007	0.277137	0.037235	NA
Rubia2006_children_I00008	-0.065395	0.035799	NA
Rubia2006_children_I00009	0.322485	0.037773	NA
Rubia2006_children_I00010	0.255970	0.037011	NA
Rubia2006_children_I00011	0.272916	0.037189	NA
Rubia2006_children_I00012	0.253181	0.036983	NA
Rubia2006_children_I00013	0.309566	0.037611	NA
Rubia2006_children_I00014	-0.069755	0.035811	NA
Rubia2006_children_I00015	-0.075831	0.035828	NA
Rubia2006_children_I00016	0.307611	0.037587	NA
Rubia2006_children_I00017	0.304588	0.037551	NA
Rubia2006_children_I00018	0.259078	0.037043	NA
Rubia2006_children_I00019	0.270767	0.037166	NA
Rubia2006_children_I00020	-0.088982	0.035871	NA
Rubia2006_children_I00021	-0.077779	0.035834	NA
Rubia2006_children_I00022	0.265178	0.037106	NA
Rubia2006_children_I00023	-0.096928	0.035900	NA
Rubia2006_children_I00024	0.280766	0.037275	NA
Rubia2006_children_I00025	0.303202	0.037534	NA
Rubia2006_children_I00026	0.307491	0.037586	NA
Rubia2006_children_I00027	0.272304	0.037182	NA
Rubia2006_children_I00028	-0.076739	0.035831	NA
Rubia2006_children_I00029	-0.071027	0.035814	NA
Rubia2006_children_I00030	-0.112318	0.035964	NA
Rubia2006_children_I00031	0.281201	0.037280	NA
Rubia2006_children_I00032	-0.113666	0.035970	NA
Rubia2006_children_I00033	-0.065905	0.035800	NA
Rubia2006_children_I00034	-0.090751	0.035877	NA
Rubia2006_children_I00035	-0.097676	0.035903	NA
Rubia2006_children_I00036	-0.062827	0.035792	NA
Rubia2006_children_I00037	-0.132679	0.036063	NA
Rubia2006_children_I00038	0.238201	0.036837	NA
Rubia2006_children_I00039	0.283490	0.037305	NA
Rubia2006_children_I00040	-0.100646	0.035915	NA
Rubia2006_children_I00041	0.248724	0.036939	NA
Rubia2006_children_I00042	0.292122	0.037404	NA
Rubia2006_children_I00043	-0.095420	0.035895	NA
Rubia2006_children_I00044	-0.126839	0.036033	NA
Rubia2006_children_I00045	0.286780	0.037342	NA
Rubia2006_children_I00046	0.253711	0.036989	NA
Rubia2006_children_I00047	-0.102457	0.035922	NA
Rubia2006_children_I00048	-0.108633	0.035948	NA
Rubia2006_children_I00049	0.285679	0.037330	NA
Sheridan2014_children_I00000	-0.081466	0.030413	NA
Sheridan2014_children_I00001	0.172873	0.030797	NA
Sheridan2014_children_I00002	0.180472	0.030841	NA
Sheridan2014_children_I00003	0.181337	0.030846	NA
Sheridan2014_children_I00004	0.157594	0.030713	NA
Sheridan2014_children_I00005	0.199927	0.030964	NA
Sheridan2014_children_I00006	0.174468	0.030806	NA
Sheridan2014_children_I00007	0.194776	0.030930	NA
Sheridan2014_children_I00008	0.178933	0.030832	NA
Sheridan2014_children_I00009	0.168722	0.030773	NA
Sheridan2014_children_I00010	-0.090399	0.030438	NA
Sheridan2014_children_I00011	-0.067905	0.030379	NA
Sheridan2014_children_I00012	0.177661	0.030825	NA
Sheridan2014_children_I00013	-0.075737	0.030398	NA
Sheridan2014_children_I00014	-0.064191	0.030371	NA
Sheridan2014_children_I00015	0.187523	0.030884	NA
Sheridan2014_children_I00016	-0.086627	0.030427	NA
Sheridan2014_children_I00017	0.177551	0.030824	NA
Sheridan2014_children_I00018	0.178947	0.030832	NA
Sheridan2014_children_I00019	0.183010	0.030856	NA
Sheridan2014_children_I00020	0.170446	0.030783	NA
Sheridan2014_children_I00021	0.175965	0.030815	NA
Sheridan2014_children_I00022	0.178770	0.030831	NA
Sheridan2014_children_I00023	0.174991	0.030809	NA
Sheridan2014_children_I00024	-0.090308	0.030438	NA
Sheridan2014_children_I00025	-0.089163	0.030434	NA
Sheridan2014_children_I00026	0.186134	0.030876	NA
Sheridan2014_children_I00027	-0.089601	0.030436	NA
Sheridan2014_children_I00028	0.178797	0.030831	NA
Sheridan2014_children_I00029	0.178778	0.030831	NA
Sheridan2014_children_I00030	0.177803	0.030825	NA
Sheridan2014_children_I00031	0.176075	0.030815	NA
Sheridan2014_children_I00032	-0.091599	0.030442	NA
Sheridan2014_children_I00033	0.187047	0.030881	NA
Sheridan2014_children_I00034	0.195558	0.030935	NA
Sheridan2014_children_I00035	0.187080	0.030881	NA
Sheridan2014_children_I00036	-0.074542	0.030395	NA
Sheridan2014_children_I00037	0.171696	0.030790	NA
Sheridan2014_children_I00038	-0.091019	0.030440	NA
Sheridan2014_children_I00039	0.181125	0.030845	NA
Sheridan2014_children_I00040	0.183569	0.030860	NA
Sheridan2014_children_I00041	0.171126	0.030787	NA
Sheridan2014_children_I00042	0.176770	0.030819	NA
Sheridan2014_children_I00043	-0.071032	0.030386	NA
Sheridan2014_children_I00044	0.187018	0.030881	NA
Sheridan2014_children_I00045	0.187792	0.030886	NA
Sheridan2014_children_I00046	0.188177	0.030888	NA
Sheridan2014_children_I00047	-0.096854	0.030458	NA
Sheridan2014_children_I00048	0.174518	0.030806	NA
Sheridan2014_children_I00049	0.175238	0.030810	NA
Tamm2002_children_I00000	-0.055620	0.071566	NA
Tamm2002_children_I00001	-0.058224	0.071579	NA
Tamm2002_children_I00002	0.365892	0.077370	NA
Tamm2002_children_I00003	-0.046051	0.071523	NA
Tamm2002_children_I00004	-0.066959	0.071628	NA
Tamm2002_children_I00005	0.341253	0.076596	NA
Tamm2002_children_I00006	-0.040690	0.071502	NA
Tamm2002_children_I00007	-0.025919	0.071458	NA
Tamm2002_children_I00008	0.347571	0.076790	NA
Tamm2002_children_I00009	-0.078137	0.071700	NA
Tamm2002_children_I00010	-0.051598	0.071547	NA
Tamm2002_children_I00011	0.352983	0.076958	NA
Tamm2002_children_I00012	-0.041688	0.071506	NA
Tamm2002_children_I00013	0.335234	0.076416	NA
Tamm2002_children_I00014	0.347113	0.076775	NA
Tamm2002_children_I00015	0.366387	0.077386	NA
Tamm2002_children_I00016	0.349350	0.076845	NA
Tamm2002_children_I00017	-0.077560	0.071696	NA
Tamm2002_children_I00018	-0.039517	0.071498	NA
Tamm2002_children_I00019	-0.045750	0.071521	NA
Tamm2002_children_I00020	-0.031734	0.071473	NA
Tamm2002_children_I00021	-0.067163	0.071629	NA
Tamm2002_children_I00022	0.358892	0.077145	NA
Tamm2002_children_I00023	-0.014110	0.071437	NA
Tamm2002_children_I00024	-0.037162	0.071490	NA
Tamm2002_children_I00025	-0.049162	0.071536	NA
Tamm2002_children_I00026	0.330589	0.076279	NA
Tamm2002_children_I00027	0.368662	0.077460	NA
Tamm2002_children_I00028	0.357197	0.077091	NA
Tamm2002_children_I00029	0.345141	0.076715	NA
Tamm2002_children_I00030	0.313745	0.075797	NA
Tamm2002_children_I00031	-0.063256	0.071606	NA
Tamm2002_children_I00032	-0.082408	0.071730	NA
Tamm2002_children_I00033	0.329984	0.076261	NA
Tamm2002_children_I00034	0.334032	0.076380	NA
Tamm2002_children_I00035	0.369341	0.077482	NA
Tamm2002_children_I00036	0.333623	0.076368	NA
Tamm2002_children_I00037	0.357217	0.077091	NA
Tamm2002_children_I00038	0.343339	0.076660	NA
Tamm2002_children_I00039	0.311158	0.075725	NA
Tamm2002_children_I00040	0.346079	0.076744	NA
Tamm2002_children_I00041	0.324246	0.076094	NA
Tamm2002_children_I00042	-0.051515	0.071546	NA
Tamm2002_children_I00043	-0.051578	0.071547	NA
Tamm2002_children_I00044	0.341298	0.076598	NA
Tamm2002_children_I00045	-0.064217	0.071612	NA
Tamm2002_children_I00046	-0.037524	0.071491	NA
Tamm2002_children_I00047	0.351710	0.076918	NA
Tamm2002_children_I00048	-0.042212	0.071508	NA
Tamm2002_children_I00049	0.332950	0.076348	NA
vantEnt2009_children_I00000	0.426601	0.061517	NA
vantEnt2009_children_I00001	0.414070	0.061172	NA
vantEnt2009_children_I00002	0.434181	0.061731	NA
vantEnt2009_children_I00003	0.430179	0.061618	NA
vantEnt2009_children_I00004	0.430177	0.061618	NA
vantEnt2009_children_I00005	0.155381	0.056346	NA
vantEnt2009_children_I00006	0.161964	0.056415	NA
vantEnt2009_children_I00007	0.156075	0.056354	NA
vantEnt2009_children_I00008	0.156347	0.056356	NA
vantEnt2009_children_I00009	0.164272	0.056440	NA
vantEnt2009_children_I00010	0.160616	0.056401	NA
vantEnt2009_children_I00011	0.157725	0.056370	NA
vantEnt2009_children_I00012	0.432000	0.061669	NA
vantEnt2009_children_I00013	0.177418	0.056587	NA
vantEnt2009_children_I00014	0.172141	0.056526	NA
vantEnt2009_children_I00015	0.170225	0.056505	NA
vantEnt2009_children_I00016	0.156955	0.056363	NA
vantEnt2009_children_I00017	0.438156	0.061845	NA
vantEnt2009_children_I00018	0.149832	0.056291	NA
vantEnt2009_children_I00019	0.426582	0.061517	NA
vantEnt2009_children_I00020	0.168428	0.056485	NA
vantEnt2009_children_I00021	0.431558	0.061657	NA
vantEnt2009_children_I00022	0.163113	0.056427	NA
vantEnt2009_children_I00023	0.163774	0.056434	NA
vantEnt2009_children_I00024	0.425307	0.061481	NA
vantEnt2009_children_I00025	0.421253	0.061369	NA
vantEnt2009_children_I00026	0.426325	0.061510	NA
vantEnt2009_children_I00027	0.160740	0.056402	NA
vantEnt2009_children_I00028	0.159789	0.056392	NA
vantEnt2009_children_I00029	0.146311	0.056257	NA
vantEnt2009_children_I00030	0.165673	0.056455	NA
vantEnt2009_children_I00031	0.161739	0.056412	NA
vantEnt2009_children_I00032	0.148974	0.056283	NA
vantEnt2009_children_I00033	0.414853	0.061193	NA
vantEnt2009_children_I00034	0.163886	0.056435	NA
vantEnt2009_children_I00035	0.427975	0.061556	NA
vantEnt2009_children_I00036	0.417484	0.061265	NA
vantEnt2009_children_I00037	0.158075	0.056374	NA
vantEnt2009_children_I00038	0.155366	0.056346	NA
vantEnt2009_children_I00039	0.173779	0.056545	NA
vantEnt2009_children_I00040	0.418337	0.061288	NA
vantEnt2009_children_I00041	0.165828	0.056456	NA
vantEnt2009_children_I00042	0.436891	0.061808	NA
vantEnt2009_children_I00043	0.422850	0.061413	NA
vantEnt2009_children_I00044	0.432701	0.061689	NA
vantEnt2009_children_I00045	0.435217	0.061760	NA
vantEnt2009_children_I00046	0.429133	0.061588	NA
vantEnt2009_children_I00047	0.162411	0.056420	NA
vantEnt2009_children_I00048	0.145500	0.056249	NA
vantEnt2009_children_I00049	0.428140	0.061560	NA
Cao2006_children_I00000	0.788774	0.099039	NA
Cao2006_children_I00001	0.745605	0.096099	NA
Cao2006_children_I00002	0.761901	0.097189	NA
Cao2006_children_I00003	0.745002	0.096059	NA
Cao2006_children_I00004	0.766820	0.097523	NA
