map	estimate	variance	sdm_z
Fan2014_children_I00032	0.192158	0.044390	NA
Fan2014_children_I00033	0.175469	0.044238	NA
Fan2014_children_I00034	-0.131278	0.043904	NA
Fan2014_children_I00035	-0.119223	0.043829	NA
Fan2014_children_I00036	0.193686	0.044404	NA
Fan2014_children_I00037	0.195490	0.044421	NA
Fan2014_children_I00038	-0.141347	0.043971	NA
Fan2014_children_I00039	-0.135129	0.043929	NA
Fan2014_children_I00040	0.215628	0.044626	NA
Fan2014_children_I00041	0.184320	0.044317	NA
Fan2014_children_I00042	-0.144465	0.043993	NA
Fan2014_children_I00043	0.187323	0.044344	NA
Fan2014_children_I00044	0.192006	0.044388	NA
Fan2014_children_I00045	0.187847	0.044349	NA
Fan2014_children_I00046	0.188498	0.044355	NA
Fan2014_children_I00047	-0.120289	0.043835	NA
Fan2014_children_I00048	0.190051	0.044370	NA
Fan2014_children_I00049	0.188756	0.044358	NA
Hansen2018_children_I00000	-0.011262	0.005848	NA
Hansen2018_children_I00001	-0.011322	0.005848	NA
Hansen2018_children_I00002	0.133247	0.005900	NA
Hansen2018_children_I00003	0.153375	0.005917	NA
Hansen2018_children_I00004	0.135111	0.005902	NA
Hansen2018_children_I00005	0.132043	0.005899	NA
Hansen2018_children_I00006	-0.005062	0.005848	NA
Hansen2018_children_I00007	-0.021499	0.005849	NA
Hansen2018_children_I00008	-0.029431	0.005851	NA
Hansen2018_children_I00009	-0.018588	0.005849	NA
Hansen2018_children_I00010	0.133908	0.005901	NA
Hansen2018_children_I00011	0.133834	0.005901	NA
Hansen2018_children_I00012	0.141029	0.005907	NA
Hansen2018_children_I00013	-0.018060	0.005849	NA
Hansen2018_children_I00014	0.154804	0.005919	NA
Hansen2018_children_I00015	-0.024883	0.005850	NA
Hansen2018_children_I00016	0.117815	0.005889	NA
Hansen2018_children_I00017	-0.021520	0.005849	NA
Hansen2018_children_I00018	-0.014858	0.005849	NA
Hansen2018_children_I00019	0.135223	0.005902	NA
Hansen2018_children_I00020	0.142773	0.005908	NA
Hansen2018_children_I00021	0.135911	0.005903	NA
Hansen2018_children_I00022	0.153708	0.005918	NA
Hansen2018_children_I00023	-0.019064	0.005849	NA
Hansen2018_children_I00024	0.141587	0.005907	NA
Hansen2018_children_I00025	-0.012517	0.005848	NA
Hansen2018_children_I00026	0.131326	0.005899	NA
Hansen2018_children_I00027	0.136595	0.005903	NA
Hansen2018_children_I00028	0.152618	0.005917	NA
Hansen2018_children_I00029	0.147396	0.005912	NA
Hansen2018_children_I00030	0.147534	0.005912	NA
Hansen2018_children_I00031	0.143282	0.005909	NA
Hansen2018_children_I00032	0.155093	0.005919	NA
Hansen2018_children_I00033	0.140499	0.005906	NA
Hansen2018_children_I00034	0.121047	0.005891	NA
Hansen2018_children_I00035	0.134660	0.005902	NA
Hansen2018_children_I00036	0.127513	0.005896	NA
Hansen2018_children_I00037	0.130396	0.005898	NA
Hansen2018_children_I00038	0.143843	0.005909	NA
Hansen2018_children_I00039	0.124901	0.005894	NA
Hansen2018_children_I00040	-0.015066	0.005849	NA
Hansen2018_children_I00041	0.138150	0.005904	NA
Hansen2018_children_I00042	0.145139	0.005910	NA
Hansen2018_children_I00043	-0.005205	0.005848	NA
Hansen2018_children_I00044	-0.012512	0.005848	NA
Hansen2018_children_I00045	0.138957	0.005905	NA
Hansen2018_children_I00046	-0.013969	0.005849	NA
Hansen2018_children_I00047	-0.017661	0.005849	NA
Hansen2018_children_I00048	-0.005998	0.005848	NA
Hansen2018_children_I00049	-0.012872	0.005848	NA
Mincic2010_children_I00000	0.163865	0.028988	NA
Mincic2010_children_I00001	0.153363	0.028936	NA
Mincic2010_children_I00002	0.162492	0.028981	NA
Mincic2010_children_I00003	-0.094594	0.028710	NA
Mincic2010_children_I00004	0.155296	0.028945	NA
Mincic2010_children_I00005	0.157442	0.028956	NA
Mincic2010_children_I00006	0.167417	0.029006	NA
Mincic2010_children_I00007	0.164943	0.028993	NA
Mincic2010_children_I00008	0.171922	0.029030	NA
Mincic2010_children_I00009	0.158510	0.028961	NA
Mincic2010_children_I00010	-0.078993	0.028668	NA
Mincic2010_children_I00011	0.168211	0.029010	NA
Mincic2010_children_I00012	0.165487	0.028996	NA
Mincic2010_children_I00013	0.180895	0.029079	NA
Mincic2010_children_I00014	0.175632	0.029050	NA
Mincic2010_children_I00015	0.165932	0.028998	NA
Mincic2010_children_I00016	0.177853	0.029062	NA
Mincic2010_children_I00017	0.173184	0.029036	NA
Mincic2010_children_I00018	0.163736	0.028987	NA
Mincic2010_children_I00019	0.158115	0.028959	NA
Mincic2010_children_I00020	0.166383	0.029001	NA
Mincic2010_children_I00021	-0.100422	0.028728	NA
Mincic2010_children_I00022	-0.109404	0.028757	NA
Mincic2010_children_I00023	-0.092390	0.028704	NA
Mincic2010_children_I00024	-0.093868	0.028708	NA
Mincic2010_children_I00025	-0.100106	0.028727	NA
Mincic2010_children_I00026	0.171916	0.029030	NA
Mincic2010_children_I00027	0.168877	0.029014	NA
Mincic2010_children_I00028	-0.099217	0.028724	NA
Mincic2010_children_I00029	-0.081557	0.028675	NA
Mincic2010_children_I00030	0.169645	0.029018	NA
Mincic2010_children_I00031	0.169019	0.029014	NA
Mincic2010_children_I00032	-0.083700	0.028680	NA
Mincic2010_children_I00033	-0.084044	0.028681	NA
Mincic2010_children_I00034	-0.081864	0.028675	NA
Mincic2010_children_I00035	0.168557	0.029012	NA
Mincic2010_children_I00036	-0.097678	0.028719	NA
Mincic2010_children_I00037	0.174853	0.029045	NA
Mincic2010_children_I00038	0.176767	0.029056	NA
Mincic2010_children_I00039	0.175404	0.029048	NA
Mincic2010_children_I00040	0.169939	0.029019	NA
Mincic2010_children_I00041	-0.096996	0.028717	NA
Mincic2010_children_I00042	-0.087687	0.028691	NA
Mincic2010_children_I00043	-0.100070	0.028727	NA
Mincic2010_children_I00044	0.164788	0.028992	NA
Mincic2010_children_I00045	-0.101035	0.028730	NA
Mincic2010_children_I00046	0.159389	0.028965	NA
Mincic2010_children_I00047	0.173291	0.029037	NA
Mincic2010_children_I00048	0.174194	0.029042	NA
Mincic2010_children_I00049	0.169689	0.029018	NA
Posner2011_children_I00000	0.432097	0.074278	NA
Posner2011_children_I00001	0.342950	0.071461	NA
Posner2011_children_I00002	-0.102755	0.067097	NA
Posner2011_children_I00003	-0.112416	0.067182	NA
Posner2011_children_I00004	-0.106563	0.067130	NA
Posner2011_children_I00005	0.364365	0.072079	NA
Posner2011_children_I00006	-0.122438	0.067278	NA
Posner2011_children_I00007	-0.108742	0.067149	NA
Posner2011_children_I00008	-0.130234	0.067358	NA
Posner2011_children_I00009	0.382561	0.072633	NA
Posner2011_children_I00010	-0.131451	0.067371	NA
Posner2011_children_I00011	0.324161	0.070950	NA
Posner2011_children_I00012	-0.149749	0.067581	NA
Posner2011_children_I00013	-0.064382	0.066836	NA
Posner2011_children_I00014	-0.208992	0.068447	NA
Posner2011_children_I00015	-0.175315	0.067920	NA
Posner2011_children_I00016	0.325292	0.070980	NA
Posner2011_children_I00017	-0.112148	0.067179	NA
Posner2011_children_I00018	-0.165614	0.067785	NA
Posner2011_children_I00019	-0.164853	0.067775	NA
Posner2011_children_I00020	0.416573	0.073741	NA
Posner2011_children_I00021	-0.157103	0.067673	NA
Posner2011_children_I00022	-0.126296	0.067317	NA
Posner2011_children_I00023	0.337143	0.071300	NA
Posner2011_children_I00024	0.361810	0.072003	NA
Posner2011_children_I00025	0.345362	0.071529	NA
Posner2011_children_I00026	0.357965	0.071890	NA
Posner2011_children_I00027	0.385960	0.072739	NA
Posner2011_children_I00028	0.343420	0.071474	NA
Posner2011_children_I00029	-0.092459	0.067015	NA
Posner2011_children_I00030	0.322686	0.070911	NA
Posner2011_children_I00031	0.378618	0.072510	NA
Posner2011_children_I00032	0.428279	0.074144	NA
Posner2011_children_I00033	-0.086586	0.066972	NA
Posner2011_children_I00034	-0.122795	0.067281	NA
Posner2011_children_I00035	-0.148559	0.067566	NA
Posner2011_children_I00036	-0.105983	0.067125	NA
Posner2011_children_I00037	-0.107537	0.067138	NA
Posner2011_children_I00038	0.338876	0.071348	NA
Posner2011_children_I00039	-0.187167	0.068095	NA
Posner2011_children_I00040	0.390156	0.072872	NA
Posner2011_children_I00041	-0.137371	0.067436	NA
Posner2011_children_I00042	0.326112	0.071002	NA
Posner2011_children_I00043	-0.133745	0.067396	NA
Posner2011_children_I00044	0.307315	0.070517	NA
Posner2011_children_I00045	-0.144668	0.067520	NA
Posner2011_children_I00046	-0.110258	0.067162	NA
Posner2011_children_I00047	-0.117805	0.067232	NA
Posner2011_children_I00048	0.382470	0.072630	NA
Posner2011_children_I00049	-0.092736	0.067017	NA
Rubia2006_children_I00000	0.213225	0.036614	NA
Rubia2006_children_I00001	0.275778	0.037220	NA
Rubia2006_children_I00002	0.221893	0.036689	NA
Rubia2006_children_I00003	0.275129	0.037213	NA
Rubia2006_children_I00004	0.232325	0.036783	NA
Rubia2006_children_I00005	0.253539	0.036987	NA
Rubia2006_children_I00006	0.243252	0.036886	NA
Rubia2006_children_I00007	0.271673	0.037175	NA
Rubia2006_children_I00008	0.238738	0.036843	NA
Rubia2006_children_I00009	0.273681	0.037197	NA
Rubia2006_children_I00010	-0.120485	0.036002	NA
Rubia2006_children_I00011	0.253778	0.036989	NA
Rubia2006_children_I00012	-0.111424	0.035960	NA
Rubia2006_children_I00013	-0.109309	0.035951	NA
Rubia2006_children_I00014	-0.119186	0.035995	NA
Rubia2006_children_I00015	0.256439	0.037016	NA
Rubia2006_children_I00016	0.240709	0.036861	NA
Rubia2006_children_I00017	-0.102113	0.035921	NA
Rubia2006_children_I00018	0.277147	0.037235	NA
Rubia2006_children_I00019	0.227444	0.036738	NA
Rubia2006_children_I00020	-0.153737	0.036182	NA
Rubia2006_children_I00021	0.233344	0.036792	NA
Rubia2006_children_I00022	0.280653	0.037274	NA
Rubia2006_children_I00023	-0.150813	0.036165	NA
Rubia2006_children_I00024	-0.127590	0.036037	NA
Rubia2006_children_I00025	-0.086585	0.035863	NA
Rubia2006_children_I00026	0.247550	0.036927	NA
Rubia2006_children_I00027	0.228821	0.036751	NA
Rubia2006_children_I00028	-0.128746	0.036042	NA
Rubia2006_children_I00029	0.237457	0.036830	NA
Rubia2006_children_I00030	-0.125367	0.036025	NA
Rubia2006_children_I00031	-0.131798	0.036058	NA
Rubia2006_children_I00032	0.231580	0.036776	NA
Rubia2006_children_I00033	0.231611	0.036776	NA
Rubia2006_children_I00034	-0.101779	0.035919	NA
Rubia2006_children_I00035	-0.125401	0.036026	NA
Rubia2006_children_I00036	0.249260	0.036944	NA
Rubia2006_children_I00037	0.264816	0.037103	NA
Rubia2006_children_I00038	-0.120559	0.036002	NA
Rubia2006_children_I00039	-0.128888	0.036043	NA
Rubia2006_children_I00040	0.246280	0.036915	NA
Rubia2006_children_I00041	-0.135944	0.036080	NA
Rubia2006_children_I00042	-0.149096	0.036154	NA
Rubia2006_children_I00043	0.253557	0.036987	NA
Rubia2006_children_I00044	0.237411	0.036830	NA
Rubia2006_children_I00045	-0.102679	0.035923	NA
Rubia2006_children_I00046	-0.094554	0.035891	NA
Rubia2006_children_I00047	-0.131138	0.036055	NA
Rubia2006_children_I00048	0.252416	0.036976	NA
Rubia2006_children_I00049	0.230153	0.036763	NA
Sheridan2014_children_I00000	-0.125080	0.030562	NA
Sheridan2014_children_I00001	0.183141	0.030857	NA
Sheridan2014_children_I00002	-0.104556	0.030484	NA
Sheridan2014_children_I00003	-0.100572	0.030470	NA
Sheridan2014_children_I00004	0.172616	0.030795	NA
Sheridan2014_children_I00005	-0.111472	0.030508	NA
Sheridan2014_children_I00006	0.175468	0.030812	NA
Sheridan2014_children_I00007	-0.115252	0.030523	NA
Sheridan2014_children_I00008	-0.094368	0.030450	NA
Sheridan2014_children_I00009	-0.114720	0.030520	NA
Sheridan2014_children_I00010	-0.094569	0.030451	NA
Sheridan2014_children_I00011	-0.095533	0.030454	NA
Sheridan2014_children_I00012	-0.098697	0.030464	NA
Sheridan2014_children_I00013	0.158205	0.030717	NA
Sheridan2014_children_I00014	0.158867	0.030720	NA
Sheridan2014_children_I00015	0.166033	0.030759	NA
Sheridan2014_children_I00016	-0.107903	0.030495	NA
Sheridan2014_children_I00017	0.161833	0.030736	NA
Sheridan2014_children_I00018	0.156166	0.030706	NA
Sheridan2014_children_I00019	-0.119398	0.030539	NA
Sheridan2014_children_I00020	-0.099699	0.030467	NA
Sheridan2014_children_I00021	0.178261	0.030828	NA
Sheridan2014_children_I00022	0.161029	0.030732	NA
Sheridan2014_children_I00023	0.169525	0.030778	NA
Sheridan2014_children_I00024	0.162658	0.030740	NA
Sheridan2014_children_I00025	0.167605	0.030767	NA
Sheridan2014_children_I00026	-0.105638	0.030487	NA
Sheridan2014_children_I00027	-0.108894	0.030499	NA
Sheridan2014_children_I00028	0.169595	0.030778	NA
Sheridan2014_children_I00029	0.170167	0.030782	NA
Sheridan2014_children_I00030	0.173648	0.030801	NA
Sheridan2014_children_I00031	0.157655	0.030714	NA
Sheridan2014_children_I00032	0.172312	0.030794	NA
Sheridan2014_children_I00033	0.159775	0.030725	NA
Sheridan2014_children_I00034	0.175532	0.030812	NA
Sheridan2014_children_I00035	0.172799	0.030796	NA
Sheridan2014_children_I00036	0.166264	0.030760	NA
Sheridan2014_children_I00037	0.162428	0.030739	NA
Sheridan2014_children_I00038	-0.099734	0.030467	NA
Sheridan2014_children_I00039	-0.107776	0.030495	NA
Sheridan2014_children_I00040	-0.104179	0.030482	NA
Sheridan2014_children_I00041	0.175868	0.030814	NA
Sheridan2014_children_I00042	-0.112986	0.030514	NA
Sheridan2014_children_I00043	0.163130	0.030743	NA
Sheridan2014_children_I00044	0.161961	0.030736	NA
Sheridan2014_children_I00045	0.153704	0.030693	NA
Sheridan2014_children_I00046	-0.102243	0.030476	NA
Sheridan2014_children_I00047	0.166141	0.030759	NA
Sheridan2014_children_I00048	0.158656	0.030719	NA
Sheridan2014_children_I00049	-0.098988	0.030465	NA
Tamm2002_children_I00000	-0.147920	0.072400	NA
Tamm2002_children_I00001	-0.148330	0.072405	NA
Tamm2002_children_I00002	0.258422	0.074392	NA
Tamm2002_children_I00003	0.261860	0.074472	NA
Tamm2002_children_I00004	0.276018	0.074810	NA
Tamm2002_children_I00005	0.258918	0.074404	NA
Tamm2002_children_I00006	0.256219	0.074342	NA
Tamm2002_children_I00007	0.259645	0.074420	NA
Tamm2002_children_I00008	-0.165113	0.072638	NA
Tamm2002_children_I00009	-0.140610	0.072306	NA
Tamm2002_children_I00010	-0.155286	0.072499	NA
Tamm2002_children_I00011	0.260240	0.074434	NA
Tamm2002_children_I00012	-0.150660	0.072436	NA
Tamm2002_children_I00013	0.261751	0.074469	NA
Tamm2002_children_I00014	-0.149539	0.072421	NA
Tamm2002_children_I00015	0.271808	0.074707	NA
Tamm2002_children_I00016	0.270112	0.074666	NA
Tamm2002_children_I00017	0.277379	0.074843	NA
Tamm2002_children_I00018	-0.151938	0.072453	NA
Tamm2002_children_I00019	0.267101	0.074595	NA
Tamm2002_children_I00020	-0.140282	0.072302	NA
Tamm2002_children_I00021	0.258479	0.074393	NA
Tamm2002_children_I00022	-0.149385	0.072419	NA
Tamm2002_children_I00023	-0.145975	0.072374	NA
Tamm2002_children_I00024	0.275838	0.074805	NA
Tamm2002_children_I00025	0.240959	0.074005	NA
Tamm2002_children_I00026	-0.131282	0.072193	NA
Tamm2002_children_I00027	0.255295	0.074321	NA
Tamm2002_children_I00028	0.248836	0.074176	NA
Tamm2002_children_I00029	-0.155740	0.072505	NA
Tamm2002_children_I00030	-0.165643	0.072646	NA
Tamm2002_children_I00031	0.271794	0.074707	NA
Tamm2002_children_I00032	-0.136826	0.072259	NA
Tamm2002_children_I00033	0.254344	0.074299	NA
Tamm2002_children_I00034	-0.145293	0.072365	NA
Tamm2002_children_I00035	-0.141992	0.072323	NA
Tamm2002_children_I00036	-0.152456	0.072460	NA
Tamm2002_children_I00037	0.266097	0.074571	NA
Tamm2002_children_I00038	0.257792	0.074378	NA
Tamm2002_children_I00039	0.262753	0.074492	NA
Tamm2002_children_I00040	0.273392	0.074745	NA
Tamm2002_children_I00041	0.279907	0.074905	NA
Tamm2002_children_I00042	-0.161423	0.072585	NA
Tamm2002_children_I00043	0.261550	0.074464	NA
Tamm2002_children_I00044	-0.159606	0.072559	NA
Tamm2002_children_I00045	0.257144	0.074363	NA
Tamm2002_children_I00046	0.257559	0.074372	NA
Tamm2002_children_I00047	0.264831	0.074541	NA
Tamm2002_children_I00048	0.270095	0.074666	NA
Tamm2002_children_I00049	-0.147455	0.072393	NA
vantEnt2009_children_I00000	0.320775	0.058926	NA
vantEnt2009_children_I00001	-0.026850	0.055579	NA
vantEnt2009_children_I00002	0.316878	0.058845	NA
vantEnt2009_children_I00003	0.317071	0.058849	NA
vantEnt2009_children_I00004	-0.034320	0.055594	NA
vantEnt2009_children_I00005	-0.040247	0.055609	NA
vantEnt2009_children_I00006	-0.039153	0.055606	NA
vantEnt2009_children_I00007	-0.052367	0.055645	NA
vantEnt2009_children_I00008	-0.042044	0.055613	NA
vantEnt2009_children_I00009	0.329290	0.059108	NA
vantEnt2009_children_I00010	-0.046616	0.055627	NA
vantEnt2009_children_I00011	-0.042048	0.055613	NA
vantEnt2009_children_I00012	0.312874	0.058762	NA
vantEnt2009_children_I00013	0.320200	0.058914	NA
vantEnt2009_children_I00014	0.318904	0.058887	NA
vantEnt2009_children_I00015	-0.031372	0.055588	NA
vantEnt2009_children_I00016	0.320018	0.058910	NA
vantEnt2009_children_I00017	-0.052370	0.055645	NA
vantEnt2009_children_I00018	-0.036410	0.055599	NA
vantEnt2009_children_I00019	0.329746	0.059117	NA
vantEnt2009_children_I00020	0.320609	0.058923	NA
vantEnt2009_children_I00021	-0.042603	0.055615	NA
vantEnt2009_children_I00022	0.319492	0.058899	NA
vantEnt2009_children_I00023	-0.046205	0.055625	NA
vantEnt2009_children_I00024	0.319261	0.058895	NA
vantEnt2009_children_I00025	0.310276	0.058709	NA
vantEnt2009_children_I00026	0.312046	0.058745	NA
vantEnt2009_children_I00027	0.313254	0.058770	NA
vantEnt2009_children_I00028	0.326484	0.059047	NA
vantEnt2009_children_I00029	-0.035984	0.055598	NA
vantEnt2009_children_I00030	-0.022886	0.055573	NA
vantEnt2009_children_I00031	-0.026392	0.055578	NA
vantEnt2009_children_I00032	-0.032352	0.055590	NA
vantEnt2009_children_I00033	-0.037482	0.055602	NA
vantEnt2009_children_I00034	-0.037000	0.055600	NA
vantEnt2009_children_I00035	-0.035596	0.055597	NA
vantEnt2009_children_I00036	-0.021813	0.055571	NA
vantEnt2009_children_I00037	-0.049801	0.055637	NA
vantEnt2009_children_I00038	-0.018537	0.055567	NA
vantEnt2009_children_I00039	-0.041019	0.055611	NA
vantEnt2009_children_I00040	-0.047619	0.055630	NA
vantEnt2009_children_I00041	-0.039443	0.055607	NA
vantEnt2009_children_I00042	-0.019867	0.055568	NA
vantEnt2009_children_I00043	-0.037267	0.055601	NA
vantEnt2009_children_I00044	-0.027816	0.055581	NA
vantEnt2009_children_I00045	-0.037580	0.055602	NA
vantEnt2009_children_I00046	0.344654	0.059447	NA
vantEnt2009_children_I00047	0.325713	0.059031	NA
vantEnt2009_children_I00048	0.340335	0.059350	NA
vantEnt2009_children_I00049	0.301534	0.058534	NA
Cao2006_children_I00000	-0.183548	0.072924	NA
Cao2006_children_I00001	0.376790	0.077729	NA
