map	estimate	variance	sdm_z
Piai2013_adults_I00029	0.443116	0.048324	NA
Piai2013_adults_I00030	0.003763	0.043479	NA
Piai2013_adults_I00031	0.438962	0.048234	NA
Piai2013_adults_I00032	0.419984	0.047832	NA
Piai2013_adults_I00033	0.428038	0.048000	NA
Piai2013_adults_I00034	0.013397	0.043483	NA
Piai2013_adults_I00035	0.436193	0.048174	NA
Piai2013_adults_I00036	0.455159	0.048591	NA
Piai2013_adults_I00037	0.428561	0.048011	NA
Piai2013_adults_I00038	0.487120	0.049335	NA
Piai2013_adults_I00039	0.450225	0.048481	NA
Piai2013_adults_I00040	0.426637	0.047971	NA
Piai2013_adults_I00041	-0.030770	0.043502	NA
Piai2013_adults_I00042	0.425483	0.047946	NA
Piai2013_adults_I00043	0.410995	0.047647	NA
Piai2013_adults_I00044	0.448736	0.048448	NA
Piai2013_adults_I00045	0.464028	0.048793	NA
Piai2013_adults_I00046	-0.039176	0.043516	NA
Piai2013_adults_I00047	-0.031712	0.043503	NA
Piai2013_adults_I00048	0.441920	0.048298	NA
Piai2013_adults_I00049	0.477420	0.049104	NA
Ochsner2009_adults_I00000	0.517281	0.072586	NA
Ochsner2009_adults_I00001	0.471678	0.070886	NA
Ochsner2009_adults_I00002	0.593934	0.075797	NA
Ochsner2009_adults_I00003	0.494442	0.071715	NA
Ochsner2009_adults_I00004	0.463395	0.070594	NA
Ochsner2009_adults_I00005	0.495632	0.071760	NA
Ochsner2009_adults_I00006	0.492547	0.071645	NA
Ochsner2009_adults_I00007	0.520588	0.072716	NA
Ochsner2009_adults_I00008	-0.016158	0.062510	NA
Ochsner2009_adults_I00009	0.477759	0.071104	NA
Ochsner2009_adults_I00010	-0.078487	0.062732	NA
Ochsner2009_adults_I00011	0.530326	0.073102	NA
Ochsner2009_adults_I00012	-0.054785	0.062613	NA
Ochsner2009_adults_I00013	0.458834	0.070436	NA
Ochsner2009_adults_I00014	0.450190	0.070140	NA
Ochsner2009_adults_I00015	0.461129	0.070515	NA
Ochsner2009_adults_I00016	0.484134	0.071335	NA
Ochsner2009_adults_I00017	-0.015629	0.062509	NA
Ochsner2009_adults_I00018	-0.054754	0.062613	NA
Ochsner2009_adults_I00019	0.480868	0.071216	NA
Ochsner2009_adults_I00020	0.562340	0.074420	NA
Ochsner2009_adults_I00021	-0.003228	0.062500	NA
Ochsner2009_adults_I00022	-0.043258	0.062571	NA
Ochsner2009_adults_I00023	-0.031252	0.062537	NA
Ochsner2009_adults_I00024	0.526318	0.072942	NA
Ochsner2009_adults_I00025	-0.005270	0.062501	NA
Ochsner2009_adults_I00026	0.436650	0.069687	NA
Ochsner2009_adults_I00027	-0.098757	0.062868	NA
Ochsner2009_adults_I00028	0.496316	0.071785	NA
Ochsner2009_adults_I00029	-0.036443	0.062550	NA
Ochsner2009_adults_I00030	0.528537	0.073030	NA
Ochsner2009_adults_I00031	0.489731	0.071541	NA
Ochsner2009_adults_I00032	0.483498	0.071312	NA
Ochsner2009_adults_I00033	0.490417	0.071566	NA
Ochsner2009_adults_I00034	0.428768	0.069430	NA
Ochsner2009_adults_I00035	0.479489	0.071166	NA
Ochsner2009_adults_I00036	0.522173	0.072778	NA
Ochsner2009_adults_I00037	0.467752	0.070747	NA
Ochsner2009_adults_I00038	-0.043096	0.062570	NA
Ochsner2009_adults_I00039	-0.095068	0.062841	NA
Ochsner2009_adults_I00040	-0.036486	0.062550	NA
Ochsner2009_adults_I00041	0.042274	0.062567	NA
Ochsner2009_adults_I00042	-0.053048	0.062606	NA
Ochsner2009_adults_I00043	0.458156	0.070412	NA
Ochsner2009_adults_I00044	0.480865	0.071216	NA
Ochsner2009_adults_I00045	0.489275	0.071524	NA
Ochsner2009_adults_I00046	0.472622	0.070920	NA
Ochsner2009_adults_I00047	0.496912	0.071808	NA
Ochsner2009_adults_I00048	0.013824	0.062507	NA
Ochsner2009_adults_I00049	0.532154	0.073175	NA
Jiang2014_adults_I00000	0.490460	0.054206	NA
Jiang2014_adults_I00001	0.018328	0.047628	NA
Jiang2014_adults_I00002	0.393421	0.051857	NA
Jiang2014_adults_I00003	0.038364	0.047659	NA
Jiang2014_adults_I00004	0.463334	0.053497	NA
Jiang2014_adults_I00005	0.456877	0.053335	NA
Jiang2014_adults_I00006	0.000695	0.047619	NA
Jiang2014_adults_I00007	-0.013569	0.047624	NA
Jiang2014_adults_I00008	-0.018533	0.047628	NA
Jiang2014_adults_I00009	0.466437	0.053576	NA
Jiang2014_adults_I00010	0.479931	0.053926	NA
Jiang2014_adults_I00011	0.477770	0.053869	NA
Jiang2014_adults_I00012	0.479296	0.053909	NA
Jiang2014_adults_I00013	0.501957	0.054518	NA
Jiang2014_adults_I00014	0.468105	0.053619	NA
Jiang2014_adults_I00015	0.459698	0.053406	NA
Jiang2014_adults_I00016	0.046663	0.047679	NA
Jiang2014_adults_I00017	0.000553	0.047619	NA
Jiang2014_adults_I00018	0.424713	0.052558	NA
Jiang2014_adults_I00019	0.048780	0.047684	NA
Jiang2014_adults_I00020	0.466465	0.053577	NA
Jiang2014_adults_I00021	0.473621	0.053761	NA
Jiang2014_adults_I00022	0.030938	0.047645	NA
Jiang2014_adults_I00023	0.005459	0.047620	NA
Jiang2014_adults_I00024	0.015525	0.047626	NA
Jiang2014_adults_I00025	0.497905	0.054407	NA
Jiang2014_adults_I00026	0.450406	0.053174	NA
Jiang2014_adults_I00027	0.460793	0.053433	NA
Jiang2014_adults_I00028	0.053655	0.047698	NA
Jiang2014_adults_I00029	0.446723	0.053084	NA
Jiang2014_adults_I00030	0.461490	0.053451	NA
Jiang2014_adults_I00031	0.489271	0.054174	NA
Jiang2014_adults_I00032	0.034614	0.047652	NA
Jiang2014_adults_I00033	0.444326	0.053025	NA
Jiang2014_adults_I00034	0.025762	0.047637	NA
Jiang2014_adults_I00035	0.466253	0.053572	NA
Jiang2014_adults_I00036	-0.023489	0.047634	NA
Jiang2014_adults_I00037	0.036412	0.047655	NA
Jiang2014_adults_I00038	0.486651	0.054104	NA
Jiang2014_adults_I00039	0.476517	0.053837	NA
Jiang2014_adults_I00040	0.026354	0.047638	NA
Jiang2014_adults_I00041	-0.009279	0.047621	NA
Jiang2014_adults_I00042	0.013006	0.047624	NA
Jiang2014_adults_I00043	0.519558	0.055011	NA
Jiang2014_adults_I00044	-0.007894	0.047621	NA
Jiang2014_adults_I00045	0.480258	0.053935	NA
Jiang2014_adults_I00046	0.460523	0.053426	NA
Jiang2014_adults_I00047	0.484845	0.054056	NA
Jiang2014_adults_I00048	0.503371	0.054557	NA
Jiang2014_adults_I00049	-0.014027	0.047624	NA
Grandjean2013_adults_I00000	0.763897	0.053109	NA
Grandjean2013_adults_I00001	0.764636	0.053134	NA
Grandjean2013_adults_I00002	0.764217	0.053120	NA
Grandjean2013_adults_I00003	0.745081	0.052471	NA
Grandjean2013_adults_I00004	0.751815	0.052698	NA
Grandjean2013_adults_I00005	0.746122	0.052506	NA
Grandjean2013_adults_I00006	0.751414	0.052684	NA
Grandjean2013_adults_I00007	0.761791	0.053037	NA
Grandjean2013_adults_I00008	0.770465	0.053335	NA
Grandjean2013_adults_I00009	0.774186	0.053465	NA
Grandjean2013_adults_I00010	0.757087	0.052876	NA
Grandjean2013_adults_I00011	0.763012	0.053079	NA
Grandjean2013_adults_I00012	0.777028	0.053564	NA
Grandjean2013_adults_I00013	0.765889	0.053178	NA
Grandjean2013_adults_I00014	0.756315	0.052850	NA
Grandjean2013_adults_I00015	0.769793	0.053312	NA
Grandjean2013_adults_I00016	0.742833	0.052396	NA
Grandjean2013_adults_I00017	0.736514	0.052186	NA
Grandjean2013_adults_I00018	0.741757	0.052360	NA
Grandjean2013_adults_I00019	0.749494	0.052619	NA
Grandjean2013_adults_I00020	0.765176	0.053153	NA
Grandjean2013_adults_I00021	0.755445	0.052821	NA
Grandjean2013_adults_I00022	0.754914	0.052803	NA
Grandjean2013_adults_I00023	0.760976	0.053009	NA
Grandjean2013_adults_I00024	0.766524	0.053199	NA
Grandjean2013_adults_I00025	0.775118	0.053497	NA
Grandjean2013_adults_I00026	0.753885	0.052768	NA
Grandjean2013_adults_I00027	0.746608	0.052522	NA
Grandjean2013_adults_I00028	1.010522	0.062940	NA
Grandjean2013_adults_I00029	0.779776	0.053660	NA
Grandjean2013_adults_I00030	0.752183	0.052710	NA
Grandjean2013_adults_I00031	0.778802	0.053626	NA
Grandjean2013_adults_I00032	1.000923	0.062506	NA
Grandjean2013_adults_I00033	0.750116	0.052640	NA
Grandjean2013_adults_I00034	0.981810	0.061655	NA
Grandjean2013_adults_I00035	1.013370	0.063070	NA
Grandjean2013_adults_I00036	0.757991	0.052907	NA
Grandjean2013_adults_I00037	0.761289	0.053020	NA
Grandjean2013_adults_I00038	1.019149	0.063333	NA
Grandjean2013_adults_I00039	0.756929	0.052871	NA
Grandjean2013_adults_I00040	0.772586	0.053409	NA
Grandjean2013_adults_I00041	0.746287	0.052512	NA
Grandjean2013_adults_I00042	0.758245	0.052916	NA
Grandjean2013_adults_I00043	0.750706	0.052660	NA
Grandjean2013_adults_I00044	0.752181	0.052710	NA
Grandjean2013_adults_I00045	0.738349	0.052247	NA
Grandjean2013_adults_I00046	1.012979	0.063052	NA
Grandjean2013_adults_I00047	0.757319	0.052884	NA
Grandjean2013_adults_I00048	0.757553	0.052892	NA
Grandjean2013_adults_I00049	0.776486	0.053545	NA
Basten2011_adults_I00000	0.030741	0.021750	NA
Basten2011_adults_I00001	0.313396	0.022875	NA
Basten2011_adults_I00002	0.340452	0.023079	NA
Basten2011_adults_I00003	0.386717	0.023468	NA
Basten2011_adults_I00004	0.333406	0.023024	NA
Basten2011_adults_I00005	0.042508	0.021760	NA
Basten2011_adults_I00006	0.050107	0.021768	NA
Basten2011_adults_I00007	0.335186	0.023038	NA
Basten2011_adults_I00008	0.351082	0.023164	NA
Basten2011_adults_I00009	0.320143	0.022924	NA
Basten2011_adults_I00010	0.040148	0.021758	NA
Basten2011_adults_I00011	0.349673	0.023153	NA
Basten2011_adults_I00012	0.344213	0.023109	NA
Basten2011_adults_I00013	0.063617	0.021786	NA
Basten2011_adults_I00014	0.349414	0.023151	NA
Basten2011_adults_I00015	0.312830	0.022871	NA
Basten2011_adults_I00016	0.354705	0.023194	NA
Basten2011_adults_I00017	0.045174	0.021763	NA
Basten2011_adults_I00018	0.368997	0.023313	NA
Basten2011_adults_I00019	0.354343	0.023191	NA
Basten2011_adults_I00020	0.326717	0.022973	NA
Basten2011_adults_I00021	0.348900	0.023146	NA
Basten2011_adults_I00022	0.343983	0.023107	NA
Basten2011_adults_I00023	0.370259	0.023324	NA
Basten2011_adults_I00024	0.340286	0.023078	NA
Basten2011_adults_I00025	0.343069	0.023100	NA
Basten2011_adults_I00026	0.044897	0.021762	NA
Basten2011_adults_I00027	0.017633	0.021743	NA
Basten2011_adults_I00028	0.335676	0.023042	NA
Basten2011_adults_I00029	0.061035	0.021782	NA
Basten2011_adults_I00030	0.364738	0.023277	NA
Basten2011_adults_I00031	0.324318	0.022955	NA
Basten2011_adults_I00032	0.348697	0.023145	NA
Basten2011_adults_I00033	0.350840	0.023162	NA
Basten2011_adults_I00034	0.341192	0.023085	NA
Basten2011_adults_I00035	0.335487	0.023040	NA
Basten2011_adults_I00036	0.345127	0.023116	NA
Basten2011_adults_I00037	0.046475	0.021764	NA
Basten2011_adults_I00038	0.341307	0.023086	NA
Basten2011_adults_I00039	0.354843	0.023195	NA
Basten2011_adults_I00040	0.334480	0.023033	NA
Basten2011_adults_I00041	0.044433	0.021762	NA
Basten2011_adults_I00042	0.357538	0.023217	NA
Basten2011_adults_I00043	0.360018	0.023238	NA
Basten2011_adults_I00044	0.358209	0.023223	NA
Basten2011_adults_I00045	0.350650	0.023161	NA
Basten2011_adults_I00046	0.332162	0.023015	NA
Basten2011_adults_I00047	0.331477	0.023009	NA
Basten2011_adults_I00048	0.310595	0.022854	NA
Basten2011_adults_I00049	0.349120	0.023148	NA
Krebs2015_adults_I00000	-0.040135	0.071500	NA
Krebs2015_adults_I00001	0.559734	0.085332	NA
Krebs2015_adults_I00002	0.511819	0.083054	NA
Krebs2015_adults_I00003	0.563139	0.085502	NA
Krebs2015_adults_I00004	0.550144	0.084860	NA
Krebs2015_adults_I00005	-0.098153	0.071856	NA
Krebs2015_adults_I00006	0.484730	0.081856	NA
Krebs2015_adults_I00007	0.495917	0.082342	NA
Krebs2015_adults_I00008	0.503694	0.082687	NA
Krebs2015_adults_I00009	0.423952	0.079405	NA
Krebs2015_adults_I00010	0.526980	0.083753	NA
Krebs2015_adults_I00011	0.462309	0.080913	NA
Krebs2015_adults_I00012	0.580190	0.086367	NA
Krebs2015_adults_I00013	0.550703	0.084887	NA
Krebs2015_adults_I00014	0.556401	0.085167	NA
Krebs2015_adults_I00015	-0.012709	0.071436	NA
Krebs2015_adults_I00016	0.501393	0.082585	NA
Krebs2015_adults_I00017	0.478822	0.081603	NA
Krebs2015_adults_I00018	0.578684	0.086289	NA
Krebs2015_adults_I00019	0.508533	0.082905	NA
Krebs2015_adults_I00020	0.547279	0.084720	NA
Krebs2015_adults_I00021	0.479052	0.081613	NA
Krebs2015_adults_I00022	0.516613	0.083272	NA
Krebs2015_adults_I00023	0.454253	0.080586	NA
Krebs2015_adults_I00024	0.538586	0.084301	NA
Krebs2015_adults_I00025	0.011294	0.071434	NA
Krebs2015_adults_I00026	-0.081226	0.071721	NA
Krebs2015_adults_I00027	-0.049271	0.071536	NA
Krebs2015_adults_I00028	-0.097931	0.071854	NA
Krebs2015_adults_I00029	-0.124518	0.072117	NA
Krebs2015_adults_I00030	-0.051299	0.071545	NA
Krebs2015_adults_I00031	0.503744	0.082690	NA
Krebs2015_adults_I00032	0.429866	0.079629	NA
Krebs2015_adults_I00033	-0.036266	0.071487	NA
Krebs2015_adults_I00034	0.536415	0.084198	NA
Krebs2015_adults_I00035	0.503121	0.082662	NA
Krebs2015_adults_I00036	-0.068503	0.071637	NA
Krebs2015_adults_I00037	0.522630	0.083550	NA
Krebs2015_adults_I00038	-0.031102	0.071472	NA
Krebs2015_adults_I00039	0.520090	0.083432	NA
Krebs2015_adults_I00040	0.513535	0.083132	NA
Krebs2015_adults_I00041	0.540134	0.084375	NA
Krebs2015_adults_I00042	0.567623	0.085727	NA
Krebs2015_adults_I00043	0.522895	0.083562	NA
Krebs2015_adults_I00044	0.009521	0.071433	NA
Krebs2015_adults_I00045	0.543226	0.084524	NA
Krebs2015_adults_I00046	0.502884	0.082651	NA
Krebs2015_adults_I00047	0.513035	0.083109	NA
Krebs2015_adults_I00048	0.567149	0.085703	NA
Krebs2015_adults_I00049	0.513791	0.083143	NA
Korsch2014_adults_I00000	0.478463	0.056631	NA
Korsch2014_adults_I00001	0.469816	0.056394	NA
Korsch2014_adults_I00002	0.462550	0.056197	NA
Korsch2014_adults_I00003	0.448402	0.055824	NA
Korsch2014_adults_I00004	0.465317	0.056272	NA
Korsch2014_adults_I00005	-0.009467	0.050003	NA
Korsch2014_adults_I00006	0.456776	0.056044	NA
Korsch2014_adults_I00007	0.019070	0.050011	NA
Korsch2014_adults_I00008	0.435800	0.055501	NA
Korsch2014_adults_I00009	0.475262	0.056543	NA
Korsch2014_adults_I00010	0.381960	0.054226	NA
Korsch2014_adults_I00011	-0.021740	0.050014	NA
Korsch2014_adults_I00012	0.486607	0.056859	NA
Korsch2014_adults_I00013	0.024303	0.050017	NA
Korsch2014_adults_I00014	-0.041959	0.050051	NA
Korsch2014_adults_I00015	0.519658	0.057822	NA
Korsch2014_adults_I00016	0.468229	0.056351	NA
Korsch2014_adults_I00017	0.417795	0.055056	NA
Korsch2014_adults_I00018	-0.018144	0.050010	NA
Korsch2014_adults_I00019	0.432551	0.055420	NA
Korsch2014_adults_I00020	0.477721	0.056611	NA
Korsch2014_adults_I00021	-0.003004	0.050000	NA
Korsch2014_adults_I00022	0.373185	0.054034	NA
Korsch2014_adults_I00023	0.459487	0.056116	NA
Korsch2014_adults_I00024	0.486991	0.056870	NA
Korsch2014_adults_I00025	0.450225	0.055872	NA
Korsch2014_adults_I00026	0.444206	0.055716	NA
Korsch2014_adults_I00027	0.022048	0.050014	NA
Korsch2014_adults_I00028	0.485107	0.056817	NA
Korsch2014_adults_I00029	0.427482	0.055293	NA
Korsch2014_adults_I00030	0.399006	0.054612	NA
Korsch2014_adults_I00031	0.432118	0.055409	NA
Korsch2014_adults_I00032	0.492814	0.057035	NA
Korsch2014_adults_I00033	0.038533	0.050043	NA
Korsch2014_adults_I00034	-0.043944	0.050056	NA
Korsch2014_adults_I00035	0.435523	0.055494	NA
Korsch2014_adults_I00036	0.477875	0.056615	NA
Korsch2014_adults_I00037	0.441836	0.055655	NA
Korsch2014_adults_I00038	0.450308	0.055874	NA
Korsch2014_adults_I00039	-0.002044	0.050000	NA
Korsch2014_adults_I00040	0.412638	0.054932	NA
Korsch2014_adults_I00041	0.006894	0.050001	NA
Korsch2014_adults_I00042	-0.011713	0.050004	NA
Korsch2014_adults_I00043	0.443827	0.055706	NA
Korsch2014_adults_I00044	-0.051162	0.050076	NA
Korsch2014_adults_I00045	0.406738	0.054792	NA
Korsch2014_adults_I00046	0.456391	0.056033	NA
Korsch2014_adults_I00047	0.462969	0.056209	NA
Korsch2014_adults_I00048	-0.015812	0.050007	NA
Korsch2014_adults_I00049	0.503364	0.057339	NA
Li2015_adults_I00000	0.622533	0.050781	NA
Li2015_adults_I00001	0.230098	0.042912	NA
Li2015_adults_I00002	0.208885	0.042693	NA
Li2015_adults_I00003	0.242320	0.043048	NA
Li2015_adults_I00004	0.606286	0.050311	NA
Li2015_adults_I00005	0.194722	0.042558	NA
Li2015_adults_I00006	0.196680	0.042576	NA
Li2015_adults_I00007	0.180149	0.042430	NA
Li2015_adults_I00008	0.224810	0.042855	NA
Li2015_adults_I00009	0.608879	0.050385	NA
Li2015_adults_I00010	0.591406	0.049892	NA
Li2015_adults_I00011	0.229662	0.042907	NA
Li2015_adults_I00012	0.215414	0.042758	NA
Li2015_adults_I00013	0.596779	0.050042	NA
Li2015_adults_I00014	0.227304	0.042882	NA
Li2015_adults_I00015	0.219293	0.042798	NA
Li2015_adults_I00016	0.616436	0.050603	NA
Li2015_adults_I00017	0.218841	0.042793	NA
Li2015_adults_I00018	0.200761	0.042615	NA
Li2015_adults_I00019	0.214825	0.042752	NA
Li2015_adults_I00020	0.198039	0.042589	NA
Li2015_adults_I00021	0.228526	0.042895	NA
Li2015_adults_I00022	0.585269	0.049722	NA
Li2015_adults_I00023	0.614197	0.050538	NA
Li2015_adults_I00024	0.232425	0.042937	NA
Li2015_adults_I00025	0.599947	0.050131	NA
Li2015_adults_I00026	0.205067	0.042656	NA
Li2015_adults_I00027	0.222079	0.042827	NA
Li2015_adults_I00028	0.244008	0.043067	NA
Li2015_adults_I00029	0.203827	0.042644	NA
Li2015_adults_I00030	0.221911	0.042825	NA
Li2015_adults_I00031	0.223239	0.042839	NA
Li2015_adults_I00032	0.232326	0.042936	NA
Li2015_adults_I00033	0.628027	0.050942	NA
Li2015_adults_I00034	0.612891	0.050501	NA
Li2015_adults_I00035	0.633572	0.051107	NA
Li2015_adults_I00036	0.615383	0.050573	NA
Li2015_adults_I00037	0.198772	0.042596	NA
Li2015_adults_I00038	0.603978	0.050246	NA
Li2015_adults_I00039	0.620492	0.050721	NA
Li2015_adults_I00040	0.194399	0.042555	NA
Li2015_adults_I00041	0.211553	0.042719	NA
Li2015_adults_I00042	0.225558	0.042863	NA
Li2015_adults_I00043	0.195635	0.042567	NA
Li2015_adults_I00044	0.214965	0.042753	NA
Li2015_adults_I00045	0.246016	0.043090	NA
Li2015_adults_I00046	0.218008	0.042784	NA
Li2015_adults_I00047	0.234923	0.042965	NA
Li2015_adults_I00048	0.225963	0.042867	NA
Li2015_adults_I00049	0.206250	0.042667	NA
Roelofs2006_adults_I00000	0.575593	0.101202	NA
Roelofs2006_adults_I00001	0.589875	0.102100	NA
Roelofs2006_adults_I00002	0.003383	0.083334	NA
Roelofs2006_adults_I00003	0.617074	0.103870	NA
Roelofs2006_adults_I00004	-0.053227	0.083486	NA
Roelofs2006_adults_I00005	0.584986	0.101790	NA
Roelofs2006_adults_I00006	0.499049	0.096766	NA
Roelofs2006_adults_I00007	0.573968	0.101101	NA
Roelofs2006_adults_I00008	0.594896	0.102421	NA
Roelofs2006_adults_I00009	0.572579	0.101015	NA
Roelofs2006_adults_I00010	-0.028281	0.083376	NA
Roelofs2006_adults_I00011	0.589207	0.102057	NA
Roelofs2006_adults_I00012	0.533494	0.098684	NA
Roelofs2006_adults_I00013	0.006242	0.083335	NA
Roelofs2006_adults_I00014	0.583623	0.101704	NA
Roelofs2006_adults_I00015	0.586355	0.101877	NA
Roelofs2006_adults_I00016	0.012144	0.083341	NA
Roelofs2006_adults_I00017	0.599770	0.102735	NA
Roelofs2006_adults_I00018	0.612325	0.103555	NA
Roelofs2006_adults_I00019	0.012749	0.083342	NA
Roelofs2006_adults_I00020	0.501864	0.096918	NA
Roelofs2006_adults_I00021	-0.018843	0.083352	NA
Roelofs2006_adults_I00022	0.590532	0.102142	NA
Roelofs2006_adults_I00023	0.633246	0.104961	NA
Roelofs2006_adults_I00024	-0.018325	0.083351	NA
Roelofs2006_adults_I00025	-0.004344	0.083334	NA
Roelofs2006_adults_I00026	0.490397	0.096304	NA
Roelofs2006_adults_I00027	0.001056	0.083333	NA
Roelofs2006_adults_I00028	0.583651	0.101706	NA
Roelofs2006_adults_I00029	0.599244	0.102701	NA
Roelofs2006_adults_I00030	-0.018229	0.083351	NA
Roelofs2006_adults_I00031	0.507292	0.097213	NA
Roelofs2006_adults_I00032	-0.054287	0.083492	NA
Roelofs2006_adults_I00033	0.487467	0.096149	NA
Roelofs2006_adults_I00034	0.524427	0.098166	NA
Roelofs2006_adults_I00035	-0.052553	0.083482	NA
Roelofs2006_adults_I00036	0.032004	0.083389	NA
Roelofs2006_adults_I00037	-0.002772	0.083334	NA
Roelofs2006_adults_I00038	0.515066	0.097642	NA
Roelofs2006_adults_I00039	0.052747	0.083483	NA
Roelofs2006_adults_I00040	0.548319	0.099549	NA
Roelofs2006_adults_I00041	0.592874	0.102291	NA
Roelofs2006_adults_I00042	0.573856	0.101094	NA
Roelofs2006_adults_I00043	0.568511	0.100765	NA
Roelofs2006_adults_I00044	0.554042	0.099889	NA
Roelofs2006_adults_I00045	0.013371	0.083343	NA
Roelofs2006_adults_I00046	0.612690	0.103580	NA
Roelofs2006_adults_I00047	0.609235	0.103352	NA
Roelofs2006_adults_I00048	0.525122	0.098206	NA
Roelofs2006_adults_I00049	-0.042174	0.083429	NA
Milham2002_adults_I00000	-0.092407	0.083794	NA
Milham2002_adults_I00001	0.299434	0.088169	NA
Milham2002_adults_I00002	0.301635	0.088240	NA
Milham2002_adults_I00003	0.337162	0.089464	NA
Milham2002_adults_I00004	0.330898	0.089239	NA
Milham2002_adults_I00005	-0.101492	0.083889	NA
Milham2002_adults_I00006	0.323492	0.088977	NA
Milham2002_adults_I00007	-0.113149	0.084024	NA
Milham2002_adults_I00008	-0.091354	0.083783	NA
Milham2002_adults_I00009	0.319962	0.088855	NA
Milham2002_adults_I00010	0.323195	0.088967	NA
Milham2002_adults_I00011	0.311366	0.088562	NA
Milham2002_adults_I00012	0.323578	0.088980	NA
Milham2002_adults_I00013	0.328983	0.089171	NA
Milham2002_adults_I00014	-0.135658	0.084326	NA
Milham2002_adults_I00015	0.314187	0.088657	NA
Milham2002_adults_I00016	0.307701	0.088440	NA
Milham2002_adults_I00017	0.324070	0.088998	NA
Milham2002_adults_I00018	0.307886	0.088446	NA
Milham2002_adults_I00019	0.336486	0.089440	NA
Milham2002_adults_I00020	0.322222	0.088933	NA
Milham2002_adults_I00021	0.323275	0.088970	NA
Milham2002_adults_I00022	0.319390	0.088835	NA
Milham2002_adults_I00023	-0.092887	0.083799	NA
Milham2002_adults_I00024	0.302069	0.088255	NA
Milham2002_adults_I00025	0.332150	0.089284	NA
Milham2002_adults_I00026	0.323962	0.088994	NA
Milham2002_adults_I00027	0.319573	0.088841	NA
Milham2002_adults_I00028	-0.089452	0.083765	NA
Milham2002_adults_I00029	0.321441	0.088906	NA
Milham2002_adults_I00030	0.331187	0.089249	NA
Milham2002_adults_I00031	0.294036	0.087996	NA
Milham2002_adults_I00032	0.321025	0.088892	NA
Milham2002_adults_I00033	-0.066322	0.083571	NA
Milham2002_adults_I00034	0.331633	0.089265	NA
Milham2002_adults_I00035	0.293291	0.087973	NA
Milham2002_adults_I00036	0.327121	0.089105	NA
Milham2002_adults_I00037	0.323009	0.088961	NA
Milham2002_adults_I00038	-0.103737	0.083914	NA
Milham2002_adults_I00039	-0.110246	0.083989	NA
Milham2002_adults_I00040	-0.097878	0.083850	NA
Milham2002_adults_I00041	-0.105585	0.083935	NA
Milham2002_adults_I00042	0.308829	0.088477	NA
Milham2002_adults_I00043	0.332153	0.089284	NA
Milham2002_adults_I00044	0.307233	0.088424	NA
Milham2002_adults_I00045	0.318624	0.088809	NA
Milham2002_adults_I00046	0.333659	0.089338	NA
Milham2002_adults_I00047	-0.125293	0.084180	NA
Milham2002_adults_I00048	0.339854	0.089563	NA
Milham2002_adults_I00049	0.314374	0.088664	NA
Robertson2015_adults_I00000	0.432235	0.069542	NA
Robertson2015_adults_I00001	-0.102105	0.062893	NA
Robertson2015_adults_I00002	0.388944	0.068202	NA
Robertson2015_adults_I00003	0.436114	0.069669	NA
Robertson2015_adults_I00004	0.467599	0.070742	NA
Robertson2015_adults_I00005	-0.056855	0.062622	NA
Robertson2015_adults_I00006	0.448488	0.070082	NA
Robertson2015_adults_I00007	-0.023620	0.062521	NA
Robertson2015_adults_I00008	0.444377	0.069944	NA
Robertson2015_adults_I00009	-0.024004	0.062522	NA
Robertson2015_adults_I00010	0.396375	0.068422	NA
Robertson2015_adults_I00011	0.376351	0.067839	NA
Robertson2015_adults_I00012	-0.056847	0.062622	NA
Robertson2015_adults_I00013	0.438389	0.069744	NA
Robertson2015_adults_I00014	0.439756	0.069790	NA
Robertson2015_adults_I00015	-0.041863	0.062566	NA
Robertson2015_adults_I00016	0.409316	0.068815	NA
Robertson2015_adults_I00017	0.421681	0.069203	NA
Robertson2015_adults_I00018	0.432385	0.069547	NA
Robertson2015_adults_I00019	0.433320	0.069578	NA
Robertson2015_adults_I00020	-0.071297	0.062692	NA
Robertson2015_adults_I00021	0.413837	0.068956	NA
Robertson2015_adults_I00022	0.431006	0.069502	NA
Robertson2015_adults_I00023	-0.057624	0.062625	NA
Robertson2015_adults_I00024	0.419236	0.069125	NA
Robertson2015_adults_I00025	0.377471	0.067871	NA
Robertson2015_adults_I00026	0.417951	0.069085	NA
Robertson2015_adults_I00027	-0.069193	0.062680	NA
Robertson2015_adults_I00028	0.400516	0.068547	NA
Robertson2015_adults_I00029	0.394988	0.068381	NA
Robertson2015_adults_I00030	0.424291	0.069286	NA
Robertson2015_adults_I00031	-0.037931	0.062554	NA
Robertson2015_adults_I00032	-0.017467	0.062512	NA
Robertson2015_adults_I00033	0.421946	0.069211	NA
Robertson2015_adults_I00034	-0.036835	0.062551	NA
Robertson2015_adults_I00035	0.418764	0.069110	NA
Robertson2015_adults_I00036	-0.066213	0.062665	NA
Robertson2015_adults_I00037	-0.069417	0.062682	NA
Robertson2015_adults_I00038	-0.030066	0.062534	NA
Robertson2015_adults_I00039	0.428573	0.069424	NA
Robertson2015_adults_I00040	0.439515	0.069782	NA
Robertson2015_adults_I00041	0.404268	0.068661	NA
Robertson2015_adults_I00042	0.389667	0.068224	NA
Robertson2015_adults_I00043	-0.080869	0.062747	NA
Robertson2015_adults_I00044	0.381496	0.067986	NA
Robertson2015_adults_I00045	0.418551	0.069104	NA
