0,-1,63,7.0393
2,7,53,5.8906
-2,14,42,5.2754
-14,-61,58,7.0138
0,-66,7,6.2218
-6,-79,4,5.295
-59,-31,46,6.1318
-65,-21,12,5.354
71,-20,18,4.6797
8,-83,4,4.6619
-36,-65,-15,8.2305
-28,-59,-17,7.0393
12,-82,1,5.6581
-6,-87,17,5.3739
30,-5,56,4.989
24,-9,61,4.9332
50,-64,-2,4.9518
36,-40,55,4.9332
-6,-1,55,4.7153
30,-76,28,4.6619
