9,-36,46,3.9422
-21,-36,43,3.72
50,-39,38,4.2063
5,-24,40,3.6593
9,18,36,3.72
4,40,30,4.2803
-23,41,27,4.1201
24,45,25,3.7559
39,30,20,3.8502
27,-24,24,3.6593
-13,-38,27,3.7559
27,-24,24,3.5475
20,-19,18,4.0983
5,-8,13,3.6347
-6,-10,5,3.9079
31,11,4,3.9536
-31,0,4,3.9986
31,42,-5,3.9079
-22,14,-10,3.7079
-24,-7,-13,3.6593
-26,23,-17,3.6347
