map	estimate	variance	sdm_z
Posner2011_children_I00005	0.337374	0.071307	NA
Posner2011_children_I00006	0.360664	0.071969	NA
Posner2011_children_I00007	-0.078771	0.066920	NA
Posner2011_children_I00008	-0.081774	0.066939	NA
Posner2011_children_I00009	0.408649	0.073474	NA
Posner2011_children_I00010	0.386126	0.072744	NA
Posner2011_children_I00011	0.372310	0.072317	NA
Posner2011_children_I00012	-0.075136	0.066897	NA
Posner2011_children_I00013	0.450435	0.074938	NA
Posner2011_children_I00014	0.376473	0.072444	NA
Posner2011_children_I00015	-0.064507	0.066836	NA
Posner2011_children_I00016	0.421065	0.073894	NA
Posner2011_children_I00017	0.364360	0.072079	NA
Posner2011_children_I00018	0.368859	0.072213	NA
Posner2011_children_I00019	0.341344	0.071416	NA
Posner2011_children_I00020	0.429047	0.074171	NA
Posner2011_children_I00021	0.433314	0.074321	NA
Posner2011_children_I00022	0.429807	0.074197	NA
Posner2011_children_I00023	-0.103595	0.067104	NA
Posner2011_children_I00024	0.314203	0.070691	NA
Posner2011_children_I00025	-0.022733	0.066688	NA
Posner2011_children_I00026	0.378887	0.072519	NA
Posner2011_children_I00027	0.416665	0.073744	NA
Posner2011_children_I00028	-0.050080	0.066769	NA
Posner2011_children_I00029	0.345012	0.071519	NA
Posner2011_children_I00030	-0.041163	0.066736	NA
Posner2011_children_I00031	-0.082842	0.066946	NA
Posner2011_children_I00032	0.378815	0.072517	NA
Posner2011_children_I00033	0.308562	0.070548	NA
Posner2011_children_I00034	-0.165717	0.067786	NA
Posner2011_children_I00035	0.378841	0.072517	NA
Posner2011_children_I00036	0.294482	0.070202	NA
Posner2011_children_I00037	-0.118384	0.067238	NA
Posner2011_children_I00038	0.384691	0.072699	NA
Posner2011_children_I00039	0.361979	0.072008	NA
Posner2011_children_I00040	0.423838	0.073990	NA
Posner2011_children_I00041	-0.143748	0.067509	NA
Posner2011_children_I00042	0.319861	0.070837	NA
Posner2011_children_I00043	-0.127416	0.067328	NA
Posner2011_children_I00044	-0.128771	0.067343	NA
Posner2011_children_I00045	0.335814	0.071264	NA
Posner2011_children_I00046	0.326558	0.071014	NA
Posner2011_children_I00047	0.365734	0.072119	NA
Posner2011_children_I00048	0.436135	0.074421	NA
Posner2011_children_I00049	0.384103	0.072681	NA
Rubia2006_children_I00000	-0.089669	0.035873	NA
Rubia2006_children_I00001	0.286175	0.037335	NA
Rubia2006_children_I00002	-0.079616	0.035840	NA
Rubia2006_children_I00003	-0.097393	0.035902	NA
Rubia2006_children_I00004	-0.093695	0.035888	NA
Rubia2006_children_I00005	0.302146	0.037521	NA
Rubia2006_children_I00006	-0.081093	0.035844	NA
Rubia2006_children_I00007	-0.079896	0.035841	NA
Rubia2006_children_I00008	0.289806	0.037377	NA
Rubia2006_children_I00009	0.279477	0.037260	NA
Rubia2006_children_I00010	-0.097602	0.035903	NA
Rubia2006_children_I00011	0.254305	0.036995	NA
Rubia2006_children_I00012	0.261551	0.037068	NA
Rubia2006_children_I00013	-0.081986	0.035847	NA
Rubia2006_children_I00014	0.254826	0.037000	NA
Rubia2006_children_I00015	0.268152	0.037138	NA
Rubia2006_children_I00016	0.281465	0.037283	NA
Rubia2006_children_I00017	-0.105926	0.035936	NA
Rubia2006_children_I00018	0.275700	0.037219	NA
Rubia2006_children_I00019	-0.055266	0.035775	NA
Rubia2006_children_I00020	-0.075523	0.035827	NA
Rubia2006_children_I00021	0.266776	0.037123	NA
Rubia2006_children_I00022	-0.058005	0.035781	NA
Rubia2006_children_I00023	0.302190	0.037522	NA
Rubia2006_children_I00024	0.259117	0.037043	NA
Rubia2006_children_I00025	0.297090	0.037462	NA
Rubia2006_children_I00026	-0.080390	0.035842	NA
Rubia2006_children_I00027	0.288352	0.037360	NA
Rubia2006_children_I00028	0.293649	0.037421	NA
Rubia2006_children_I00029	0.264528	0.037099	NA
Rubia2006_children_I00030	-0.110580	0.035956	NA
