map	estimate	variance	sdm_z
Hansen2018_children_I00030	0.197516	0.005963	NA
Hansen2018_children_I00031	0.198647	0.005965	NA
Hansen2018_children_I00032	-0.003559	0.005848	NA
Hansen2018_children_I00033	-0.012869	0.005848	NA
Hansen2018_children_I00034	0.196693	0.005962	NA
Hansen2018_children_I00035	-0.004291	0.005848	NA
Hansen2018_children_I00036	0.180862	0.005945	NA
Hansen2018_children_I00037	0.193473	0.005959	NA
Hansen2018_children_I00038	-0.002820	0.005848	NA
Hansen2018_children_I00039	0.202622	0.005969	NA
Hansen2018_children_I00040	-0.007975	0.005848	NA
Hansen2018_children_I00041	0.194230	0.005959	NA
Hansen2018_children_I00042	0.192475	0.005957	NA
Hansen2018_children_I00043	0.190402	0.005955	NA
Hansen2018_children_I00044	0.189184	0.005954	NA
Hansen2018_children_I00045	0.195473	0.005961	NA
Hansen2018_children_I00046	0.191264	0.005956	NA
Hansen2018_children_I00047	0.201161	0.005968	NA
Hansen2018_children_I00048	-0.007287	0.005848	NA
Hansen2018_children_I00049	0.192826	0.005958	NA
Mincic2010_children_I00000	0.192155	0.029144	NA
Mincic2010_children_I00001	0.188483	0.029122	NA
Mincic2010_children_I00002	0.181698	0.029083	NA
Mincic2010_children_I00003	0.174814	0.029045	NA
Mincic2010_children_I00004	0.173438	0.029038	NA
Mincic2010_children_I00005	0.201635	0.029202	NA
Mincic2010_children_I00006	0.186982	0.029113	NA
Mincic2010_children_I00007	0.192801	0.029148	NA
Mincic2010_children_I00008	-0.081324	0.028674	NA
Mincic2010_children_I00009	0.187890	0.029119	NA
Mincic2010_children_I00010	0.209463	0.029252	NA
Mincic2010_children_I00011	-0.082182	0.028676	NA
Mincic2010_children_I00012	0.179920	0.029073	NA
Mincic2010_children_I00013	0.195243	0.029162	NA
Mincic2010_children_I00014	0.200032	0.029192	NA
Mincic2010_children_I00015	0.180994	0.029079	NA
Mincic2010_children_I00016	0.198624	0.029183	NA
Mincic2010_children_I00017	0.175963	0.029051	NA
Mincic2010_children_I00018	-0.078643	0.028667	NA
Mincic2010_children_I00019	0.194619	0.029159	NA
Mincic2010_children_I00020	0.197030	0.029173	NA
Mincic2010_children_I00021	0.184895	0.029101	NA
Mincic2010_children_I00022	0.173609	0.029039	NA
Mincic2010_children_I00023	0.187239	0.029115	NA
Mincic2010_children_I00024	0.169830	0.029019	NA
Mincic2010_children_I00025	0.198389	0.029182	NA
Mincic2010_children_I00026	0.188414	0.029122	NA
Mincic2010_children_I00027	0.188172	0.029120	NA
Mincic2010_children_I00028	0.178756	0.029067	NA
Mincic2010_children_I00029	0.188880	0.029124	NA
Mincic2010_children_I00030	-0.087244	0.028689	NA
Mincic2010_children_I00031	0.187743	0.029118	NA
Mincic2010_children_I00032	-0.092020	0.028703	NA
Mincic2010_children_I00033	-0.070660	0.028649	NA
Mincic2010_children_I00034	0.173169	0.029036	NA
Mincic2010_children_I00035	0.199116	0.029186	NA
Mincic2010_children_I00036	0.192626	0.029147	NA
Mincic2010_children_I00037	-0.082721	0.028678	NA
Mincic2010_children_I00038	0.198687	0.029183	NA
Mincic2010_children_I00039	0.191491	0.029140	NA
Mincic2010_children_I00040	0.182154	0.029086	NA
Mincic2010_children_I00041	0.184715	0.029100	NA
Mincic2010_children_I00042	0.199599	0.029189	NA
Mincic2010_children_I00043	0.207851	0.029241	NA
Mincic2010_children_I00044	0.188001	0.029119	NA
Mincic2010_children_I00045	-0.079048	0.028668	NA
Mincic2010_children_I00046	0.187210	0.029115	NA
Mincic2010_children_I00047	0.202381	0.029206	NA
Mincic2010_children_I00048	-0.087820	0.028691	NA
Mincic2010_children_I00049	0.202857	0.029209	NA
Posner2011_children_I00000	0.523904	0.077856	NA
Posner2011_children_I00001	0.516664	0.077549	NA
Posner2011_children_I00002	-0.020881	0.066684	NA
Posner2011_children_I00003	0.418998	0.073823	NA
Posner2011_children_I00004	-0.140817	0.067475	NA
Posner2011_children_I00005	0.436705	0.074441	NA
Posner2011_children_I00006	-0.151765	0.067606	NA
Posner2011_children_I00007	0.458661	0.075242	NA
Posner2011_children_I00008	-0.110772	0.067167	NA
Posner2011_children_I00009	-0.187930	0.068106	NA
Posner2011_children_I00010	0.513637	0.077421	NA
Posner2011_children_I00011	0.443353	0.074680	NA
Posner2011_children_I00012	-0.103498	0.067103	NA
Posner2011_children_I00013	0.406060	0.073388	NA
Posner2011_children_I00014	0.531996	0.078204	NA
Posner2011_children_I00015	0.490707	0.076483	NA
Posner2011_children_I00016	-0.049475	0.066766	NA
Posner2011_children_I00017	-0.119741	0.067251	NA
Posner2011_children_I00018	0.356734	0.071854	NA
Posner2011_children_I00019	-0.095887	0.067041	NA
Posner2011_children_I00020	0.554024	0.079179	NA
Posner2011_children_I00021	0.375674	0.072420	NA
Posner2011_children_I00022	-0.174566	0.067909	NA
Posner2011_children_I00023	-0.059624	0.066812	NA
Posner2011_children_I00024	-0.183364	0.068037	NA
Posner2011_children_I00025	0.471757	0.075739	NA
Posner2011_children_I00026	-0.063783	0.066833	NA
Posner2011_children_I00027	0.557456	0.079335	NA
Posner2011_children_I00028	0.522490	0.077795	NA
Posner2011_children_I00029	-0.093630	0.067024	NA
Posner2011_children_I00030	-0.079940	0.066927	NA
Posner2011_children_I00031	0.516586	0.077545	NA
Posner2011_children_I00032	0.385556	0.072727	NA
