map	estimate	variance	sdm_z
Zhu2010_adults_I00035	0.475135	0.052542	NA
Zhu2010_adults_I00036	0.501241	0.053152	NA
Zhu2010_adults_I00037	0.472680	0.052529	NA
Zhu2010_adults_I00038	0.499119	0.052916	NA
Zhu2010_adults_I00039	0.545002	0.054480	NA
Zhu2010_adults_I00040	0.515646	0.053509	NA
Zhu2010_adults_I00041	0.522695	0.054602	NA
Zhu2010_adults_I00042	0.490367	0.052770	NA
Zhu2010_adults_I00043	0.566908	0.055020	NA
Zhu2010_adults_I00044	0.525238	0.054362	NA
Zhu2010_adults_I00045	0.525115	0.053385	NA
Zhu2010_adults_I00046	0.510401	0.053284	NA
Zhu2010_adults_I00047	0.545285	0.054246	NA
Zhu2010_adults_I00048	0.583582	0.055849	NA
Zhu2010_adults_I00049	0.610903	0.056032	NA
Mitchell2010_adults_I00000	0.300920	0.038067	NA
Mitchell2010_adults_I00001	0.366650	0.038568	NA
Mitchell2010_adults_I00002	0.372700	0.038685	NA
Mitchell2010_adults_I00003	0.267399	0.037886	NA
Mitchell2010_adults_I00004	0.123066	0.036654	NA
Mitchell2010_adults_I00005	0.218608	0.037527	NA
Mitchell2010_adults_I00006	0.299166	0.038019	NA
Mitchell2010_adults_I00007	0.277836	0.038038	NA
Mitchell2010_adults_I00008	0.369537	0.038622	NA
Mitchell2010_adults_I00009	0.247296	0.037643	NA
Mitchell2010_adults_I00010	0.249078	0.037714	NA
Mitchell2010_adults_I00011	0.318944	0.038083	NA
Mitchell2010_adults_I00012	0.248793	0.037625	NA
Mitchell2010_adults_I00013	0.278999	0.037782	NA
Mitchell2010_adults_I00014	0.351800	0.038550	NA
Mitchell2010_adults_I00015	0.365700	0.038677	NA
Mitchell2010_adults_I00016	0.319383	0.038153	NA
Mitchell2010_adults_I00017	0.243631	0.037624	NA
Mitchell2010_adults_I00018	0.378952	0.038676	NA
Mitchell2010_adults_I00019	0.334942	0.038356	NA
Mitchell2010_adults_I00020	0.233455	0.037552	NA
Mitchell2010_adults_I00021	0.197772	0.037248	NA
Mitchell2010_adults_I00022	0.333540	0.038295	NA
Mitchell2010_adults_I00023	0.250092	0.037675	NA
Mitchell2010_adults_I00024	0.300963	0.038034	NA
Mitchell2010_adults_I00025	0.166506	0.037051	NA
Mitchell2010_adults_I00026	0.234009	0.037557	NA
Mitchell2010_adults_I00027	0.339687	0.038451	NA
Mitchell2010_adults_I00028	0.315807	0.038278	NA
Mitchell2010_adults_I00029	0.279533	0.038032	NA
Mitchell2010_adults_I00030	0.252035	0.037713	NA
Mitchell2010_adults_I00031	0.317522	0.038355	NA
Mitchell2010_adults_I00032	0.310365	0.038022	NA
Mitchell2010_adults_I00033	0.275680	0.037998	NA
Mitchell2010_adults_I00034	0.189212	0.037255	NA
Mitchell2010_adults_I00035	0.219155	0.037308	NA
Mitchell2010_adults_I00036	0.242367	0.037666	NA
Mitchell2010_adults_I00037	0.147362	0.036774	NA
Mitchell2010_adults_I00038	0.198875	0.037153	NA
Mitchell2010_adults_I00039	0.307928	0.038079	NA
Mitchell2010_adults_I00040	0.291949	0.038097	NA
Mitchell2010_adults_I00041	0.369217	0.038510	NA
Mitchell2010_adults_I00042	0.285133	0.038035	NA
Mitchell2010_adults_I00043	0.311578	0.038116	NA
Mitchell2010_adults_I00044	0.282170	0.038024	NA
Mitchell2010_adults_I00045	0.210858	0.037326	NA
Mitchell2010_adults_I00046	0.326401	0.038328	NA
Mitchell2010_adults_I00047	0.389399	0.038786	NA
Mitchell2010_adults_I00048	0.322583	0.038473	NA
Mitchell2010_adults_I00049	0.241793	0.037608	NA
Terry2012_adults_I00000	0.446791	0.056949	NA
Terry2012_adults_I00001	0.347610	0.055417	NA
Terry2012_adults_I00002	0.475906	0.058133	NA
Terry2012_adults_I00003	0.447503	0.057714	NA
Terry2012_adults_I00004	0.433228	0.057047	NA
Terry2012_adults_I00005	0.589423	0.060495	NA
Terry2012_adults_I00006	0.533894	0.059346	NA
Terry2012_adults_I00007	0.332266	0.055092	NA
Terry2012_adults_I00008	0.444248	0.057539	NA
Terry2012_adults_I00009	0.446476	0.057475	NA
Terry2012_adults_I00010	0.324604	0.054586	NA
Terry2012_adults_I00011	0.376309	0.055422	NA
Terry2012_adults_I00012	0.303515	0.054392	NA
Terry2012_adults_I00013	0.417938	0.056182	NA
Terry2012_adults_I00014	0.434040	0.057275	NA
Terry2012_adults_I00015	0.547862	0.059541	NA
Terry2012_adults_I00016	0.463765	0.058080	NA
Terry2012_adults_I00017	0.462278	0.057298	NA
Terry2012_adults_I00018	0.427702	0.056512	NA
Terry2012_adults_I00019	0.361203	0.055439	NA
Terry2012_adults_I00020	0.484074	0.057828	NA
Terry2012_adults_I00021	0.453684	0.057267	NA
Terry2012_adults_I00022	0.408376	0.056562	NA
Terry2012_adults_I00023	0.434198	0.056716	NA
Terry2012_adults_I00024	0.431445	0.056553	NA
Terry2012_adults_I00025	0.439547	0.056750	NA
Terry2012_adults_I00026	0.468201	0.057384	NA
Terry2012_adults_I00027	0.409533	0.056416	NA
Terry2012_adults_I00028	0.559225	0.060177	NA
Terry2012_adults_I00029	0.512750	0.058961	NA
Terry2012_adults_I00030	0.440583	0.056946	NA
Terry2012_adults_I00031	0.368441	0.055491	NA
Terry2012_adults_I00032	0.422590	0.056355	NA
Terry2012_adults_I00033	0.553997	0.059769	NA
Terry2012_adults_I00034	0.443971	0.056837	NA
Terry2012_adults_I00035	0.497763	0.058754	NA
Terry2012_adults_I00036	0.502725	0.058636	NA
Terry2012_adults_I00037	0.515516	0.058569	NA
Terry2012_adults_I00038	0.470505	0.057967	NA
Terry2012_adults_I00039	0.451856	0.057235	NA
Terry2012_adults_I00040	0.417162	0.056364	NA
Terry2012_adults_I00041	0.407804	0.056096	NA
Terry2012_adults_I00042	0.379112	0.055427	NA
Terry2012_adults_I00043	0.543380	0.059858	NA
Terry2012_adults_I00044	0.471879	0.057972	NA
Terry2012_adults_I00045	0.475291	0.057620	NA
Terry2012_adults_I00046	0.464091	0.057403	NA
Terry2012_adults_I00047	0.459102	0.057168	NA
Terry2012_adults_I00048	0.425122	0.056331	NA
Terry2012_adults_I00049	0.419203	0.056813	NA
Ye2009_adults_I00000	0.330415	0.057798	NA
Ye2009_adults_I00001	0.272662	0.056505	NA
Ye2009_adults_I00002	0.202126	0.056226	NA
Ye2009_adults_I00003	0.261790	0.056211	NA
Ye2009_adults_I00004	0.374028	0.058502	NA
Ye2009_adults_I00005	0.394182	0.058348	NA
Ye2009_adults_I00006	0.351378	0.057464	NA
Ye2009_adults_I00007	0.351989	0.057577	NA
Ye2009_adults_I00008	0.100152	0.054358	NA
Ye2009_adults_I00009	0.203136	0.055681	NA
Ye2009_adults_I00010	0.374750	0.058436	NA
Ye2009_adults_I00011	0.353883	0.057415	NA
Ye2009_adults_I00012	0.396661	0.058339	NA
Ye2009_adults_I00013	0.253824	0.056307	NA
Ye2009_adults_I00014	0.329414	0.057125	NA
Ye2009_adults_I00015	0.351504	0.057724	NA
Ye2009_adults_I00016	0.239172	0.056391	NA
Ye2009_adults_I00017	0.376216	0.058339	NA
Ye2009_adults_I00018	0.195275	0.055913	NA
Ye2009_adults_I00019	0.308604	0.056778	NA
Ye2009_adults_I00020	0.390432	0.057896	NA
Ye2009_adults_I00021	0.347438	0.057317	NA
Ye2009_adults_I00022	0.181453	0.055583	NA
Ye2009_adults_I00023	0.449888	0.059101	NA
Ye2009_adults_I00024	0.354995	0.057591	NA
Ye2009_adults_I00025	0.168303	0.055510	NA
Ye2009_adults_I00026	0.315977	0.057150	NA
Ye2009_adults_I00027	0.225729	0.056180	NA
Ye2009_adults_I00028	0.172097	0.055074	NA
Ye2009_adults_I00029	0.264812	0.056535	NA
Ye2009_adults_I00030	0.267639	0.056579	NA
Ye2009_adults_I00031	0.296037	0.056713	NA
Ye2009_adults_I00032	0.433098	0.058668	NA
Ye2009_adults_I00033	0.497198	0.060320	NA
Ye2009_adults_I00034	0.360940	0.057807	NA
Ye2009_adults_I00035	0.202988	0.055337	NA
Ye2009_adults_I00036	0.290920	0.057236	NA
Ye2009_adults_I00037	0.200710	0.055530	NA
Ye2009_adults_I00038	0.400496	0.058347	NA
Ye2009_adults_I00039	0.342933	0.057653	NA
Ye2009_adults_I00040	0.268137	0.057038	NA
Ye2009_adults_I00041	0.248298	0.056317	NA
Ye2009_adults_I00042	0.313377	0.057470	NA
Ye2009_adults_I00043	0.334983	0.057912	NA
Ye2009_adults_I00044	0.256478	0.056309	NA
Ye2009_adults_I00045	0.248854	0.056227	NA
Ye2009_adults_I00046	0.465301	0.059648	NA
Ye2009_adults_I00047	0.311353	0.057106	NA
Ye2009_adults_I00048	0.385889	0.058331	NA
Ye2009_adults_I00049	0.441992	0.058851	NA
Ansari2006_adults_I00000	0.513405	0.083871	NA
Ansari2006_adults_I00001	0.401636	0.081462	NA
Ansari2006_adults_I00002	0.358841	0.080590	NA
Ansari2006_adults_I00003	0.463132	0.083254	NA
Ansari2006_adults_I00004	0.073105	0.073864	NA
Ansari2006_adults_I00005	0.370843	0.081208	NA
Ansari2006_adults_I00006	0.433847	0.081558	NA
Ansari2006_adults_I00007	0.413428	0.083198	NA
Ansari2006_adults_I00008	0.292107	0.078525	NA
Ansari2006_adults_I00009	0.493789	0.083752	NA
Ansari2006_adults_I00010	0.373535	0.080486	NA
Ansari2006_adults_I00011	0.194587	0.076299	NA
Ansari2006_adults_I00012	0.420318	0.082257	NA
Ansari2006_adults_I00013	0.260251	0.077866	NA
Ansari2006_adults_I00014	0.327562	0.079388	NA
Ansari2006_adults_I00015	0.329601	0.079486	NA
Ansari2006_adults_I00016	0.248048	0.077403	NA
Ansari2006_adults_I00017	0.356116	0.079445	NA
Ansari2006_adults_I00018	0.303588	0.078743	NA
Ansari2006_adults_I00019	0.443247	0.082068	NA
Ansari2006_adults_I00020	0.370018	0.079761	NA
Ansari2006_adults_I00021	0.476419	0.082635	NA
Ansari2006_adults_I00022	0.292538	0.078274	NA
Ansari2006_adults_I00023	0.078973	0.074159	NA
Ansari2006_adults_I00024	0.375371	0.080197	NA
Ansari2006_adults_I00025	0.344684	0.080281	NA
Ansari2006_adults_I00026	0.468558	0.082982	NA
Ansari2006_adults_I00027	0.503778	0.083245	NA
Ansari2006_adults_I00028	0.380867	0.079752	NA
Ansari2006_adults_I00029	0.307957	0.078535	NA
Ansari2006_adults_I00030	0.411840	0.081398	NA
Ansari2006_adults_I00031	0.354283	0.079445	NA
Ansari2006_adults_I00032	0.217596	0.076474	NA
Ansari2006_adults_I00033	0.442408	0.082250	NA
Ansari2006_adults_I00034	0.230319	0.077556	NA
Ansari2006_adults_I00035	0.289924	0.079056	NA
Ansari2006_adults_I00036	0.379559	0.080723	NA
Ansari2006_adults_I00037	0.558846	0.086169	NA
Ansari2006_adults_I00038	0.128688	0.074843	NA
Ansari2006_adults_I00039	0.448178	0.082452	NA
Ansari2006_adults_I00040	0.065229	0.074028	NA
Ansari2006_adults_I00041	0.285797	0.079125	NA
Ansari2006_adults_I00042	0.302568	0.079081	NA
Ansari2006_adults_I00043	0.453508	0.083318	NA
Ansari2006_adults_I00044	0.401521	0.080185	NA
Ansari2006_adults_I00045	0.412310	0.081834	NA
Ansari2006_adults_I00046	0.316574	0.080101	NA
Ansari2006_adults_I00047	0.476467	0.083454	NA
Ansari2006_adults_I00048	0.171604	0.077256	NA
Ansari2006_adults_I00049	0.222123	0.077159	NA
Hazeltine2000_adults_I00000	0.305302	0.146712	NA
Hazeltine2000_adults_I00001	0.395296	0.145680	NA
Hazeltine2000_adults_I00002	-0.001287	0.135817	NA
Hazeltine2000_adults_I00003	0.426030	0.152563	NA
Hazeltine2000_adults_I00004	0.431066	0.152246	NA
Hazeltine2000_adults_I00005	0.368404	0.148122	NA
Hazeltine2000_adults_I00006	0.525682	0.151986	NA
Hazeltine2000_adults_I00007	0.413710	0.150231	NA
Hazeltine2000_adults_I00008	0.227727	0.141427	NA
Hazeltine2000_adults_I00009	0.277784	0.143245	NA
Hazeltine2000_adults_I00010	0.393273	0.150576	NA
Hazeltine2000_adults_I00011	0.202201	0.140970	NA
Hazeltine2000_adults_I00012	0.184549	0.140030	NA
Hazeltine2000_adults_I00013	0.173482	0.141201	NA
Hazeltine2000_adults_I00014	0.311117	0.145907	NA
Hazeltine2000_adults_I00015	0.196398	0.140614	NA
Hazeltine2000_adults_I00016	0.103243	0.136179	NA
Hazeltine2000_adults_I00017	0.311193	0.147221	NA
Hazeltine2000_adults_I00018	0.287933	0.143592	NA
Hazeltine2000_adults_I00019	0.462868	0.151280	NA
Hazeltine2000_adults_I00020	0.443192	0.153700	NA
Hazeltine2000_adults_I00021	0.158680	0.139977	NA
Hazeltine2000_adults_I00022	0.339065	0.144899	NA
Hazeltine2000_adults_I00023	0.442589	0.149844	NA
Hazeltine2000_adults_I00024	0.109295	0.137421	NA
Hazeltine2000_adults_I00025	0.188212	0.140015	NA
Hazeltine2000_adults_I00026	0.393644	0.146547	NA
Hazeltine2000_adults_I00027	0.411202	0.150212	NA
Hazeltine2000_adults_I00028	0.217019	0.140118	NA
Hazeltine2000_adults_I00029	0.143030	0.139148	NA
Hazeltine2000_adults_I00030	-0.068126	0.131544	NA
Hazeltine2000_adults_I00031	0.298167	0.143478	NA
Hazeltine2000_adults_I00032	0.412760	0.151728	NA
Hazeltine2000_adults_I00033	0.367700	0.146930	NA
Hazeltine2000_adults_I00034	0.291535	0.144516	NA
Hazeltine2000_adults_I00035	0.574841	0.157842	NA
Hazeltine2000_adults_I00036	0.157657	0.137776	NA
Hazeltine2000_adults_I00037	0.374809	0.148754	NA
Hazeltine2000_adults_I00038	0.128893	0.138689	NA
Hazeltine2000_adults_I00039	0.199695	0.140747	NA
Hazeltine2000_adults_I00040	0.431070	0.151673	NA
Hazeltine2000_adults_I00041	0.516997	0.156601	NA
Hazeltine2000_adults_I00042	0.350829	0.145429	NA
Hazeltine2000_adults_I00043	0.390639	0.148705	NA
Hazeltine2000_adults_I00044	0.218357	0.141126	NA
Hazeltine2000_adults_I00045	0.268066	0.143018	NA
Hazeltine2000_adults_I00046	0.408167	0.146858	NA
Hazeltine2000_adults_I00047	0.276852	0.144678	NA
Hazeltine2000_adults_I00048	0.275255	0.144441	NA
Hazeltine2000_adults_I00049	0.107477	0.135913	NA
Aarts2008_adults_I00000	0.608713	0.111183	NA
Aarts2008_adults_I00001	0.488503	0.106909	NA
Aarts2008_adults_I00002	0.626070	0.110093	NA
Aarts2008_adults_I00003	0.521935	0.107051	NA
Aarts2008_adults_I00004	0.488162	0.103939	NA
Aarts2008_adults_I00005	0.516948	0.105511	NA
Aarts2008_adults_I00006	0.571899	0.107907	NA
Aarts2008_adults_I00007	0.604774	0.113013	NA
Aarts2008_adults_I00008	0.708065	0.115817	NA
Aarts2008_adults_I00009	0.645042	0.113705	NA
Aarts2008_adults_I00010	0.609271	0.109327	NA
Aarts2008_adults_I00011	0.666535	0.115086	NA
Aarts2008_adults_I00012	0.709252	0.115941	NA
Aarts2008_adults_I00013	0.511305	0.107869	NA
Aarts2008_adults_I00014	0.590933	0.109717	NA
Aarts2008_adults_I00015	0.603487	0.111392	NA
Aarts2008_adults_I00016	0.680175	0.115467	NA
Aarts2008_adults_I00017	0.548230	0.106298	NA
Aarts2008_adults_I00018	0.614659	0.111420	NA
Aarts2008_adults_I00019	0.607199	0.110986	NA
Aarts2008_adults_I00020	0.525301	0.107332	NA
Aarts2008_adults_I00021	0.431151	0.102291	NA
Aarts2008_adults_I00022	0.507741	0.107520	NA
Aarts2008_adults_I00023	0.682700	0.117831	NA
Aarts2008_adults_I00024	0.565723	0.111851	NA
Aarts2008_adults_I00025	0.464106	0.105094	NA
Aarts2008_adults_I00026	0.518541	0.107002	NA
Aarts2008_adults_I00027	0.551478	0.108397	NA
Aarts2008_adults_I00028	0.533893	0.106711	NA
Aarts2008_adults_I00029	0.478500	0.104907	NA
Aarts2008_adults_I00030	0.732316	0.117243	NA
Aarts2008_adults_I00031	0.478058	0.103410	NA
Aarts2008_adults_I00032	0.661331	0.112955	NA
Aarts2008_adults_I00033	0.571749	0.107660	NA
Aarts2008_adults_I00034	0.717120	0.115067	NA
Aarts2008_adults_I00035	0.598110	0.110287	NA
Aarts2008_adults_I00036	0.468142	0.104163	NA
Aarts2008_adults_I00037	0.521277	0.105395	NA
Aarts2008_adults_I00038	0.576603	0.109063	NA
Aarts2008_adults_I00039	0.588695	0.108681	NA
Aarts2008_adults_I00040	0.562804	0.109774	NA
Aarts2008_adults_I00041	0.631970	0.113133	NA
Aarts2008_adults_I00042	0.548872	0.107294	NA
Aarts2008_adults_I00043	0.556380	0.106849	NA
Aarts2008_adults_I00044	0.567541	0.109086	NA
Aarts2008_adults_I00045	0.674916	0.112928	NA
Aarts2008_adults_I00046	0.458449	0.103117	NA
Aarts2008_adults_I00047	0.537587	0.107202	NA
Aarts2008_adults_I00048	0.722175	0.116701	NA
Aarts2008_adults_I00049	0.604127	0.111378	NA
Piai2013_adults_I00000	0.189320	0.045375	NA
Piai2013_adults_I00001	0.289849	0.046500	NA
Piai2013_adults_I00002	0.205226	0.045640	NA
Piai2013_adults_I00003	0.359821	0.047503	NA
Piai2013_adults_I00004	0.310955	0.046989	NA
Piai2013_adults_I00005	0.436737	0.048512	NA
Piai2013_adults_I00006	0.367494	0.047524	NA
Piai2013_adults_I00007	0.183670	0.045543	NA
Piai2013_adults_I00008	0.345881	0.047279	NA
Piai2013_adults_I00009	0.247100	0.046214	NA
Piai2013_adults_I00010	0.335787	0.047091	NA
Piai2013_adults_I00011	0.439455	0.048370	NA
Piai2013_adults_I00012	0.241469	0.045917	NA
Piai2013_adults_I00013	0.374615	0.047170	NA
Piai2013_adults_I00014	0.183337	0.045438	NA
Piai2013_adults_I00015	0.347146	0.046765	NA
Piai2013_adults_I00016	0.354639	0.047059	NA
Piai2013_adults_I00017	0.391771	0.047931	NA
Piai2013_adults_I00018	0.162228	0.045192	NA
Piai2013_adults_I00019	0.279867	0.046334	NA
Piai2013_adults_I00020	0.423359	0.048486	NA
Piai2013_adults_I00021	0.429129	0.048122	NA
Piai2013_adults_I00022	0.293160	0.046616	NA
Piai2013_adults_I00023	0.300161	0.046753	NA
Piai2013_adults_I00024	0.276080	0.046435	NA
Piai2013_adults_I00025	0.333825	0.047055	NA
Piai2013_adults_I00026	0.322524	0.046708	NA
Piai2013_adults_I00027	0.277680	0.046428	NA
Piai2013_adults_I00028	0.296969	0.046502	NA
Piai2013_adults_I00029	0.375156	0.047604	NA
Piai2013_adults_I00030	0.375238	0.047534	NA
Piai2013_adults_I00031	0.183487	0.045388	NA
Piai2013_adults_I00032	0.121603	0.044617	NA
Piai2013_adults_I00033	0.223822	0.045923	NA
Piai2013_adults_I00034	0.361224	0.047383	NA
Piai2013_adults_I00035	0.250599	0.046061	NA
Piai2013_adults_I00036	0.195417	0.045615	NA
Piai2013_adults_I00037	0.191210	0.045612	NA
Piai2013_adults_I00038	0.410829	0.048128	NA
Piai2013_adults_I00039	0.249833	0.046137	NA
Piai2013_adults_I00040	0.350414	0.047344	NA
Piai2013_adults_I00041	0.321191	0.046985	NA
Piai2013_adults_I00042	0.272369	0.046432	NA
Piai2013_adults_I00043	0.256021	0.046537	NA
Piai2013_adults_I00044	0.377633	0.047654	NA
Piai2013_adults_I00045	0.281407	0.046531	NA
Piai2013_adults_I00046	0.346748	0.047076	NA
Piai2013_adults_I00047	0.278412	0.046277	NA
Piai2013_adults_I00048	0.320169	0.046915	NA
Piai2013_adults_I00049	0.266326	0.046406	NA
Ochsner2009_adults_I00000	0.098605	0.065027	NA
Ochsner2009_adults_I00001	0.252353	0.067449	NA
Ochsner2009_adults_I00002	0.369179	0.069937	NA
Ochsner2009_adults_I00003	0.307375	0.068434	NA
Ochsner2009_adults_I00004	0.406021	0.069829	NA
Ochsner2009_adults_I00005	0.345149	0.069186	NA
Ochsner2009_adults_I00006	0.313514	0.068989	NA
Ochsner2009_adults_I00007	0.442139	0.070928	NA
Ochsner2009_adults_I00008	0.248749	0.067234	NA
Ochsner2009_adults_I00009	0.244241	0.067203	NA
Ochsner2009_adults_I00010	0.368402	0.069229	NA
Ochsner2009_adults_I00011	0.303545	0.068070	NA
Ochsner2009_adults_I00012	0.150737	0.066030	NA
Ochsner2009_adults_I00013	0.281932	0.067832	NA
Ochsner2009_adults_I00014	0.190798	0.066405	NA
Ochsner2009_adults_I00015	0.131135	0.065372	NA
Ochsner2009_adults_I00016	0.504168	0.072236	NA
Ochsner2009_adults_I00017	0.210492	0.066756	NA
Ochsner2009_adults_I00018	0.185357	0.066305	NA
Ochsner2009_adults_I00019	0.382955	0.069879	NA
Ochsner2009_adults_I00020	0.317138	0.068900	NA
Ochsner2009_adults_I00021	0.350672	0.069080	NA
Ochsner2009_adults_I00022	0.394914	0.069875	NA
Ochsner2009_adults_I00023	0.257677	0.067537	NA
Ochsner2009_adults_I00024	0.226493	0.066960	NA
Ochsner2009_adults_I00025	0.270436	0.067796	NA
Ochsner2009_adults_I00026	0.382918	0.069606	NA
Ochsner2009_adults_I00027	0.337483	0.068988	NA
Ochsner2009_adults_I00028	0.175243	0.066085	NA
Ochsner2009_adults_I00029	0.372207	0.069853	NA
Ochsner2009_adults_I00030	0.315319	0.068257	NA
Ochsner2009_adults_I00031	0.278992	0.068118	NA
Ochsner2009_adults_I00032	0.437146	0.071076	NA
Ochsner2009_adults_I00033	0.338145	0.068634	NA
Ochsner2009_adults_I00034	0.409260	0.070834	NA
Ochsner2009_adults_I00035	0.434251	0.070942	NA
Ochsner2009_adults_I00036	0.223536	0.066809	NA
Ochsner2009_adults_I00037	0.306485	0.067986	NA
Ochsner2009_adults_I00038	0.381407	0.069577	NA
Ochsner2009_adults_I00039	0.435819	0.070135	NA
Ochsner2009_adults_I00040	0.389513	0.069890	NA
Ochsner2009_adults_I00041	0.121632	0.065021	NA
Ochsner2009_adults_I00042	0.360812	0.069599	NA
Ochsner2009_adults_I00043	0.286941	0.068190	NA
Ochsner2009_adults_I00044	0.471338	0.071129	NA
Ochsner2009_adults_I00045	0.096278	0.064672	NA
Ochsner2009_adults_I00046	0.333062	0.068627	NA
Ochsner2009_adults_I00047	0.249108	0.067585	NA
Ochsner2009_adults_I00048	0.414154	0.071533	NA
Ochsner2009_adults_I00049	0.270602	0.067903	NA
Jiang2014_adults_I00000	0.171085	0.049465	NA
Jiang2014_adults_I00001	0.352859	0.052526	NA
Jiang2014_adults_I00002	0.205658	0.050106	NA
Jiang2014_adults_I00003	0.434167	0.054086	NA
Jiang2014_adults_I00004	0.500364	0.055500	NA
Jiang2014_adults_I00005	0.424634	0.053907	NA
Jiang2014_adults_I00006	0.380628	0.052274	NA
Jiang2014_adults_I00007	0.318511	0.052039	NA
Jiang2014_adults_I00008	0.310839	0.052061	NA
Jiang2014_adults_I00009	0.177078	0.049354	NA
Jiang2014_adults_I00010	0.328099	0.052002	NA
Jiang2014_adults_I00011	0.317751	0.051648	NA
Jiang2014_adults_I00012	0.227893	0.050169	NA
Jiang2014_adults_I00013	0.353088	0.052463	NA
Jiang2014_adults_I00014	0.305081	0.051192	NA
Jiang2014_adults_I00015	0.363176	0.052217	NA
Jiang2014_adults_I00016	0.297021	0.051824	NA
Jiang2014_adults_I00017	0.437635	0.053853	NA
Jiang2014_adults_I00018	0.317680	0.051803	NA
Jiang2014_adults_I00019	0.278021	0.050774	NA
Jiang2014_adults_I00020	0.265055	0.051084	NA
Jiang2014_adults_I00021	0.373361	0.053030	NA
Jiang2014_adults_I00022	0.234894	0.050249	NA
Jiang2014_adults_I00023	0.385060	0.053138	NA
Jiang2014_adults_I00024	0.253100	0.050496	NA
Jiang2014_adults_I00025	0.448636	0.054477	NA
Jiang2014_adults_I00026	0.413759	0.053156	NA
Jiang2014_adults_I00027	0.285999	0.051600	NA
Jiang2014_adults_I00028	0.260964	0.050613	NA
Jiang2014_adults_I00029	0.476540	0.054650	NA
Jiang2014_adults_I00030	0.219606	0.049931	NA
Jiang2014_adults_I00031	0.346208	0.052266	NA
Jiang2014_adults_I00032	0.405699	0.053309	NA
Jiang2014_adults_I00033	0.379454	0.053087	NA
Jiang2014_adults_I00034	0.358256	0.052539	NA
Jiang2014_adults_I00035	0.255238	0.050784	NA
Jiang2014_adults_I00036	0.397233	0.053258	NA
Jiang2014_adults_I00037	0.221374	0.050098	NA
Jiang2014_adults_I00038	0.267482	0.050678	NA
Jiang2014_adults_I00039	0.175647	0.049877	NA
Jiang2014_adults_I00040	0.235540	0.050134	NA
Jiang2014_adults_I00041	0.374190	0.052865	NA
Jiang2014_adults_I00042	0.337342	0.052230	NA
Jiang2014_adults_I00043	0.365687	0.052722	NA
Jiang2014_adults_I00044	0.346910	0.051796	NA
Jiang2014_adults_I00045	0.266168	0.050682	NA
Jiang2014_adults_I00046	0.407273	0.053735	NA
Jiang2014_adults_I00047	0.371777	0.053100	NA
Jiang2014_adults_I00048	0.353245	0.051947	NA
Jiang2014_adults_I00049	0.377634	0.052886	NA
Grandjean2013_adults_I00000	0.698327	0.053176	NA
Grandjean2013_adults_I00001	0.600237	0.050585	NA
Grandjean2013_adults_I00002	0.597491	0.050506	NA
Grandjean2013_adults_I00003	0.683127	0.052526	NA
Grandjean2013_adults_I00004	0.674741	0.052400	NA
