map	estimate	variance	sdm_z
Tamm2002_children_I00030	-0.143420	0.072341	NA
Tamm2002_children_I00031	0.266758	0.074586	NA
Tamm2002_children_I00032	-0.146663	0.072383	NA
Tamm2002_children_I00033	0.264863	0.074542	NA
Tamm2002_children_I00034	0.273258	0.074742	NA
Tamm2002_children_I00035	0.280121	0.074911	NA
Tamm2002_children_I00036	0.271808	0.074707	NA
Tamm2002_children_I00037	-0.126537	0.072139	NA
Tamm2002_children_I00038	0.249540	0.074192	NA
Tamm2002_children_I00039	0.283292	0.074990	NA
Tamm2002_children_I00040	0.274888	0.074782	NA
Tamm2002_children_I00041	0.294626	0.075281	NA
Tamm2002_children_I00042	0.293013	0.075239	NA
Tamm2002_children_I00043	-0.193077	0.073083	NA
Tamm2002_children_I00044	-0.153717	0.072477	NA
Tamm2002_children_I00045	-0.134618	0.072233	NA
Tamm2002_children_I00046	0.277131	0.074837	NA
Tamm2002_children_I00047	-0.155790	0.072506	NA
Tamm2002_children_I00048	0.264600	0.074536	NA
Tamm2002_children_I00049	0.278612	0.074873	NA
vantEnt2009_children_I00000	0.625095	0.068356	NA
vantEnt2009_children_I00001	0.378327	0.060244	NA
vantEnt2009_children_I00002	0.373651	0.060129	NA
vantEnt2009_children_I00003	0.384477	0.060398	NA
vantEnt2009_children_I00004	0.378062	0.060238	NA
vantEnt2009_children_I00005	0.369045	0.060017	NA
vantEnt2009_children_I00006	0.373870	0.060135	NA
vantEnt2009_children_I00007	0.391692	0.060581	NA
vantEnt2009_children_I00008	0.625036	0.068353	NA
vantEnt2009_children_I00009	0.391740	0.060583	NA
vantEnt2009_children_I00010	0.631363	0.068614	NA
vantEnt2009_children_I00011	0.383262	0.060367	NA
vantEnt2009_children_I00012	0.387167	0.060466	NA
vantEnt2009_children_I00013	0.629650	0.068543	NA
vantEnt2009_children_I00014	0.372252	0.060095	NA
vantEnt2009_children_I00015	0.393412	0.060626	NA
vantEnt2009_children_I00016	0.380171	0.060290	NA
vantEnt2009_children_I00017	0.376917	0.060209	NA
vantEnt2009_children_I00018	0.383998	0.060386	NA
vantEnt2009_children_I00019	0.624061	0.068313	NA
