map	estimate	variance	sdm_z
Hansen2018_children_I00004	0.167063	0.005930	NA
Hansen2018_children_I00005	0.177395	0.005941	NA
Hansen2018_children_I00006	0.054313	0.005857	NA
Hansen2018_children_I00007	0.195751	0.005961	NA
Hansen2018_children_I00008	0.177583	0.005941	NA
Hansen2018_children_I00009	0.042513	0.005853	NA
Hansen2018_children_I00010	0.177578	0.005941	NA
Hansen2018_children_I00011	0.177519	0.005941	NA
Hansen2018_children_I00012	0.056721	0.005857	NA
Hansen2018_children_I00013	0.042565	0.005853	NA
Hansen2018_children_I00014	0.184774	0.005949	NA
Hansen2018_children_I00015	0.178697	0.005942	NA
Hansen2018_children_I00016	0.031488	0.005851	NA
Hansen2018_children_I00017	0.036009	0.005852	NA
Hansen2018_children_I00018	0.046753	0.005854	NA
Hansen2018_children_I00019	0.185793	0.005950	NA
Hansen2018_children_I00020	0.165305	0.005929	NA
Hansen2018_children_I00021	0.188282	0.005953	NA
Hansen2018_children_I00022	0.045746	0.005854	NA
Hansen2018_children_I00023	0.184745	0.005949	NA
Hansen2018_children_I00024	0.196581	0.005962	NA
Hansen2018_children_I00025	0.017459	0.005849	NA
Hansen2018_children_I00026	0.033424	0.005851	NA
Hansen2018_children_I00027	0.016083	0.005849	NA
Hansen2018_children_I00028	0.030544	0.005851	NA
Hansen2018_children_I00029	0.197216	0.005963	NA
Hansen2018_children_I00030	0.036052	0.005852	NA
Hansen2018_children_I00031	0.187053	0.005951	NA
Hansen2018_children_I00032	0.203839	0.005971	NA
Hansen2018_children_I00033	0.177327	0.005941	NA
Hansen2018_children_I00034	0.214042	0.005983	NA
Hansen2018_children_I00035	0.183871	0.005948	NA
Hansen2018_children_I00036	0.036380	0.005852	NA
Hansen2018_children_I00037	0.042054	0.005853	NA
Hansen2018_children_I00038	0.203386	0.005970	NA
Hansen2018_children_I00039	0.179425	0.005943	NA
Hansen2018_children_I00040	0.056048	0.005857	NA
Hansen2018_children_I00041	0.062203	0.005859	NA
