map	estimate	variance	sdm_z
Terry2012_adults_I00044	0.345204	0.053459	NA
Terry2012_adults_I00045	0.105074	0.051826	NA
Terry2012_adults_I00046	0.246515	0.052883	NA
Terry2012_adults_I00047	0.281644	0.053181	NA
Terry2012_adults_I00048	0.243661	0.052737	NA
Terry2012_adults_I00049	0.255534	0.052713	NA
Ye2009_adults_I00000	0.183540	0.055421	NA
Ye2009_adults_I00001	0.015848	0.054062	NA
Ye2009_adults_I00002	0.135693	0.055116	NA
Ye2009_adults_I00003	0.238263	0.055876	NA
Ye2009_adults_I00004	0.214220	0.055588	NA
Ye2009_adults_I00005	0.170481	0.055347	NA
Ye2009_adults_I00006	0.077716	0.054719	NA
Ye2009_adults_I00007	0.316796	0.056008	NA
Ye2009_adults_I00008	0.105585	0.054687	NA
Ye2009_adults_I00009	0.011270	0.053761	NA
Ye2009_adults_I00010	0.297418	0.056624	NA
Ye2009_adults_I00011	0.289751	0.056393	NA
Ye2009_adults_I00012	0.179789	0.055707	NA
Ye2009_adults_I00013	0.273576	0.056399	NA
Ye2009_adults_I00014	0.095076	0.054681	NA
Ye2009_adults_I00015	0.196464	0.055443	NA
Ye2009_adults_I00016	0.289489	0.056396	NA
Ye2009_adults_I00017	0.116752	0.054886	NA
Ye2009_adults_I00018	0.264413	0.055754	NA
Ye2009_adults_I00019	0.078800	0.054653	NA
Ye2009_adults_I00020	0.051818	0.054445	NA
Ye2009_adults_I00021	0.253903	0.056054	NA
Ye2009_adults_I00022	0.116198	0.054967	NA
Ye2009_adults_I00023	0.192463	0.055533	NA
Ye2009_adults_I00024	0.160191	0.055142	NA
Ye2009_adults_I00025	0.108794	0.054932	NA
Ye2009_adults_I00026	0.073419	0.054606	NA
Ye2009_adults_I00027	0.229375	0.055599	NA
Ye2009_adults_I00028	0.145824	0.055102	NA
Ye2009_adults_I00029	0.294988	0.056596	NA
Ye2009_adults_I00030	0.270732	0.056116	NA
Ye2009_adults_I00031	0.112083	0.054880	NA
Ye2009_adults_I00032	0.182365	0.055210	NA
Ye2009_adults_I00033	0.118053	0.054892	NA
Ye2009_adults_I00034	0.157166	0.055086	NA
Ye2009_adults_I00035	0.233369	0.055647	NA
Ye2009_adults_I00036	0.270504	0.056384	NA
Ye2009_adults_I00037	0.361297	0.057114	NA
Ye2009_adults_I00038	0.209332	0.055808	NA
Ye2009_adults_I00039	0.077756	0.054353	NA
Ye2009_adults_I00040	0.284087	0.056388	NA
Ye2009_adults_I00041	0.171484	0.055322	NA
Ye2009_adults_I00042	0.110926	0.054691	NA
Ye2009_adults_I00043	0.093055	0.054597	NA
Ye2009_adults_I00044	0.276888	0.056320	NA
Ye2009_adults_I00045	0.156503	0.055344	NA
Ye2009_adults_I00046	0.307703	0.056539	NA
Ye2009_adults_I00047	0.304488	0.056459	NA
Ye2009_adults_I00048	0.044263	0.054333	NA
Ye2009_adults_I00049	0.216270	0.055888	NA
Ansari2006_adults_I00000	0.299079	0.078655	NA
Ansari2006_adults_I00001	0.089702	0.074989	NA
Ansari2006_adults_I00002	0.171321	0.075579	NA
Ansari2006_adults_I00003	0.411103	0.079860	NA
Ansari2006_adults_I00004	0.152557	0.075652	NA
Ansari2006_adults_I00005	-0.041442	0.073932	NA
Ansari2006_adults_I00006	-0.069880	0.073744	NA
Ansari2006_adults_I00007	-0.001970	0.073734	NA
Ansari2006_adults_I00008	0.327072	0.079074	NA
Ansari2006_adults_I00009	0.108613	0.075425	NA
Ansari2006_adults_I00010	0.116276	0.075402	NA
Ansari2006_adults_I00011	0.166634	0.075926	NA
Ansari2006_adults_I00012	0.174410	0.076171	NA
Ansari2006_adults_I00013	0.141281	0.075494	NA
Ansari2006_adults_I00014	0.362455	0.080087	NA
Ansari2006_adults_I00015	0.219497	0.076163	NA
Ansari2006_adults_I00016	0.128062	0.075220	NA
Ansari2006_adults_I00017	0.345395	0.078271	NA
Ansari2006_adults_I00018	0.032381	0.074527	NA
Ansari2006_adults_I00019	0.028505	0.074138	NA
Ansari2006_adults_I00020	0.208013	0.076648	NA
Ansari2006_adults_I00021	0.278107	0.077913	NA
Ansari2006_adults_I00022	0.287490	0.078030	NA
Ansari2006_adults_I00023	0.339614	0.079361	NA
Ansari2006_adults_I00024	0.229413	0.076877	NA
Ansari2006_adults_I00025	0.274005	0.078621	NA
Ansari2006_adults_I00026	0.304561	0.078435	NA
Ansari2006_adults_I00027	0.071341	0.074177	NA
Ansari2006_adults_I00028	0.203041	0.076577	NA
Ansari2006_adults_I00029	0.367195	0.078756	NA
Ansari2006_adults_I00030	0.383587	0.080444	NA
Ansari2006_adults_I00031	0.277728	0.077579	NA
Ansari2006_adults_I00032	0.288788	0.078596	NA
Ansari2006_adults_I00033	0.444825	0.082663	NA
Ansari2006_adults_I00034	-0.058084	0.072787	NA
Ansari2006_adults_I00035	0.322031	0.079009	NA
Ansari2006_adults_I00036	-0.101882	0.073743	NA
Ansari2006_adults_I00037	0.161013	0.076141	NA
Ansari2006_adults_I00038	0.275198	0.077064	NA
Ansari2006_adults_I00039	0.207716	0.077086	NA
Ansari2006_adults_I00040	-0.061978	0.073735	NA
Ansari2006_adults_I00041	0.135580	0.075675	NA
Ansari2006_adults_I00042	0.407838	0.080439	NA
Ansari2006_adults_I00043	0.164500	0.075847	NA
Ansari2006_adults_I00044	0.191374	0.076804	NA
Ansari2006_adults_I00045	0.099893	0.075174	NA
Ansari2006_adults_I00046	0.170693	0.076439	NA
Ansari2006_adults_I00047	0.127542	0.075624	NA
Ansari2006_adults_I00048	0.094928	0.074654	NA
Ansari2006_adults_I00049	0.316320	0.078558	NA
Hazeltine2000_adults_I00000	0.454245	0.149703	NA
Hazeltine2000_adults_I00001	0.403506	0.145058	NA
Hazeltine2000_adults_I00002	0.132946	0.139530	NA
Hazeltine2000_adults_I00003	0.093396	0.137583	NA
Hazeltine2000_adults_I00004	0.416093	0.149552	NA
Hazeltine2000_adults_I00005	0.265805	0.143406	NA
Hazeltine2000_adults_I00006	0.097104	0.139178	NA
Hazeltine2000_adults_I00007	0.410344	0.148057	NA
Hazeltine2000_adults_I00008	0.104188	0.137694	NA
Hazeltine2000_adults_I00009	-0.082751	0.134688	NA
Hazeltine2000_adults_I00010	0.048532	0.136683	NA
Hazeltine2000_adults_I00011	0.280801	0.142949	NA
Hazeltine2000_adults_I00012	0.201984	0.140756	NA
Hazeltine2000_adults_I00013	0.296168	0.143848	NA
Hazeltine2000_adults_I00014	0.378783	0.145341	NA
Hazeltine2000_adults_I00015	0.204336	0.139869	NA
Hazeltine2000_adults_I00016	0.285420	0.142173	NA
Hazeltine2000_adults_I00017	0.205264	0.139974	NA
Hazeltine2000_adults_I00018	-0.094068	0.131925	NA
Hazeltine2000_adults_I00019	0.312295	0.143835	NA
Hazeltine2000_adults_I00020	0.138770	0.138903	NA
Hazeltine2000_adults_I00021	0.258113	0.141456	NA
Hazeltine2000_adults_I00022	0.114240	0.138645	NA
Hazeltine2000_adults_I00023	0.027564	0.136872	NA
Hazeltine2000_adults_I00024	0.359793	0.146786	NA
Hazeltine2000_adults_I00025	0.281230	0.142173	NA
Hazeltine2000_adults_I00026	0.295146	0.144122	NA
Hazeltine2000_adults_I00027	0.198472	0.139692	NA
Hazeltine2000_adults_I00028	0.252595	0.141745	NA
Hazeltine2000_adults_I00029	0.037132	0.136004	NA
Hazeltine2000_adults_I00030	-0.176830	0.131427	NA
Hazeltine2000_adults_I00031	0.319837	0.144545	NA
Hazeltine2000_adults_I00032	0.172102	0.139190	NA
Hazeltine2000_adults_I00033	0.279288	0.143797	NA
Hazeltine2000_adults_I00034	-0.033267	0.134193	NA
Hazeltine2000_adults_I00035	0.182858	0.138400	NA
Hazeltine2000_adults_I00036	0.275628	0.142285	NA
Hazeltine2000_adults_I00037	0.172140	0.140009	NA
Hazeltine2000_adults_I00038	0.254574	0.142691	NA
Hazeltine2000_adults_I00039	0.108760	0.138345	NA
Hazeltine2000_adults_I00040	0.276635	0.143594	NA
Hazeltine2000_adults_I00041	0.213101	0.139405	NA
Hazeltine2000_adults_I00042	0.314895	0.143158	NA
Hazeltine2000_adults_I00043	0.136802	0.138142	NA
Hazeltine2000_adults_I00044	0.050196	0.136900	NA
Hazeltine2000_adults_I00045	0.387849	0.145898	NA
Hazeltine2000_adults_I00046	0.259614	0.142723	NA
Hazeltine2000_adults_I00047	0.233750	0.140837	NA
Hazeltine2000_adults_I00048	0.441476	0.145482	NA
Hazeltine2000_adults_I00049	0.255958	0.138317	NA
Aarts2008_adults_I00000	1.346641	0.181835	NA
Aarts2008_adults_I00001	1.323387	0.178645	NA
Aarts2008_adults_I00002	1.333105	0.179838	NA
Aarts2008_adults_I00003	1.362271	0.184111	NA
Aarts2008_adults_I00004	1.327675	0.179250	NA
Aarts2008_adults_I00005	1.317148	0.177753	NA
Aarts2008_adults_I00006	1.329801	0.179581	NA
Aarts2008_adults_I00007	1.338815	0.180909	NA
Aarts2008_adults_I00008	1.321913	0.178413	NA
Aarts2008_adults_I00009	1.337134	0.180491	NA
Aarts2008_adults_I00010	1.323833	0.178717	NA
Aarts2008_adults_I00011	1.335937	0.180326	NA
Aarts2008_adults_I00012	1.344170	0.181593	NA
Aarts2008_adults_I00013	1.357487	0.183275	NA
Aarts2008_adults_I00014	1.322748	0.178567	NA
Aarts2008_adults_I00015	1.346162	0.181797	NA
Aarts2008_adults_I00016	1.337397	0.180508	NA
Aarts2008_adults_I00017	1.342737	0.181300	NA
Aarts2008_adults_I00018	1.329982	0.179359	NA
Aarts2008_adults_I00019	1.318818	0.177912	NA
Aarts2008_adults_I00020	1.324814	0.178866	NA
Aarts2008_adults_I00021	1.312506	0.177014	NA
Aarts2008_adults_I00022	1.366588	0.184806	NA
Aarts2008_adults_I00023	1.327347	0.179132	NA
Aarts2008_adults_I00024	1.328537	0.179220	NA
Aarts2008_adults_I00025	1.310321	0.176735	NA
Aarts2008_adults_I00026	1.325856	0.178999	NA
Aarts2008_adults_I00027	1.321902	0.178300	NA
Aarts2008_adults_I00028	1.336373	0.180339	NA
Aarts2008_adults_I00029	1.326574	0.179015	NA
Aarts2008_adults_I00030	1.322603	0.178603	NA
Aarts2008_adults_I00031	1.312328	0.177014	NA
Aarts2008_adults_I00032	1.351585	0.182707	NA
Aarts2008_adults_I00033	1.309697	0.176665	NA
Aarts2008_adults_I00034	1.314292	0.177261	NA
Aarts2008_adults_I00035	1.306732	0.176245	NA
Aarts2008_adults_I00036	1.366142	0.184724	NA
Aarts2008_adults_I00037	1.342022	0.181396	NA
Aarts2008_adults_I00038	1.334670	0.180096	NA
Aarts2008_adults_I00039	1.327020	0.179022	NA
Aarts2008_adults_I00040	1.324207	0.178527	NA
Aarts2008_adults_I00041	1.357755	0.183467	NA
Aarts2008_adults_I00042	1.336839	0.180401	NA
Aarts2008_adults_I00043	1.327482	0.179139	NA
Aarts2008_adults_I00044	1.335697	0.180349	NA
Aarts2008_adults_I00045	1.346655	0.181817	NA
Aarts2008_adults_I00046	1.307530	0.176295	NA
Aarts2008_adults_I00047	1.353143	0.182872	NA
Aarts2008_adults_I00048	1.329344	0.179319	NA
Aarts2008_adults_I00049	1.314940	0.177432	NA
Piai2013_adults_I00000	0.168252	0.045482	NA
Piai2013_adults_I00001	0.124182	0.045150	NA
Piai2013_adults_I00002	0.311352	0.046532	NA
Piai2013_adults_I00003	0.304427	0.045926	NA
Piai2013_adults_I00004	0.270484	0.045915	NA
Piai2013_adults_I00005	0.135981	0.045110	NA
Piai2013_adults_I00006	0.051068	0.044790	NA
Piai2013_adults_I00007	0.196999	0.045418	NA
Piai2013_adults_I00008	0.145569	0.045206	NA
Piai2013_adults_I00009	0.179805	0.045494	NA
Piai2013_adults_I00010	-0.073359	0.044387	NA
Piai2013_adults_I00011	0.128289	0.045147	NA
Piai2013_adults_I00012	0.135826	0.045110	NA
Piai2013_adults_I00013	0.186555	0.045634	NA
Piai2013_adults_I00014	0.060488	0.044815	NA
Piai2013_adults_I00015	0.265620	0.046220	NA
Piai2013_adults_I00016	0.216518	0.045485	NA
Piai2013_adults_I00017	0.153170	0.045228	NA
Piai2013_adults_I00018	0.282607	0.046143	NA
Piai2013_adults_I00019	0.289258	0.046084	NA
Piai2013_adults_I00020	0.204729	0.045795	NA
Piai2013_adults_I00021	0.133443	0.045206	NA
Piai2013_adults_I00022	0.294991	0.046519	NA
Piai2013_adults_I00023	0.298169	0.045897	NA
Piai2013_adults_I00024	0.215016	0.045517	NA
Piai2013_adults_I00025	0.180845	0.045619	NA
Piai2013_adults_I00026	0.210310	0.045786	NA
Piai2013_adults_I00027	0.260673	0.045885	NA
Piai2013_adults_I00028	0.203324	0.045615	NA
Piai2013_adults_I00029	0.206889	0.045537	NA
Piai2013_adults_I00030	0.301422	0.046171	NA
Piai2013_adults_I00031	0.178867	0.045405	NA
Piai2013_adults_I00032	0.201659	0.045517	NA
Piai2013_adults_I00033	0.323573	0.046419	NA
Piai2013_adults_I00034	0.221045	0.045599	NA
Piai2013_adults_I00035	0.317730	0.046153	NA
Piai2013_adults_I00036	-0.052836	0.044174	NA
Piai2013_adults_I00037	0.039669	0.044437	NA
Piai2013_adults_I00038	0.079018	0.044683	NA
Piai2013_adults_I00039	0.101024	0.044944	NA
Piai2013_adults_I00040	0.313270	0.046495	NA
Piai2013_adults_I00041	0.186596	0.045424	NA
Piai2013_adults_I00042	0.095687	0.044805	NA
Piai2013_adults_I00043	0.091461	0.044979	NA
Piai2013_adults_I00044	0.086221	0.044858	NA
Piai2013_adults_I00045	0.128610	0.045052	NA
Piai2013_adults_I00046	0.024051	0.044529	NA
Piai2013_adults_I00047	0.265872	0.046269	NA
Piai2013_adults_I00048	0.103458	0.044848	NA
Piai2013_adults_I00049	0.177015	0.045454	NA
Ochsner2009_adults_I00000	0.013703	0.064775	NA
Ochsner2009_adults_I00001	0.338216	0.068762	NA
Ochsner2009_adults_I00002	0.217068	0.066617	NA
Ochsner2009_adults_I00003	0.112079	0.065541	NA
Ochsner2009_adults_I00004	0.245561	0.067221	NA
Ochsner2009_adults_I00005	0.280446	0.067738	NA
Ochsner2009_adults_I00006	-0.043549	0.063802	NA
Ochsner2009_adults_I00007	0.138067	0.065868	NA
Ochsner2009_adults_I00008	0.130220	0.065871	NA
Ochsner2009_adults_I00009	0.074891	0.065074	NA
Ochsner2009_adults_I00010	0.154494	0.066047	NA
Ochsner2009_adults_I00011	0.290556	0.067714	NA
Ochsner2009_adults_I00012	0.192823	0.066325	NA
Ochsner2009_adults_I00013	0.261446	0.067128	NA
Ochsner2009_adults_I00014	0.283829	0.067046	NA
Ochsner2009_adults_I00015	0.112710	0.065787	NA
Ochsner2009_adults_I00016	0.242026	0.067143	NA
Ochsner2009_adults_I00017	0.172741	0.066411	NA
Ochsner2009_adults_I00018	0.273034	0.067423	NA
Ochsner2009_adults_I00019	-0.034199	0.063814	NA
Ochsner2009_adults_I00020	0.285230	0.068119	NA
Ochsner2009_adults_I00021	0.351630	0.068595	NA
Ochsner2009_adults_I00022	0.028323	0.065066	NA
Ochsner2009_adults_I00023	0.375519	0.069215	NA
Ochsner2009_adults_I00024	0.199913	0.066717	NA
Ochsner2009_adults_I00025	0.234816	0.067169	NA
Ochsner2009_adults_I00026	0.099743	0.065278	NA
Ochsner2009_adults_I00027	0.198731	0.066497	NA
Ochsner2009_adults_I00028	0.297828	0.067777	NA
Ochsner2009_adults_I00029	0.291202	0.067408	NA
Ochsner2009_adults_I00030	0.174538	0.066723	NA
Ochsner2009_adults_I00031	0.298995	0.067490	NA
Ochsner2009_adults_I00032	0.203185	0.066604	NA
Ochsner2009_adults_I00033	0.304430	0.067786	NA
Ochsner2009_adults_I00034	0.226955	0.066340	NA
Ochsner2009_adults_I00035	0.128865	0.065705	NA
Ochsner2009_adults_I00036	0.098337	0.065406	NA
Ochsner2009_adults_I00037	0.322347	0.067282	NA
Ochsner2009_adults_I00038	0.212261	0.066346	NA
Ochsner2009_adults_I00039	0.180012	0.066480	NA
Ochsner2009_adults_I00040	0.357962	0.068394	NA
Ochsner2009_adults_I00041	0.058787	0.065117	NA
Ochsner2009_adults_I00042	0.220242	0.066444	NA
Ochsner2009_adults_I00043	0.106773	0.065593	NA
Ochsner2009_adults_I00044	0.188212	0.066388	NA
Ochsner2009_adults_I00045	0.204839	0.066344	NA
Ochsner2009_adults_I00046	0.179817	0.066504	NA
Ochsner2009_adults_I00047	0.341728	0.067958	NA
Ochsner2009_adults_I00048	0.016801	0.064724	NA
Ochsner2009_adults_I00049	0.192442	0.065821	NA
Jiang2014_adults_I00000	0.126535	0.049576	NA
Jiang2014_adults_I00001	0.312643	0.050842	NA
Jiang2014_adults_I00002	0.231848	0.050382	NA
Jiang2014_adults_I00003	0.217578	0.050310	NA
Jiang2014_adults_I00004	0.346202	0.051750	NA
Jiang2014_adults_I00005	0.252537	0.050244	NA
Jiang2014_adults_I00006	0.145222	0.049725	NA
Jiang2014_adults_I00007	0.164786	0.049829	NA
Jiang2014_adults_I00008	0.214508	0.050320	NA
Jiang2014_adults_I00009	0.115982	0.049404	NA
Jiang2014_adults_I00010	0.327070	0.051157	NA
Jiang2014_adults_I00011	0.274577	0.050328	NA
Jiang2014_adults_I00012	0.086172	0.049248	NA
Jiang2014_adults_I00013	0.341690	0.050843	NA
Jiang2014_adults_I00014	-0.014061	0.048937	NA
Jiang2014_adults_I00015	0.114422	0.049554	NA
Jiang2014_adults_I00016	0.165575	0.049863	NA
Jiang2014_adults_I00017	0.204391	0.050117	NA
Jiang2014_adults_I00018	0.124729	0.049537	NA
Jiang2014_adults_I00019	0.234186	0.050245	NA
Jiang2014_adults_I00020	0.139272	0.049571	NA
Jiang2014_adults_I00021	0.146462	0.049810	NA
Jiang2014_adults_I00022	0.315709	0.051046	NA
Jiang2014_adults_I00023	0.208053	0.050330	NA
Jiang2014_adults_I00024	0.173875	0.049873	NA
Jiang2014_adults_I00025	0.323526	0.051008	NA
Jiang2014_adults_I00026	0.377755	0.051748	NA
Jiang2014_adults_I00027	-0.070946	0.048393	NA
Jiang2014_adults_I00028	0.156219	0.049737	NA
Jiang2014_adults_I00029	0.060539	0.049173	NA
Jiang2014_adults_I00030	0.260845	0.050829	NA
Jiang2014_adults_I00031	0.260270	0.050467	NA
Jiang2014_adults_I00032	0.179007	0.049961	NA
Jiang2014_adults_I00033	0.113504	0.049592	NA
Jiang2014_adults_I00034	0.253482	0.050379	NA
Jiang2014_adults_I00035	0.274972	0.050506	NA
Jiang2014_adults_I00036	0.109601	0.049325	NA
Jiang2014_adults_I00037	0.052905	0.048938	NA
Jiang2014_adults_I00038	0.199289	0.050155	NA
Jiang2014_adults_I00039	0.182032	0.050173	NA
Jiang2014_adults_I00040	0.222390	0.050261	NA
Jiang2014_adults_I00041	0.180778	0.049984	NA
Jiang2014_adults_I00042	0.194537	0.049920	NA
Jiang2014_adults_I00043	0.160677	0.049790	NA
Jiang2014_adults_I00044	0.137660	0.049622	NA
Jiang2014_adults_I00045	0.103920	0.049387	NA
Jiang2014_adults_I00046	0.305922	0.050861	NA
Jiang2014_adults_I00047	0.132462	0.049654	NA
Jiang2014_adults_I00048	0.107233	0.049246	NA
Jiang2014_adults_I00049	0.339222	0.051807	NA
Grandjean2013_adults_I00000	0.107131	0.041188	NA
Grandjean2013_adults_I00001	0.182092	0.041737	NA
Grandjean2013_adults_I00002	0.104649	0.041448	NA
Grandjean2013_adults_I00003	0.227947	0.042131	NA
Grandjean2013_adults_I00004	0.193458	0.042008	NA
