map	estimate	variance	sdm_z
Aarts2008_adults_I00001	0.859955	0.127487	NA
Aarts2008_adults_I00002	0.738435	0.119534	NA
Aarts2008_adults_I00003	0.748675	0.121817	NA
Aarts2008_adults_I00004	0.693249	0.117339	NA
Aarts2008_adults_I00005	0.721628	0.118967	NA
Aarts2008_adults_I00006	0.732166	0.118990	NA
Aarts2008_adults_I00007	0.774647	0.122109	NA
Aarts2008_adults_I00008	0.694922	0.117787	NA
Aarts2008_adults_I00009	0.758405	0.120923	NA
Aarts2008_adults_I00010	0.687473	0.116729	NA
Aarts2008_adults_I00011	0.821447	0.126632	NA
Aarts2008_adults_I00012	0.843265	0.127936	NA
Aarts2008_adults_I00013	0.846556	0.126087	NA
Aarts2008_adults_I00014	0.703552	0.117900	NA
Aarts2008_adults_I00015	0.853032	0.127204	NA
Aarts2008_adults_I00016	0.789418	0.123425	NA
Aarts2008_adults_I00017	0.768352	0.121701	NA
Aarts2008_adults_I00018	0.843142	0.128404	NA
Aarts2008_adults_I00019	0.702152	0.117815	NA
Aarts2008_adults_I00020	0.760895	0.121303	NA
Aarts2008_adults_I00021	0.774222	0.122328	NA
Aarts2008_adults_I00022	0.693359	0.116874	NA
Aarts2008_adults_I00023	0.817829	0.126437	NA
Aarts2008_adults_I00024	0.824557	0.126739	NA
Aarts2008_adults_I00025	0.701114	0.117277	NA
Aarts2008_adults_I00026	0.705511	0.118334	NA
Aarts2008_adults_I00027	0.709130	0.117876	NA
Aarts2008_adults_I00028	0.768591	0.120948	NA
Aarts2008_adults_I00029	0.784960	0.122835	NA
Aarts2008_adults_I00030	0.779988	0.122770	NA
Aarts2008_adults_I00031	0.751556	0.119760	NA
Aarts2008_adults_I00032	0.782189	0.122954	NA
Aarts2008_adults_I00033	0.687312	0.116549	NA
Aarts2008_adults_I00034	0.779408	0.123346	NA
Aarts2008_adults_I00035	0.733698	0.121164	NA
Aarts2008_adults_I00036	0.745328	0.119987	NA
Aarts2008_adults_I00037	0.767867	0.121732	NA
Aarts2008_adults_I00038	0.752215	0.121748	NA
Aarts2008_adults_I00039	0.846844	0.127993	NA
Aarts2008_adults_I00040	0.709036	0.118792	NA
Aarts2008_adults_I00041	0.815698	0.125577	NA
Aarts2008_adults_I00042	0.779618	0.123548	NA
Aarts2008_adults_I00043	0.709448	0.118699	NA
Aarts2008_adults_I00044	0.724597	0.120271	NA
Aarts2008_adults_I00045	0.784671	0.123234	NA
Aarts2008_adults_I00046	0.710552	0.118278	NA
Aarts2008_adults_I00047	0.724059	0.118377	NA
Aarts2008_adults_I00048	0.801665	0.125253	NA
Aarts2008_adults_I00049	0.780515	0.123128	NA
Piai2013_adults_I00000	0.194486	0.045535	NA
Piai2013_adults_I00001	0.351005	0.047088	NA
Piai2013_adults_I00002	0.265096	0.046116	NA
Piai2013_adults_I00003	0.206475	0.045778	NA
Piai2013_adults_I00004	0.387258	0.047526	NA
Piai2013_adults_I00005	0.310614	0.046584	NA
Piai2013_adults_I00006	0.227696	0.045870	NA
Piai2013_adults_I00007	0.205027	0.045697	NA
Piai2013_adults_I00008	0.230686	0.046062	NA
Piai2013_adults_I00009	0.234748	0.045912	NA
Piai2013_adults_I00010	0.326297	0.046747	NA
Piai2013_adults_I00011	0.240648	0.045893	NA
Piai2013_adults_I00012	0.323400	0.046756	NA
Piai2013_adults_I00013	0.197994	0.045598	NA
Piai2013_adults_I00014	0.140835	0.044983	NA
Piai2013_adults_I00015	0.325521	0.046828	NA
Piai2013_adults_I00016	0.295170	0.046730	NA
Piai2013_adults_I00017	0.274461	0.046384	NA
Piai2013_adults_I00018	0.202721	0.045606	NA
Piai2013_adults_I00019	0.328376	0.046779	NA
Piai2013_adults_I00020	0.220268	0.045748	NA
Piai2013_adults_I00021	0.283262	0.046609	NA
Piai2013_adults_I00022	0.258295	0.045925	NA
Piai2013_adults_I00023	0.307682	0.046516	NA
Piai2013_adults_I00024	0.140361	0.045104	NA
Piai2013_adults_I00025	0.175641	0.045458	NA
Piai2013_adults_I00026	0.203965	0.045576	NA
Piai2013_adults_I00027	0.270328	0.046237	NA
Piai2013_adults_I00028	0.367207	0.047396	NA
Piai2013_adults_I00029	0.355573	0.047000	NA
Piai2013_adults_I00030	0.278505	0.046520	NA
Piai2013_adults_I00031	0.098302	0.044792	NA
Piai2013_adults_I00032	0.029965	0.044171	NA
Piai2013_adults_I00033	0.196559	0.045639	NA
Piai2013_adults_I00034	0.269126	0.046327	NA
Piai2013_adults_I00035	0.294728	0.046362	NA
Piai2013_adults_I00036	0.038319	0.044471	NA
Piai2013_adults_I00037	0.251400	0.046182	NA
Piai2013_adults_I00038	0.247002	0.045981	NA
Piai2013_adults_I00039	0.288530	0.046336	NA
Piai2013_adults_I00040	0.259622	0.046116	NA
Piai2013_adults_I00041	0.257401	0.046277	NA
Piai2013_adults_I00042	0.219745	0.045810	NA
Piai2013_adults_I00043	0.186849	0.045479	NA
Piai2013_adults_I00044	0.264129	0.046326	NA
Piai2013_adults_I00045	0.285366	0.046155	NA
Piai2013_adults_I00046	0.363206	0.047265	NA
Piai2013_adults_I00047	0.295861	0.046531	NA
Piai2013_adults_I00048	0.264158	0.046146	NA
Piai2013_adults_I00049	0.273280	0.046091	NA
Ochsner2009_adults_I00000	0.070721	0.064024	NA
Ochsner2009_adults_I00001	0.147780	0.065901	NA
Ochsner2009_adults_I00002	0.317425	0.068514	NA
Ochsner2009_adults_I00003	0.135033	0.065707	NA
Ochsner2009_adults_I00004	0.175356	0.065867	NA
Ochsner2009_adults_I00005	0.274023	0.067317	NA
Ochsner2009_adults_I00006	0.237412	0.067179	NA
Ochsner2009_adults_I00007	0.236103	0.066884	NA
Ochsner2009_adults_I00008	0.169320	0.065831	NA
Ochsner2009_adults_I00009	0.237920	0.066974	NA
Ochsner2009_adults_I00010	0.330449	0.068588	NA
Ochsner2009_adults_I00011	0.357416	0.068980	NA
Ochsner2009_adults_I00012	0.168701	0.066281	NA
Ochsner2009_adults_I00013	0.230464	0.066640	NA
Ochsner2009_adults_I00014	0.366488	0.069281	NA
Ochsner2009_adults_I00015	0.224300	0.066965	NA
Ochsner2009_adults_I00016	0.402019	0.069579	NA
Ochsner2009_adults_I00017	0.116188	0.065127	NA
Ochsner2009_adults_I00018	0.198770	0.066400	NA
Ochsner2009_adults_I00019	0.241901	0.067207	NA
Ochsner2009_adults_I00020	0.263089	0.067376	NA
Ochsner2009_adults_I00021	0.227583	0.066940	NA
Ochsner2009_adults_I00022	0.279343	0.067538	NA
Ochsner2009_adults_I00023	0.281576	0.067828	NA
Ochsner2009_adults_I00024	0.224474	0.066467	NA
Ochsner2009_adults_I00025	0.239547	0.067198	NA
Ochsner2009_adults_I00026	0.318897	0.068413	NA
Ochsner2009_adults_I00027	0.248135	0.067352	NA
Ochsner2009_adults_I00028	0.209042	0.066592	NA
Ochsner2009_adults_I00029	0.388689	0.069561	NA
Ochsner2009_adults_I00030	0.278025	0.067727	NA
Ochsner2009_adults_I00031	0.232339	0.067175	NA
Ochsner2009_adults_I00032	0.224201	0.066812	NA
Ochsner2009_adults_I00033	0.244012	0.067591	NA
Ochsner2009_adults_I00034	0.226052	0.066802	NA
Ochsner2009_adults_I00035	0.410801	0.069918	NA
Ochsner2009_adults_I00036	0.285969	0.068227	NA
Ochsner2009_adults_I00037	0.304623	0.067882	NA
Ochsner2009_adults_I00038	0.346288	0.068917	NA
Ochsner2009_adults_I00039	0.385845	0.069500	NA
Ochsner2009_adults_I00040	0.323705	0.068616	NA
Ochsner2009_adults_I00041	0.202404	0.066846	NA
Ochsner2009_adults_I00042	0.245606	0.066935	NA
Ochsner2009_adults_I00043	0.246090	0.067158	NA
Ochsner2009_adults_I00044	0.384320	0.069371	NA
Ochsner2009_adults_I00045	0.105299	0.065093	NA
Ochsner2009_adults_I00046	0.207322	0.066432	NA
Ochsner2009_adults_I00047	0.212344	0.066284	NA
Ochsner2009_adults_I00048	0.284262	0.067904	NA
Ochsner2009_adults_I00049	0.268493	0.067768	NA
Jiang2014_adults_I00000	0.600793	0.060713	NA
Jiang2014_adults_I00001	0.643052	0.061028	NA
Jiang2014_adults_I00002	0.682879	0.062432	NA
Jiang2014_adults_I00003	0.577319	0.060187	NA
Jiang2014_adults_I00004	0.696017	0.064016	NA
Jiang2014_adults_I00005	0.683861	0.062758	NA
Jiang2014_adults_I00006	0.693543	0.063130	NA
Jiang2014_adults_I00007	0.655947	0.061586	NA
Jiang2014_adults_I00008	0.563163	0.059739	NA
Jiang2014_adults_I00009	0.555097	0.059446	NA
Jiang2014_adults_I00010	0.616820	0.061484	NA
Jiang2014_adults_I00011	0.565104	0.059926	NA
Jiang2014_adults_I00012	0.613362	0.061234	NA
Jiang2014_adults_I00013	0.581405	0.060355	NA
Jiang2014_adults_I00014	0.623944	0.061499	NA
Jiang2014_adults_I00015	0.628501	0.060900	NA
Jiang2014_adults_I00016	0.656945	0.061628	NA
Jiang2014_adults_I00017	0.720028	0.063912	NA
Jiang2014_adults_I00018	0.616092	0.060618	NA
Jiang2014_adults_I00019	0.743355	0.064487	NA
Jiang2014_adults_I00020	0.570749	0.059808	NA
Jiang2014_adults_I00021	0.622898	0.061239	NA
Jiang2014_adults_I00022	0.671665	0.062214	NA
Jiang2014_adults_I00023	0.609295	0.061396	NA
Jiang2014_adults_I00024	0.598498	0.060651	NA
Jiang2014_adults_I00025	0.690256	0.063422	NA
Jiang2014_adults_I00026	0.677857	0.063620	NA
Jiang2014_adults_I00027	0.645088	0.061275	NA
Jiang2014_adults_I00028	0.557621	0.059556	NA
Jiang2014_adults_I00029	0.567898	0.059961	NA
Jiang2014_adults_I00030	0.622193	0.060688	NA
Jiang2014_adults_I00031	0.646332	0.061564	NA
Jiang2014_adults_I00032	0.573141	0.060146	NA
Jiang2014_adults_I00033	0.707508	0.063152	NA
Jiang2014_adults_I00034	0.665082	0.062195	NA
Jiang2014_adults_I00035	0.601883	0.061065	NA
Jiang2014_adults_I00036	0.587459	0.060543	NA
Jiang2014_adults_I00037	0.550380	0.059518	NA
Jiang2014_adults_I00038	0.545980	0.059367	NA
Jiang2014_adults_I00039	0.591528	0.060581	NA
Jiang2014_adults_I00040	0.624433	0.061438	NA
Jiang2014_adults_I00041	0.573540	0.060137	NA
Jiang2014_adults_I00042	0.666520	0.062414	NA
Jiang2014_adults_I00043	0.648564	0.062219	NA
Jiang2014_adults_I00044	0.603214	0.060922	NA
Jiang2014_adults_I00045	0.601835	0.060758	NA
Jiang2014_adults_I00046	0.617890	0.061404	NA
Jiang2014_adults_I00047	0.563457	0.059848	NA
Jiang2014_adults_I00048	0.576943	0.060405	NA
Jiang2014_adults_I00049	0.672464	0.062038	NA
Grandjean2013_adults_I00000	0.254111	0.042260	NA
Grandjean2013_adults_I00001	0.257426	0.042736	NA
Grandjean2013_adults_I00002	0.142028	0.041337	NA
Grandjean2013_adults_I00003	0.277346	0.042534	NA
Grandjean2013_adults_I00004	0.288615	0.042865	NA
