map	estimate	variance	sdm_z
Mitchell2010_adults_I00011	0.216619	0.037432	NA
Mitchell2010_adults_I00012	0.223344	0.037487	NA
Mitchell2010_adults_I00013	0.287243	0.037981	NA
Mitchell2010_adults_I00014	0.293876	0.037980	NA
Mitchell2010_adults_I00015	0.294419	0.038072	NA
Mitchell2010_adults_I00016	0.231322	0.037542	NA
Mitchell2010_adults_I00017	0.266280	0.037843	NA
Mitchell2010_adults_I00018	0.349481	0.038483	NA
Mitchell2010_adults_I00019	0.307204	0.038178	NA
Mitchell2010_adults_I00020	0.241290	0.037662	NA
Mitchell2010_adults_I00021	0.256517	0.037820	NA
Mitchell2010_adults_I00022	0.321392	0.038192	NA
Mitchell2010_adults_I00023	0.327640	0.038281	NA
Mitchell2010_adults_I00024	0.235762	0.037579	NA
Mitchell2010_adults_I00025	0.287745	0.038012	NA
Mitchell2010_adults_I00026	0.254583	0.037684	NA
Mitchell2010_adults_I00027	0.340958	0.038478	NA
Mitchell2010_adults_I00028	0.263478	0.037753	NA
Mitchell2010_adults_I00029	0.287789	0.038045	NA
Mitchell2010_adults_I00030	0.286288	0.037973	NA
Mitchell2010_adults_I00031	0.296580	0.038094	NA
Mitchell2010_adults_I00032	0.257114	0.037741	NA
Mitchell2010_adults_I00033	0.291045	0.038067	NA
Mitchell2010_adults_I00034	0.270047	0.037842	NA
Mitchell2010_adults_I00035	0.225104	0.037570	NA
Mitchell2010_adults_I00036	0.298058	0.038030	NA
Mitchell2010_adults_I00037	0.220624	0.037559	NA
Mitchell2010_adults_I00038	0.245483	0.037662	NA
Mitchell2010_adults_I00039	0.323400	0.038313	NA
Mitchell2010_adults_I00040	0.276560	0.037911	NA
Mitchell2010_adults_I00041	0.306116	0.038131	NA
Mitchell2010_adults_I00042	0.286746	0.038002	NA
Mitchell2010_adults_I00043	0.267233	0.037778	NA
Mitchell2010_adults_I00044	0.330665	0.038332	NA
Mitchell2010_adults_I00045	0.274003	0.037883	NA
Mitchell2010_adults_I00046	0.300182	0.038096	NA
Mitchell2010_adults_I00047	0.293715	0.038049	NA
Mitchell2010_adults_I00048	0.200520	0.037411	NA
Mitchell2010_adults_I00049	0.263895	0.037755	NA
Terry2012_adults_I00000	0.337089	0.054504	NA
Terry2012_adults_I00001	0.346620	0.054667	NA
Terry2012_adults_I00002	0.316817	0.054261	NA
Terry2012_adults_I00003	0.351246	0.054834	NA
Terry2012_adults_I00004	0.327637	0.054195	NA
Terry2012_adults_I00005	0.371127	0.055229	NA
Terry2012_adults_I00006	0.347377	0.054590	NA
Terry2012_adults_I00007	0.314153	0.054258	NA
Terry2012_adults_I00008	0.346923	0.054655	NA
Terry2012_adults_I00009	0.327025	0.054503	NA
Terry2012_adults_I00010	0.324792	0.054491	NA
Terry2012_adults_I00011	0.327535	0.054396	NA
Terry2012_adults_I00012	0.315523	0.054364	NA
Terry2012_adults_I00013	0.376827	0.055247	NA
Terry2012_adults_I00014	0.282909	0.053613	NA
Terry2012_adults_I00015	0.279673	0.053592	NA
Terry2012_adults_I00016	0.378730	0.055180	NA
Terry2012_adults_I00017	0.293668	0.053919	NA
Terry2012_adults_I00018	0.273341	0.053559	NA
Terry2012_adults_I00019	0.337247	0.054678	NA
Terry2012_adults_I00020	0.316825	0.054312	NA
Terry2012_adults_I00021	0.258873	0.053224	NA
Terry2012_adults_I00022	0.339605	0.054567	NA
Terry2012_adults_I00023	0.297650	0.054018	NA
Terry2012_adults_I00024	0.295002	0.053843	NA
Terry2012_adults_I00025	0.241042	0.053150	NA
Terry2012_adults_I00026	0.323952	0.054399	NA
Terry2012_adults_I00027	0.329555	0.054391	NA
Terry2012_adults_I00028	0.345797	0.054736	NA
Terry2012_adults_I00029	0.363995	0.054948	NA
Terry2012_adults_I00030	0.389082	0.055390	NA
Terry2012_adults_I00031	0.355961	0.054949	NA
Terry2012_adults_I00032	0.338433	0.054618	NA
Terry2012_adults_I00033	0.346626	0.054722	NA
Terry2012_adults_I00034	0.333382	0.054506	NA
Terry2012_adults_I00035	0.344766	0.054719	NA
Terry2012_adults_I00036	0.386919	0.055245	NA
Terry2012_adults_I00037	0.398162	0.055546	NA
Terry2012_adults_I00038	0.323534	0.054348	NA
Terry2012_adults_I00039	0.353023	0.054900	NA
Terry2012_adults_I00040	0.342347	0.054768	NA
Terry2012_adults_I00041	0.414962	0.055742	NA
Terry2012_adults_I00042	0.242399	0.053121	NA
Terry2012_adults_I00043	0.359500	0.054743	NA
Terry2012_adults_I00044	0.360198	0.054692	NA
Terry2012_adults_I00045	0.318713	0.054437	NA
Terry2012_adults_I00046	0.308021	0.054174	NA
Terry2012_adults_I00047	0.312608	0.054313	NA
Terry2012_adults_I00048	0.254613	0.053320	NA
Terry2012_adults_I00049	0.311631	0.054230	NA
Ye2009_adults_I00000	0.504043	0.062325	NA
Ye2009_adults_I00001	0.474968	0.061411	NA
Ye2009_adults_I00002	0.473770	0.061431	NA
Ye2009_adults_I00003	0.482946	0.061528	NA
Ye2009_adults_I00004	0.534286	0.063034	NA
Ye2009_adults_I00005	0.548401	0.063694	NA
Ye2009_adults_I00006	0.484169	0.061614	NA
Ye2009_adults_I00007	0.564214	0.064099	NA
Ye2009_adults_I00008	0.500400	0.062157	NA
Ye2009_adults_I00009	0.542256	0.063302	NA
Ye2009_adults_I00010	0.480750	0.061589	NA
Ye2009_adults_I00011	0.520602	0.062724	NA
Ye2009_adults_I00012	0.495527	0.062107	NA
Ye2009_adults_I00013	0.548439	0.063671	NA
Ye2009_adults_I00014	0.548498	0.063871	NA
Ye2009_adults_I00015	0.525374	0.062923	NA
Ye2009_adults_I00016	0.592174	0.064927	NA
Ye2009_adults_I00017	0.494507	0.061771	NA
Ye2009_adults_I00018	0.470278	0.061323	NA
Ye2009_adults_I00019	0.528158	0.063166	NA
Ye2009_adults_I00020	0.571853	0.064407	NA
Ye2009_adults_I00021	0.498078	0.062150	NA
Ye2009_adults_I00022	0.563443	0.064089	NA
Ye2009_adults_I00023	0.515524	0.062571	NA
Ye2009_adults_I00024	0.477701	0.061441	NA
Ye2009_adults_I00025	0.515737	0.062851	NA
Ye2009_adults_I00026	0.467678	0.061076	NA
Ye2009_adults_I00027	0.498481	0.062078	NA
Ye2009_adults_I00028	0.464400	0.061082	NA
Ye2009_adults_I00029	0.490368	0.061827	NA
Ye2009_adults_I00030	0.563096	0.064142	NA
Ye2009_adults_I00031	0.530948	0.063010	NA
Ye2009_adults_I00032	0.552624	0.063797	NA
Ye2009_adults_I00033	0.567801	0.064369	NA
Ye2009_adults_I00034	0.560533	0.063877	NA
Ye2009_adults_I00035	0.542693	0.063455	NA
Ye2009_adults_I00036	0.526487	0.062859	NA
Ye2009_adults_I00037	0.520566	0.062769	NA
Ye2009_adults_I00038	0.487611	0.061716	NA
Ye2009_adults_I00039	0.526517	0.062923	NA
Ye2009_adults_I00040	0.487540	0.061805	NA
Ye2009_adults_I00041	0.488799	0.061601	NA
Ye2009_adults_I00042	0.486818	0.061628	NA
Ye2009_adults_I00043	0.508028	0.062247	NA
Ye2009_adults_I00044	0.554717	0.063819	NA
Ye2009_adults_I00045	0.500908	0.062144	NA
Ye2009_adults_I00046	0.475754	0.061460	NA
Ye2009_adults_I00047	0.527014	0.063060	NA
Ye2009_adults_I00048	0.561085	0.064222	NA
Ye2009_adults_I00049	0.495487	0.062008	NA
Ansari2006_adults_I00000	0.263829	0.078114	NA
Ansari2006_adults_I00001	0.295035	0.078920	NA
Ansari2006_adults_I00002	0.311988	0.079871	NA
Ansari2006_adults_I00003	0.397470	0.082057	NA
Ansari2006_adults_I00004	0.327332	0.079750	NA
Ansari2006_adults_I00005	0.318126	0.079605	NA
Ansari2006_adults_I00006	0.334277	0.079849	NA
Ansari2006_adults_I00007	0.383067	0.081282	NA
Ansari2006_adults_I00008	0.306081	0.079682	NA
Ansari2006_adults_I00009	0.361708	0.080427	NA
Ansari2006_adults_I00010	0.241890	0.078375	NA
Ansari2006_adults_I00011	0.229214	0.077440	NA
Ansari2006_adults_I00012	0.357242	0.080728	NA
Ansari2006_adults_I00013	0.398544	0.082518	NA
Ansari2006_adults_I00014	0.323805	0.079919	NA
Ansari2006_adults_I00015	0.265207	0.077513	NA
Ansari2006_adults_I00016	0.263282	0.077997	NA
Ansari2006_adults_I00017	0.289560	0.078466	NA
Ansari2006_adults_I00018	0.382552	0.081633	NA
Ansari2006_adults_I00019	0.363477	0.081028	NA
Ansari2006_adults_I00020	0.328246	0.080033	NA
Ansari2006_adults_I00021	0.285198	0.078967	NA
Ansari2006_adults_I00022	0.269827	0.079959	NA
Ansari2006_adults_I00023	0.120298	0.074943	NA
Ansari2006_adults_I00024	0.227849	0.077068	NA
Ansari2006_adults_I00025	0.301517	0.079708	NA
Ansari2006_adults_I00026	0.312032	0.079921	NA
Ansari2006_adults_I00027	0.344261	0.081050	NA
Ansari2006_adults_I00028	0.382273	0.081533	NA
Ansari2006_adults_I00029	0.364430	0.081213	NA
Ansari2006_adults_I00030	0.392457	0.081237	NA
Ansari2006_adults_I00031	0.410141	0.082030	NA
Ansari2006_adults_I00032	0.253147	0.078173	NA
Ansari2006_adults_I00033	0.355060	0.080921	NA
Ansari2006_adults_I00034	0.332787	0.080130	NA
Ansari2006_adults_I00035	0.399695	0.081769	NA
Ansari2006_adults_I00036	0.360278	0.080539	NA
Ansari2006_adults_I00037	0.284051	0.078200	NA
Ansari2006_adults_I00038	0.361335	0.081377	NA
Ansari2006_adults_I00039	0.215335	0.077170	NA
Ansari2006_adults_I00040	0.383916	0.081895	NA
Ansari2006_adults_I00041	0.309622	0.079060	NA
Ansari2006_adults_I00042	0.214883	0.077323	NA
Ansari2006_adults_I00043	0.287582	0.078928	NA
Ansari2006_adults_I00044	0.336617	0.080043	NA
Ansari2006_adults_I00045	0.320695	0.078896	NA
Ansari2006_adults_I00046	0.362793	0.080733	NA
Ansari2006_adults_I00047	0.395339	0.081313	NA
Ansari2006_adults_I00048	0.279734	0.078589	NA
Ansari2006_adults_I00049	0.385400	0.081296	NA
Hazeltine2000_adults_I00000	0.380934	0.151719	NA
Hazeltine2000_adults_I00001	0.285667	0.145203	NA
Hazeltine2000_adults_I00002	0.256760	0.143619	NA
Hazeltine2000_adults_I00003	0.358276	0.148358	NA
Hazeltine2000_adults_I00004	0.372351	0.153256	NA
Hazeltine2000_adults_I00005	0.379654	0.150708	NA
Hazeltine2000_adults_I00006	0.406721	0.152023	NA
Hazeltine2000_adults_I00007	0.255992	0.142512	NA
Hazeltine2000_adults_I00008	0.391939	0.151877	NA
Hazeltine2000_adults_I00009	0.252982	0.144309	NA
Hazeltine2000_adults_I00010	0.419474	0.152221	NA
Hazeltine2000_adults_I00011	0.393454	0.153301	NA
Hazeltine2000_adults_I00012	0.339572	0.150043	NA
Hazeltine2000_adults_I00013	0.418934	0.152837	NA
Hazeltine2000_adults_I00014	0.275550	0.144482	NA
Hazeltine2000_adults_I00015	0.450789	0.154601	NA
Hazeltine2000_adults_I00016	0.343177	0.148594	NA
Hazeltine2000_adults_I00017	0.471924	0.158907	NA
Hazeltine2000_adults_I00018	0.352207	0.150355	NA
Hazeltine2000_adults_I00019	0.326094	0.149497	NA
Hazeltine2000_adults_I00020	0.316573	0.147273	NA
Hazeltine2000_adults_I00021	0.251321	0.142320	NA
Hazeltine2000_adults_I00022	0.266636	0.146378	NA
Hazeltine2000_adults_I00023	0.329884	0.148029	NA
Hazeltine2000_adults_I00024	0.276288	0.145214	NA
Hazeltine2000_adults_I00025	0.284420	0.145562	NA
Hazeltine2000_adults_I00026	0.351697	0.150416	NA
Hazeltine2000_adults_I00027	0.338970	0.147642	NA
Hazeltine2000_adults_I00028	0.215652	0.142022	NA
Hazeltine2000_adults_I00029	0.205423	0.141150	NA
Hazeltine2000_adults_I00030	0.217641	0.143511	NA
Hazeltine2000_adults_I00031	0.392960	0.151882	NA
Hazeltine2000_adults_I00032	0.457554	0.156400	NA
Hazeltine2000_adults_I00033	0.235068	0.141485	NA
Hazeltine2000_adults_I00034	0.407816	0.151327	NA
Hazeltine2000_adults_I00035	0.382682	0.153192	NA
Hazeltine2000_adults_I00036	0.295635	0.148590	NA
Hazeltine2000_adults_I00037	0.404377	0.152554	NA
Hazeltine2000_adults_I00038	0.431369	0.155833	NA
Hazeltine2000_adults_I00039	0.430572	0.152829	NA
Hazeltine2000_adults_I00040	0.330223	0.149484	NA
Hazeltine2000_adults_I00041	0.389031	0.152317	NA
Hazeltine2000_adults_I00042	0.444635	0.154203	NA
Hazeltine2000_adults_I00043	0.405908	0.152442	NA
Hazeltine2000_adults_I00044	0.373403	0.151364	NA
Hazeltine2000_adults_I00045	0.316314	0.146548	NA
Hazeltine2000_adults_I00046	0.340603	0.148817	NA
Hazeltine2000_adults_I00047	0.391095	0.152774	NA
Hazeltine2000_adults_I00048	0.284691	0.145468	NA
Hazeltine2000_adults_I00049	0.271660	0.144208	NA
Aarts2008_adults_I00000	0.274981	0.092408	NA
Aarts2008_adults_I00001	0.370284	0.094364	NA
Aarts2008_adults_I00002	0.357870	0.094997	NA
Aarts2008_adults_I00003	0.200120	0.090828	NA
Aarts2008_adults_I00004	0.251515	0.092008	NA
Aarts2008_adults_I00005	0.272556	0.092413	NA
Aarts2008_adults_I00006	0.239556	0.091362	NA
Aarts2008_adults_I00007	0.235073	0.091311	NA
Aarts2008_adults_I00008	0.318410	0.093003	NA
Aarts2008_adults_I00009	0.236518	0.091398	NA
Aarts2008_adults_I00010	0.355030	0.094517	NA
Aarts2008_adults_I00011	0.368931	0.094774	NA
Aarts2008_adults_I00012	0.264519	0.092280	NA
Aarts2008_adults_I00013	0.315297	0.093499	NA
Aarts2008_adults_I00014	0.267190	0.091932	NA
Aarts2008_adults_I00015	0.175441	0.090167	NA
Aarts2008_adults_I00016	0.325507	0.093570	NA
Aarts2008_adults_I00017	0.314218	0.093305	NA
Aarts2008_adults_I00018	0.270443	0.092291	NA
Aarts2008_adults_I00019	0.393065	0.095272	NA
Aarts2008_adults_I00020	0.305686	0.093484	NA
Aarts2008_adults_I00021	0.289779	0.092930	NA
Aarts2008_adults_I00022	0.277782	0.092253	NA
Aarts2008_adults_I00023	0.245048	0.092026	NA
Aarts2008_adults_I00024	0.245771	0.091982	NA
Aarts2008_adults_I00025	0.203800	0.090454	NA
Aarts2008_adults_I00026	0.218423	0.090840	NA
Aarts2008_adults_I00027	0.305430	0.092918	NA
Aarts2008_adults_I00028	0.282035	0.092541	NA
Aarts2008_adults_I00029	0.288684	0.092865	NA
Aarts2008_adults_I00030	0.356047	0.094242	NA
Aarts2008_adults_I00031	0.230703	0.091421	NA
Aarts2008_adults_I00032	0.142654	0.089522	NA
Aarts2008_adults_I00033	0.270364	0.092356	NA
Aarts2008_adults_I00034	0.411517	0.096001	NA
Aarts2008_adults_I00035	0.433766	0.096608	NA
Aarts2008_adults_I00036	0.270192	0.092195	NA
Aarts2008_adults_I00037	0.309855	0.093216	NA
Aarts2008_adults_I00038	0.213303	0.090898	NA
Aarts2008_adults_I00039	0.230900	0.091841	NA
Aarts2008_adults_I00040	0.178304	0.089841	NA
Aarts2008_adults_I00041	0.363690	0.094224	NA
Aarts2008_adults_I00042	0.306558	0.093791	NA
Aarts2008_adults_I00043	0.283515	0.092663	NA
Aarts2008_adults_I00044	0.307829	0.092925	NA
Aarts2008_adults_I00045	0.308865	0.093287	NA
Aarts2008_adults_I00046	0.263953	0.092322	NA
Aarts2008_adults_I00047	0.183058	0.090282	NA
Aarts2008_adults_I00048	0.355583	0.093865	NA
Aarts2008_adults_I00049	0.264477	0.092070	NA
Piai2013_adults_I00000	0.394062	0.048126	NA
Piai2013_adults_I00001	0.330661	0.047322	NA
Piai2013_adults_I00002	0.311164	0.046964	NA
Piai2013_adults_I00003	0.289540	0.046784	NA
Piai2013_adults_I00004	0.324823	0.047203	NA
Piai2013_adults_I00005	0.313602	0.047229	NA
Piai2013_adults_I00006	0.362673	0.047670	NA
Piai2013_adults_I00007	0.319933	0.047195	NA
Piai2013_adults_I00008	0.275840	0.046549	NA
Piai2013_adults_I00009	0.366126	0.047980	NA
Piai2013_adults_I00010	0.289949	0.046677	NA
Piai2013_adults_I00011	0.298077	0.046831	NA
Piai2013_adults_I00012	0.375994	0.048211	NA
Piai2013_adults_I00013	0.367401	0.048080	NA
Piai2013_adults_I00014	0.338205	0.047474	NA
Piai2013_adults_I00015	0.335967	0.047458	NA
Piai2013_adults_I00016	0.335254	0.047577	NA
Piai2013_adults_I00017	0.308826	0.047161	NA
Piai2013_adults_I00018	0.332070	0.047470	NA
Piai2013_adults_I00019	0.367480	0.047791	NA
Piai2013_adults_I00020	0.297132	0.046774	NA
Piai2013_adults_I00021	0.341214	0.047262	NA
Piai2013_adults_I00022	0.363208	0.047616	NA
Piai2013_adults_I00023	0.349744	0.047557	NA
Piai2013_adults_I00024	0.297127	0.047212	NA
Piai2013_adults_I00025	0.393156	0.048010	NA
Piai2013_adults_I00026	0.341536	0.047448	NA
Piai2013_adults_I00027	0.258226	0.046482	NA
Piai2013_adults_I00028	0.371960	0.047931	NA
Piai2013_adults_I00029	0.368000	0.047841	NA
Piai2013_adults_I00030	0.331086	0.047448	NA
Piai2013_adults_I00031	0.260760	0.046343	NA
Piai2013_adults_I00032	0.352767	0.047695	NA
Piai2013_adults_I00033	0.356968	0.047686	NA
Piai2013_adults_I00034	0.252897	0.046427	NA
Piai2013_adults_I00035	0.269336	0.046474	NA
Piai2013_adults_I00036	0.250728	0.046215	NA
Piai2013_adults_I00037	0.304497	0.046915	NA
Piai2013_adults_I00038	0.318978	0.047178	NA
Piai2013_adults_I00039	0.318426	0.047237	NA
Piai2013_adults_I00040	0.360251	0.047790	NA
Piai2013_adults_I00041	0.337551	0.047307	NA
Piai2013_adults_I00042	0.322398	0.047224	NA
Piai2013_adults_I00043	0.327753	0.047212	NA
Piai2013_adults_I00044	0.303424	0.046941	NA
Piai2013_adults_I00045	0.325125	0.047145	NA
Piai2013_adults_I00046	0.322562	0.047179	NA
Piai2013_adults_I00047	0.262634	0.046314	NA
Piai2013_adults_I00048	0.339379	0.047580	NA
Piai2013_adults_I00049	0.324193	0.047267	NA
Ochsner2009_adults_I00000	0.347897	0.069274	NA
Ochsner2009_adults_I00001	0.293507	0.068177	NA
Ochsner2009_adults_I00002	0.299801	0.068162	NA
Ochsner2009_adults_I00003	0.324711	0.068731	NA
Ochsner2009_adults_I00004	0.286423	0.068104	NA
Ochsner2009_adults_I00005	0.291819	0.068125	NA
Ochsner2009_adults_I00006	0.252231	0.067495	NA
Ochsner2009_adults_I00007	0.314367	0.068586	NA
Ochsner2009_adults_I00008	0.209593	0.066540	NA
Ochsner2009_adults_I00009	0.364636	0.069613	NA
Ochsner2009_adults_I00010	0.333104	0.069122	NA
Ochsner2009_adults_I00011	0.322686	0.068892	NA
Ochsner2009_adults_I00012	0.241234	0.067274	NA
Ochsner2009_adults_I00013	0.308448	0.068851	NA
Ochsner2009_adults_I00014	0.262805	0.067584	NA
Ochsner2009_adults_I00015	0.339213	0.069139	NA
Ochsner2009_adults_I00016	0.338144	0.069084	NA
Ochsner2009_adults_I00017	0.204922	0.066657	NA
Ochsner2009_adults_I00018	0.240949	0.067439	NA
Ochsner2009_adults_I00019	0.183574	0.066287	NA
Ochsner2009_adults_I00020	0.242003	0.067457	NA
Ochsner2009_adults_I00021	0.256674	0.067336	NA
Ochsner2009_adults_I00022	0.294087	0.068440	NA
Ochsner2009_adults_I00023	0.273959	0.067960	NA
Ochsner2009_adults_I00024	0.263216	0.067822	NA
Ochsner2009_adults_I00025	0.262751	0.067512	NA
Ochsner2009_adults_I00026	0.345873	0.069168	NA
Ochsner2009_adults_I00027	0.244483	0.067839	NA
Ochsner2009_adults_I00028	0.269379	0.067751	NA
Ochsner2009_adults_I00029	0.269858	0.067902	NA
Ochsner2009_adults_I00030	0.263909	0.067332	NA
Ochsner2009_adults_I00031	0.326875	0.069017	NA
Ochsner2009_adults_I00032	0.288656	0.068006	NA
Ochsner2009_adults_I00033	0.367092	0.069460	NA
Ochsner2009_adults_I00034	0.283855	0.068571	NA
Ochsner2009_adults_I00035	0.276875	0.068394	NA
Ochsner2009_adults_I00036	0.271372	0.068156	NA
Ochsner2009_adults_I00037	0.381408	0.069747	NA
Ochsner2009_adults_I00038	0.234450	0.067347	NA
Ochsner2009_adults_I00039	0.308518	0.068582	NA
Ochsner2009_adults_I00040	0.305841	0.068362	NA
Ochsner2009_adults_I00041	0.184164	0.066429	NA
Ochsner2009_adults_I00042	0.343317	0.069278	NA
Ochsner2009_adults_I00043	0.352845	0.069229	NA
Ochsner2009_adults_I00044	0.245972	0.067904	NA
Ochsner2009_adults_I00045	0.251280	0.067298	NA
Ochsner2009_adults_I00046	0.238885	0.067396	NA
Ochsner2009_adults_I00047	0.265378	0.067563	NA
Ochsner2009_adults_I00048	0.339796	0.069121	NA
Ochsner2009_adults_I00049	0.364075	0.069587	NA
Jiang2014_adults_I00000	0.309045	0.051795	NA
Jiang2014_adults_I00001	0.417072	0.053528	NA
Jiang2014_adults_I00002	0.360445	0.052663	NA
Jiang2014_adults_I00003	0.362959	0.052875	NA
Jiang2014_adults_I00004	0.332212	0.052152	NA
Jiang2014_adults_I00005	0.289858	0.051596	NA
Jiang2014_adults_I00006	0.258112	0.051075	NA
Jiang2014_adults_I00007	0.317113	0.052175	NA
Jiang2014_adults_I00008	0.333328	0.052336	NA
Jiang2014_adults_I00009	0.332605	0.052381	NA
Jiang2014_adults_I00010	0.286313	0.051379	NA
Jiang2014_adults_I00011	0.348554	0.052559	NA
Jiang2014_adults_I00012	0.327839	0.051990	NA
Jiang2014_adults_I00013	0.339573	0.052644	NA
Jiang2014_adults_I00014	0.269890	0.051374	NA
Jiang2014_adults_I00015	0.335110	0.052072	NA
Jiang2014_adults_I00016	0.334876	0.052515	NA
Jiang2014_adults_I00017	0.277172	0.051417	NA
Jiang2014_adults_I00018	0.248650	0.050984	NA
Jiang2014_adults_I00019	0.362868	0.052777	NA
Jiang2014_adults_I00020	0.297454	0.051495	NA
Jiang2014_adults_I00021	0.338463	0.052373	NA
Jiang2014_adults_I00022	0.389836	0.053283	NA
Jiang2014_adults_I00023	0.366452	0.052975	NA
Jiang2014_adults_I00024	0.289587	0.051543	NA
Jiang2014_adults_I00025	0.326851	0.051994	NA
Jiang2014_adults_I00026	0.327044	0.052171	NA
Jiang2014_adults_I00027	0.273956	0.051370	NA
Jiang2014_adults_I00028	0.249645	0.050912	NA
Jiang2014_adults_I00029	0.313681	0.051910	NA
Jiang2014_adults_I00030	0.260516	0.051388	NA
Jiang2014_adults_I00031	0.384427	0.052988	NA
Jiang2014_adults_I00032	0.405164	0.053623	NA
Jiang2014_adults_I00033	0.399943	0.053249	NA
Jiang2014_adults_I00034	0.350427	0.052260	NA
Jiang2014_adults_I00035	0.242902	0.051118	NA
Jiang2014_adults_I00036	0.360515	0.052570	NA
Jiang2014_adults_I00037	0.289724	0.051629	NA
Jiang2014_adults_I00038	0.310669	0.052146	NA
Jiang2014_adults_I00039	0.363513	0.052546	NA
Jiang2014_adults_I00040	0.318655	0.052143	NA
Jiang2014_adults_I00041	0.277608	0.051301	NA
Jiang2014_adults_I00042	0.349070	0.052549	NA
Jiang2014_adults_I00043	0.416541	0.053572	NA
Jiang2014_adults_I00044	0.317766	0.052066	NA
Jiang2014_adults_I00045	0.294149	0.051506	NA
Jiang2014_adults_I00046	0.273195	0.051532	NA
Jiang2014_adults_I00047	0.333659	0.052270	NA
Jiang2014_adults_I00048	0.296128	0.051662	NA
Jiang2014_adults_I00049	0.314534	0.052094	NA
Grandjean2013_adults_I00000	0.294991	0.043419	NA
Grandjean2013_adults_I00001	0.384226	0.044605	NA
Grandjean2013_adults_I00002	0.317050	0.043578	NA
Grandjean2013_adults_I00003	0.390917	0.044842	NA
Grandjean2013_adults_I00004	0.292418	0.043177	NA
