map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.187635	NA	NA
Hedges' <i>g</i>	0.088000	0.001104	2.649532
uncorrp	0.995479	NA	NA
uncorrp_neg	0.004521	NA	NA
Adult_minus_Older_good_<i>&tau;</i><sup>2</sup>	0.001350	NA	NA
Adult_minus_Older_good_<i>H</i><sup>2</sup>	1.026498	NA	NA
Adult_minus_Older_good_<i>I</i><sup>2</sup>	2.525472	NA	NA
Adult_minus_Older_good_<i>Q</i><sup>2</sup>	79.874718	NA	-1.507629
Ye2009_adults_I00010	0.206867	0.055457	NA
Ye2009_adults_I00011	0.142668	0.054984	NA
Ye2009_adults_I00012	0.288035	0.056125	NA
Ye2009_adults_I00013	0.299395	0.056457	NA
Ye2009_adults_I00014	0.239115	0.055881	NA
Ye2009_adults_I00015	0.066273	0.054322	NA
Ye2009_adults_I00016	0.069920	0.054142	NA
Ye2009_adults_I00017	0.042566	0.053750	NA
Ye2009_adults_I00018	0.143763	0.054894	NA
Ye2009_adults_I00019	0.266967	0.055845	NA
Ye2009_adults_I00020	0.178046	0.055210	NA
Ye2009_adults_I00021	0.297371	0.056117	NA
Ye2009_adults_I00022	0.204821	0.055688	NA
Ye2009_adults_I00023	0.117247	0.054697	NA
Ye2009_adults_I00024	0.126962	0.054920	NA
Ye2009_adults_I00025	0.070679	0.054271	NA
Ye2009_adults_I00026	0.115270	0.054739	NA
Ye2009_adults_I00027	0.069276	0.054176	NA
Ye2009_adults_I00028	0.189265	0.055383	NA
Ye2009_adults_I00029	0.295565	0.056643	NA
Ye2009_adults_I00030	0.280637	0.056142	NA
Ye2009_adults_I00031	0.404641	0.057846	NA
Ye2009_adults_I00032	0.341624	0.056863	NA
Ye2009_adults_I00033	0.198457	0.055390	NA
Ye2009_adults_I00034	0.204691	0.055340	NA
Ye2009_adults_I00035	0.085955	0.054439	NA
Ye2009_adults_I00036	0.250141	0.055811	NA
Ye2009_adults_I00037	0.145938	0.055006	NA
Ye2009_adults_I00038	0.188478	0.055182	NA
Ye2009_adults_I00039	0.185170	0.055213	NA
Ye2009_adults_I00040	0.226103	0.055444	NA
Ye2009_adults_I00041	0.048791	0.054481	NA
Ye2009_adults_I00042	0.246936	0.055720	NA
Ye2009_adults_I00043	0.294889	0.056407	NA
Ye2009_adults_I00044	0.269637	0.055980	NA
Ye2009_adults_I00045	0.137305	0.054767	NA
Ye2009_adults_I00046	0.112864	0.054662	NA
Ye2009_adults_I00047	0.127145	0.054731	NA
Ye2009_adults_I00048	0.203712	0.055586	NA
Ye2009_adults_I00049	0.225265	0.055618	NA
Ansari2006_adults_I00000	0.376113	0.079858	NA
Ansari2006_adults_I00001	0.369957	0.080464	NA
Ansari2006_adults_I00002	0.236803	0.076618	NA
Ansari2006_adults_I00003	0.197253	0.075274	NA
Ansari2006_adults_I00004	0.298782	0.078653	NA
Ansari2006_adults_I00005	0.439993	0.082702	NA
Ansari2006_adults_I00006	0.274604	0.077505	NA
Ansari2006_adults_I00007	0.386833	0.080455	NA
Ansari2006_adults_I00008	0.293987	0.078494	NA
Ansari2006_adults_I00009	0.501108	0.084325	NA
Ansari2006_adults_I00010	0.357432	0.080200	NA
Ansari2006_adults_I00011	0.266309	0.076951	NA
Ansari2006_adults_I00012	0.206117	0.075592	NA
Ansari2006_adults_I00013	0.493038	0.084471	NA
Ansari2006_adults_I00014	0.330209	0.078944	NA
Ansari2006_adults_I00015	0.216982	0.075662	NA
Ansari2006_adults_I00016	0.209213	0.076159	NA
Ansari2006_adults_I00017	0.263410	0.076285	NA
Ansari2006_adults_I00018	0.186943	0.074655	NA
Ansari2006_adults_I00019	0.235349	0.076303	NA
Ansari2006_adults_I00020	0.257912	0.077643	NA
Ansari2006_adults_I00021	0.225007	0.076000	NA
Ansari2006_adults_I00022	0.206356	0.075777	NA
Ansari2006_adults_I00023	0.165262	0.073978	NA
Ansari2006_adults_I00024	0.329068	0.078847	NA
Ansari2006_adults_I00025	0.494038	0.084066	NA
Ansari2006_adults_I00026	0.476968	0.083769	NA
Ansari2006_adults_I00027	0.388157	0.080647	NA
Ansari2006_adults_I00028	0.213917	0.075691	NA
Ansari2006_adults_I00029	0.267863	0.077290	NA
Ansari2006_adults_I00030	0.409986	0.081637	NA
Ansari2006_adults_I00031	0.261626	0.076813	NA
Ansari2006_adults_I00032	0.359504	0.079338	NA
Ansari2006_adults_I00033	0.344532	0.080285	NA
Ansari2006_adults_I00034	0.447003	0.082504	NA
Ansari2006_adults_I00035	0.216653	0.076671	NA
Ansari2006_adults_I00036	0.393027	0.081108	NA
Ansari2006_adults_I00037	0.216945	0.076041	NA
Ansari2006_adults_I00038	0.323693	0.078938	NA
Ansari2006_adults_I00039	0.245791	0.076070	NA
Ansari2006_adults_I00040	0.228247	0.076259	NA
Ansari2006_adults_I00041	0.395878	0.081253	NA
Ansari2006_adults_I00042	0.293956	0.077375	NA
Ansari2006_adults_I00043	0.241219	0.075832	NA
Ansari2006_adults_I00044	0.219281	0.076353	NA
Ansari2006_adults_I00045	0.297198	0.078017	NA
Ansari2006_adults_I00046	0.450193	0.082472	NA
Ansari2006_adults_I00047	0.287015	0.077314	NA
Ansari2006_adults_I00048	0.235552	0.076463	NA
Ansari2006_adults_I00049	0.219929	0.076312	NA
Hazeltine2000_adults_I00000	0.230729	0.142074	NA
Hazeltine2000_adults_I00001	0.135347	0.138892	NA
Hazeltine2000_adults_I00002	0.284763	0.142508	NA
Hazeltine2000_adults_I00003	0.352283	0.142542	NA
Hazeltine2000_adults_I00004	0.344050	0.144260	NA
Hazeltine2000_adults_I00005	0.258348	0.141866	NA
Hazeltine2000_adults_I00006	0.376701	0.145004	NA
Hazeltine2000_adults_I00007	0.110392	0.137426	NA
Hazeltine2000_adults_I00008	0.149723	0.140518	NA
Hazeltine2000_adults_I00009	0.124683	0.137670	NA
Hazeltine2000_adults_I00010	0.195102	0.140223	NA
Hazeltine2000_adults_I00011	0.030217	0.135908	NA
Hazeltine2000_adults_I00012	0.228835	0.141048	NA
Hazeltine2000_adults_I00013	0.200400	0.140760	NA
Hazeltine2000_adults_I00014	0.042658	0.136183	NA
Hazeltine2000_adults_I00015	0.173626	0.140037	NA
Hazeltine2000_adults_I00016	0.201345	0.139254	NA
Hazeltine2000_adults_I00017	0.276048	0.142033	NA
Hazeltine2000_adults_I00018	0.158372	0.138203	NA
Hazeltine2000_adults_I00019	-0.012161	0.134845	NA
Hazeltine2000_adults_I00020	0.474322	0.149362	NA
Hazeltine2000_adults_I00021	0.054445	0.135863	NA
Hazeltine2000_adults_I00022	0.275567	0.141977	NA
Hazeltine2000_adults_I00023	0.015590	0.135380	NA
Hazeltine2000_adults_I00024	0.201607	0.140177	NA
Hazeltine2000_adults_I00025	0.128354	0.138645	NA
Hazeltine2000_adults_I00026	0.160651	0.138864	NA
Hazeltine2000_adults_I00027	0.290586	0.141399	NA
Hazeltine2000_adults_I00028	0.020291	0.136097	NA
Hazeltine2000_adults_I00029	0.147859	0.138950	NA
Hazeltine2000_adults_I00030	0.104012	0.137439	NA
Hazeltine2000_adults_I00031	0.132917	0.139700	NA
Hazeltine2000_adults_I00032	0.282776	0.145233	NA
Hazeltine2000_adults_I00033	-0.082605	0.130591	NA
Hazeltine2000_adults_I00034	0.262569	0.142662	NA
Hazeltine2000_adults_I00035	0.104039	0.137913	NA
Hazeltine2000_adults_I00036	0.315504	0.142313	NA
Hazeltine2000_adults_I00037	0.136352	0.138990	NA
Hazeltine2000_adults_I00038	0.173145	0.138926	NA
Hazeltine2000_adults_I00039	0.357120	0.142817	NA
Hazeltine2000_adults_I00040	0.170962	0.139317	NA
Hazeltine2000_adults_I00041	0.082815	0.137593	NA
Hazeltine2000_adults_I00042	0.392708	0.145403	NA
Hazeltine2000_adults_I00043	0.282187	0.142257	NA
Hazeltine2000_adults_I00044	0.347287	0.142997	NA
Hazeltine2000_adults_I00045	0.377766	0.145630	NA
Hazeltine2000_adults_I00046	0.153115	0.138771	NA
Hazeltine2000_adults_I00047	0.117165	0.138351	NA
Hazeltine2000_adults_I00048	0.130250	0.138011	NA
Hazeltine2000_adults_I00049	0.203962	0.140359	NA
Aarts2008_adults_I00000	0.206605	0.090162	NA
Aarts2008_adults_I00001	0.131018	0.088081	NA
Aarts2008_adults_I00002	0.108415	0.087644	NA
Aarts2008_adults_I00003	0.118321	0.087584	NA
Aarts2008_adults_I00004	0.107035	0.087185	NA
Aarts2008_adults_I00005	0.082449	0.086875	NA
Aarts2008_adults_I00006	0.134869	0.087704	NA
Aarts2008_adults_I00007	0.258645	0.091989	NA
Aarts2008_adults_I00008	0.242855	0.090199	NA
Aarts2008_adults_I00009	0.218495	0.090039	NA
Aarts2008_adults_I00010	0.229690	0.089868	NA
Aarts2008_adults_I00011	0.300307	0.092057	NA
Aarts2008_adults_I00012	0.166876	0.088396	NA
Aarts2008_adults_I00013	0.185769	0.089116	NA
Aarts2008_adults_I00014	0.046493	0.085657	NA
Aarts2008_adults_I00015	0.218819	0.089848	NA
Aarts2008_adults_I00016	0.348651	0.094015	NA
Aarts2008_adults_I00017	0.114131	0.087286	NA
Aarts2008_adults_I00018	0.160330	0.088700	NA
Aarts2008_adults_I00019	0.251636	0.091063	NA
Aarts2008_adults_I00020	0.090317	0.086889	NA
Aarts2008_adults_I00021	0.164566	0.089060	NA
Aarts2008_adults_I00022	0.246692	0.090964	NA
Aarts2008_adults_I00023	0.227370	0.090692	NA
Aarts2008_adults_I00024	0.379978	0.094710	NA
Aarts2008_adults_I00025	0.091576	0.086482	NA
Aarts2008_adults_I00026	0.247508	0.090588	NA
Aarts2008_adults_I00027	0.135769	0.088018	NA
Aarts2008_adults_I00028	0.098611	0.087896	NA
Aarts2008_adults_I00029	0.278740	0.092592	NA
Aarts2008_adults_I00030	0.106649	0.087294	NA
Aarts2008_adults_I00031	0.173739	0.089720	NA
Aarts2008_adults_I00032	0.049710	0.085098	NA
Aarts2008_adults_I00033	0.079576	0.086499	NA
Aarts2008_adults_I00034	0.239472	0.090025	NA
Aarts2008_adults_I00035	0.252961	0.090786	NA
Aarts2008_adults_I00036	0.179322	0.089280	NA
Aarts2008_adults_I00037	0.155694	0.088137	NA
Aarts2008_adults_I00038	0.312996	0.092859	NA
Aarts2008_adults_I00039	0.246187	0.090218	NA
Aarts2008_adults_I00040	0.147357	0.088041	NA
Aarts2008_adults_I00041	0.324178	0.092201	NA
Aarts2008_adults_I00042	0.166172	0.088525	NA
Aarts2008_adults_I00043	0.180294	0.088956	NA
Aarts2008_adults_I00044	0.265634	0.092413	NA
Aarts2008_adults_I00045	0.170161	0.088414	NA
Aarts2008_adults_I00046	0.064871	0.086091	NA
Aarts2008_adults_I00047	0.285349	0.092045	NA
Aarts2008_adults_I00048	0.237073	0.090533	NA
Aarts2008_adults_I00049	0.225548	0.090443	NA
Piai2013_adults_I00000	0.259255	0.045817	NA
Piai2013_adults_I00001	0.291412	0.046404	NA
Piai2013_adults_I00002	0.090757	0.044655	NA
Piai2013_adults_I00003	0.286803	0.045981	NA
Piai2013_adults_I00004	0.233159	0.045861	NA
Piai2013_adults_I00005	0.217125	0.045471	NA
Piai2013_adults_I00006	0.267492	0.046023	NA
Piai2013_adults_I00007	0.220438	0.045620	NA
Piai2013_adults_I00008	0.152725	0.045074	NA
Piai2013_adults_I00009	0.230592	0.045491	NA
Piai2013_adults_I00010	0.037510	0.044341	NA
Piai2013_adults_I00011	0.205783	0.045628	NA
Piai2013_adults_I00012	0.205531	0.045549	NA
Piai2013_adults_I00013	0.280905	0.045974	NA
Piai2013_adults_I00014	0.308365	0.046238	NA
Piai2013_adults_I00015	0.140768	0.045089	NA
Piai2013_adults_I00016	0.138013	0.045125	NA
Piai2013_adults_I00017	0.193779	0.045315	NA
Piai2013_adults_I00018	0.262528	0.045725	NA
Piai2013_adults_I00019	0.225495	0.045530	NA
Piai2013_adults_I00020	0.138731	0.045070	NA
Piai2013_adults_I00021	0.196567	0.045549	NA
Piai2013_adults_I00022	0.199367	0.045602	NA
Piai2013_adults_I00023	0.126917	0.044950	NA
Piai2013_adults_I00024	0.254029	0.045987	NA
Piai2013_adults_I00025	0.174819	0.045381	NA
Piai2013_adults_I00026	0.066869	0.044587	NA
Piai2013_adults_I00027	0.280831	0.046103	NA
Piai2013_adults_I00028	0.158111	0.045256	NA
Piai2013_adults_I00029	0.322046	0.046397	NA
Piai2013_adults_I00030	0.110968	0.044959	NA
Piai2013_adults_I00031	0.172191	0.045248	NA
Piai2013_adults_I00032	0.305524	0.046315	NA
Piai2013_adults_I00033	0.222654	0.045586	NA
Piai2013_adults_I00034	0.211676	0.045587	NA
Piai2013_adults_I00035	0.229744	0.045649	NA
Piai2013_adults_I00036	0.100476	0.044687	NA
Piai2013_adults_I00037	0.251594	0.046024	NA
Piai2013_adults_I00038	0.252486	0.045798	NA
Piai2013_adults_I00039	0.155451	0.045127	NA
Piai2013_adults_I00040	0.128957	0.045104	NA
Piai2013_adults_I00041	0.291862	0.046114	NA
Piai2013_adults_I00042	0.223923	0.045493	NA
Piai2013_adults_I00043	0.291372	0.046033	NA
Piai2013_adults_I00044	0.206525	0.045563	NA
Piai2013_adults_I00045	0.120898	0.044957	NA
