map	estimate	variance	sdm_z
Terry2012_adults_I00022	0.331061	0.054070	NA
Terry2012_adults_I00023	0.191609	0.052259	NA
Terry2012_adults_I00024	0.229661	0.052944	NA
Terry2012_adults_I00025	0.194651	0.052261	NA
Terry2012_adults_I00026	0.238189	0.053083	NA
Terry2012_adults_I00027	0.243442	0.053103	NA
Terry2012_adults_I00028	0.308828	0.053992	NA
Terry2012_adults_I00029	0.271873	0.053317	NA
Terry2012_adults_I00030	0.240093	0.053056	NA
Terry2012_adults_I00031	0.242315	0.053114	NA
Terry2012_adults_I00032	0.236222	0.053096	NA
Terry2012_adults_I00033	0.263870	0.053219	NA
Terry2012_adults_I00034	0.187201	0.052422	NA
Terry2012_adults_I00035	0.293254	0.053788	NA
Terry2012_adults_I00036	0.289997	0.053815	NA
Terry2012_adults_I00037	0.348983	0.054364	NA
Terry2012_adults_I00038	0.181751	0.052492	NA
Terry2012_adults_I00039	0.279926	0.053392	NA
Terry2012_adults_I00040	0.282781	0.053480	NA
Terry2012_adults_I00041	0.290638	0.053661	NA
Terry2012_adults_I00042	0.266092	0.053342	NA
Terry2012_adults_I00043	0.300590	0.053695	NA
Terry2012_adults_I00044	0.244472	0.053231	NA
Terry2012_adults_I00045	0.222953	0.052649	NA
Terry2012_adults_I00046	0.269683	0.053538	NA
Terry2012_adults_I00047	0.276287	0.053341	NA
Terry2012_adults_I00048	0.264685	0.053248	NA
Terry2012_adults_I00049	0.227473	0.052787	NA
Ye2009_adults_I00000	0.377108	0.060042	NA
Ye2009_adults_I00001	0.322564	0.059034	NA
Ye2009_adults_I00002	0.287047	0.058734	NA
Ye2009_adults_I00003	0.255964	0.057585	NA
Ye2009_adults_I00004	0.293071	0.058590	NA
Ye2009_adults_I00005	0.347991	0.059628	NA
Ye2009_adults_I00006	0.331571	0.059192	NA
Ye2009_adults_I00007	0.300197	0.058697	NA
Ye2009_adults_I00008	0.350045	0.059810	NA
Ye2009_adults_I00009	0.225759	0.057703	NA
Ye2009_adults_I00010	0.303924	0.058435	NA
Ye2009_adults_I00011	0.284966	0.058536	NA
Ye2009_adults_I00012	0.392523	0.060146	NA
Ye2009_adults_I00013	0.362303	0.059630	NA
Ye2009_adults_I00014	0.375380	0.060091	NA
Ye2009_adults_I00015	0.305556	0.058525	NA
Ye2009_adults_I00016	0.381994	0.060256	NA
Ye2009_adults_I00017	0.318882	0.058979	NA
Ye2009_adults_I00018	0.294222	0.058767	NA
Ye2009_adults_I00019	0.372236	0.059988	NA
Ye2009_adults_I00020	0.435020	0.060930	NA
Ye2009_adults_I00021	0.374409	0.059662	NA
Ye2009_adults_I00022	0.323871	0.059177	NA
Ye2009_adults_I00023	0.271722	0.058447	NA
Ye2009_adults_I00024	0.297920	0.058324	NA
Ye2009_adults_I00025	0.328016	0.059246	NA
Ye2009_adults_I00026	0.285306	0.058668	NA
Ye2009_adults_I00027	0.308459	0.059640	NA
Ye2009_adults_I00028	0.349897	0.059417	NA
Ye2009_adults_I00029	0.377324	0.059762	NA
Ye2009_adults_I00030	0.395299	0.060399	NA
Ye2009_adults_I00031	0.421647	0.060615	NA
Ye2009_adults_I00032	0.472134	0.061585	NA
Ye2009_adults_I00033	0.367831	0.059639	NA
Ye2009_adults_I00034	0.347783	0.059406	NA
Ye2009_adults_I00035	0.261097	0.058193	NA
Ye2009_adults_I00036	0.359099	0.059012	NA
Ye2009_adults_I00037	0.286957	0.058360	NA
Ye2009_adults_I00038	0.336475	0.059362	NA
Ye2009_adults_I00039	0.361160	0.059582	NA
Ye2009_adults_I00040	0.345146	0.059898	NA
Ye2009_adults_I00041	0.265216	0.058113	NA
Ye2009_adults_I00042	0.317205	0.058406	NA
Ye2009_adults_I00043	0.338580	0.058882	NA
Ye2009_adults_I00044	0.416599	0.060755	NA
Ye2009_adults_I00045	0.300978	0.058980	NA
Ye2009_adults_I00046	0.309340	0.058932	NA
Ye2009_adults_I00047	0.291021	0.058933	NA
Ye2009_adults_I00048	0.347718	0.059004	NA
Ye2009_adults_I00049	0.345753	0.059459	NA
Ansari2006_adults_I00000	0.493363	0.085538	NA
Ansari2006_adults_I00001	0.442982	0.083898	NA
Ansari2006_adults_I00002	0.443523	0.083671	NA
Ansari2006_adults_I00003	0.442086	0.082504	NA
Ansari2006_adults_I00004	0.445728	0.084237	NA
Ansari2006_adults_I00005	0.425993	0.083956	NA
Ansari2006_adults_I00006	0.391572	0.082286	NA
Ansari2006_adults_I00007	0.468140	0.084777	NA
Ansari2006_adults_I00008	0.455910	0.084013	NA
Ansari2006_adults_I00009	0.505396	0.086764	NA
Ansari2006_adults_I00010	0.457038	0.084857	NA
Ansari2006_adults_I00011	0.417568	0.082788	NA
Ansari2006_adults_I00012	0.486454	0.084427	NA
Ansari2006_adults_I00013	0.479789	0.085583	NA
Ansari2006_adults_I00014	0.464743	0.084714	NA
Ansari2006_adults_I00015	0.370147	0.081524	NA
Ansari2006_adults_I00016	0.369373	0.081029	NA
Ansari2006_adults_I00017	0.440442	0.083109	NA
Ansari2006_adults_I00018	0.453794	0.083519	NA
Ansari2006_adults_I00019	0.433280	0.082997	NA
Ansari2006_adults_I00020	0.461792	0.083791	NA
Ansari2006_adults_I00021	0.512884	0.085624	NA
Ansari2006_adults_I00022	0.428436	0.082852	NA
Ansari2006_adults_I00023	0.390046	0.081598	NA
Ansari2006_adults_I00024	0.475482	0.085096	NA
Ansari2006_adults_I00025	0.508009	0.086678	NA
Ansari2006_adults_I00026	0.484103	0.085772	NA
Ansari2006_adults_I00027	0.524584	0.086264	NA
Ansari2006_adults_I00028	0.489346	0.085195	NA
Ansari2006_adults_I00029	0.385889	0.081758	NA
Ansari2006_adults_I00030	0.534563	0.086944	NA
Ansari2006_adults_I00031	0.449795	0.083748	NA
Ansari2006_adults_I00032	0.454838	0.084470	NA
Ansari2006_adults_I00033	0.530799	0.086729	NA
Ansari2006_adults_I00034	0.490651	0.086602	NA
Ansari2006_adults_I00035	0.441192	0.083116	NA
Ansari2006_adults_I00036	0.468264	0.084464	NA
Ansari2006_adults_I00037	0.433188	0.084273	NA
Ansari2006_adults_I00038	0.488123	0.085854	NA
Ansari2006_adults_I00039	0.407703	0.082729	NA
Ansari2006_adults_I00040	0.449838	0.083535	NA
Ansari2006_adults_I00041	0.467225	0.084573	NA
Ansari2006_adults_I00042	0.449571	0.083961	NA
Ansari2006_adults_I00043	0.446110	0.083993	NA
Ansari2006_adults_I00044	0.372649	0.082086	NA
Ansari2006_adults_I00045	0.431710	0.083298	NA
Ansari2006_adults_I00046	0.418144	0.083867	NA
Ansari2006_adults_I00047	0.469238	0.084655	NA
Ansari2006_adults_I00048	0.394540	0.082119	NA
Ansari2006_adults_I00049	0.452973	0.083747	NA
Hazeltine2000_adults_I00000	0.206072	0.142105	NA
Hazeltine2000_adults_I00001	0.210191	0.140915	NA
Hazeltine2000_adults_I00002	0.318486	0.144686	NA
Hazeltine2000_adults_I00003	0.307275	0.144116	NA
Hazeltine2000_adults_I00004	0.396714	0.148607	NA
Hazeltine2000_adults_I00005	0.283802	0.144205	NA
Hazeltine2000_adults_I00006	0.338522	0.146075	NA
Hazeltine2000_adults_I00007	0.275508	0.143632	NA
Hazeltine2000_adults_I00008	0.283682	0.144238	NA
Hazeltine2000_adults_I00009	0.273819	0.144045	NA
Hazeltine2000_adults_I00010	0.282360	0.143238	NA
Hazeltine2000_adults_I00011	0.205171	0.140823	NA
Hazeltine2000_adults_I00012	0.328623	0.145865	NA
Hazeltine2000_adults_I00013	0.320948	0.146184	NA
Hazeltine2000_adults_I00014	0.258632	0.143677	NA
Hazeltine2000_adults_I00015	0.374275	0.147760	NA
Hazeltine2000_adults_I00016	0.304908	0.147401	NA
Hazeltine2000_adults_I00017	0.287716	0.144557	NA
Hazeltine2000_adults_I00018	0.279162	0.143660	NA
Hazeltine2000_adults_I00019	0.305441	0.144677	NA
Hazeltine2000_adults_I00020	0.361133	0.147196	NA
Hazeltine2000_adults_I00021	0.095932	0.138580	NA
Hazeltine2000_adults_I00022	0.273081	0.143418	NA
Hazeltine2000_adults_I00023	0.163093	0.139219	NA
Hazeltine2000_adults_I00024	0.319697	0.145487	NA
Hazeltine2000_adults_I00025	0.257561	0.142784	NA
Hazeltine2000_adults_I00026	0.286143	0.144592	NA
Hazeltine2000_adults_I00027	0.321690	0.145175	NA
Hazeltine2000_adults_I00028	0.206159	0.141307	NA
Hazeltine2000_adults_I00029	0.213307	0.141112	NA
Hazeltine2000_adults_I00030	0.129466	0.138620	NA
Hazeltine2000_adults_I00031	0.289663	0.144330	NA
Hazeltine2000_adults_I00032	0.280636	0.144372	NA
Hazeltine2000_adults_I00033	0.132917	0.139566	NA
Hazeltine2000_adults_I00034	0.240218	0.142675	NA
Hazeltine2000_adults_I00035	0.314705	0.144970	NA
Hazeltine2000_adults_I00036	0.309332	0.145406	NA
Hazeltine2000_adults_I00037	0.257572	0.142747	NA
Hazeltine2000_adults_I00038	0.296621	0.144392	NA
Hazeltine2000_adults_I00039	0.335345	0.145947	NA
Hazeltine2000_adults_I00040	0.241352	0.142725	NA
Hazeltine2000_adults_I00041	0.308832	0.144162	NA
Hazeltine2000_adults_I00042	0.330288	0.145671	NA
Hazeltine2000_adults_I00043	0.227235	0.141447	NA
Hazeltine2000_adults_I00044	0.246643	0.142577	NA
Hazeltine2000_adults_I00045	0.284152	0.142875	NA
Hazeltine2000_adults_I00046	0.261463	0.144637	NA
Hazeltine2000_adults_I00047	0.338836	0.145386	NA
Hazeltine2000_adults_I00048	0.293355	0.145589	NA
Hazeltine2000_adults_I00049	0.198845	0.140550	NA
Aarts2008_adults_I00000	0.959626	0.138348	NA
Aarts2008_adults_I00001	0.890452	0.134962	NA
Aarts2008_adults_I00002	0.910784	0.136316	NA
Aarts2008_adults_I00003	0.892761	0.134084	NA
Aarts2008_adults_I00004	0.917009	0.137030	NA
Aarts2008_adults_I00005	0.874898	0.134354	NA
Aarts2008_adults_I00006	0.889182	0.135868	NA
Aarts2008_adults_I00007	0.929245	0.137271	NA
Aarts2008_adults_I00008	0.904580	0.135242	NA
Aarts2008_adults_I00009	0.929586	0.136883	NA
Aarts2008_adults_I00010	0.876981	0.133523	NA
Aarts2008_adults_I00011	0.915346	0.137507	NA
Aarts2008_adults_I00012	0.940088	0.138938	NA
Aarts2008_adults_I00013	0.865190	0.134006	NA
Aarts2008_adults_I00014	0.890065	0.135278	NA
Aarts2008_adults_I00015	0.911138	0.136064	NA
Aarts2008_adults_I00016	0.930586	0.138507	NA
Aarts2008_adults_I00017	0.938206	0.139133	NA
Aarts2008_adults_I00018	0.919850	0.136991	NA
Aarts2008_adults_I00019	0.938309	0.137849	NA
Aarts2008_adults_I00020	0.912049	0.138140	NA
Aarts2008_adults_I00021	0.876125	0.135210	NA
Aarts2008_adults_I00022	0.911369	0.135887	NA
Aarts2008_adults_I00023	0.914736	0.136781	NA
Aarts2008_adults_I00024	0.917317	0.137852	NA
Aarts2008_adults_I00025	0.888879	0.134801	NA
Aarts2008_adults_I00026	0.895290	0.135144	NA
Aarts2008_adults_I00027	0.888018	0.134458	NA
Aarts2008_adults_I00028	0.845782	0.131604	NA
Aarts2008_adults_I00029	0.935611	0.140325	NA
Aarts2008_adults_I00030	0.884799	0.134135	NA
Aarts2008_adults_I00031	0.874759	0.134353	NA
Aarts2008_adults_I00032	0.914623	0.136153	NA
Aarts2008_adults_I00033	0.900815	0.134491	NA
Aarts2008_adults_I00034	0.912414	0.135864	NA
Aarts2008_adults_I00035	0.947728	0.139628	NA
Aarts2008_adults_I00036	0.907311	0.137904	NA
Aarts2008_adults_I00037	0.874620	0.134125	NA
Aarts2008_adults_I00038	0.886025	0.135118	NA
Aarts2008_adults_I00039	0.921637	0.136506	NA
Aarts2008_adults_I00040	0.865816	0.132468	NA
Aarts2008_adults_I00041	0.931017	0.138342	NA
Aarts2008_adults_I00042	0.885260	0.134246	NA
Aarts2008_adults_I00043	0.887611	0.135357	NA
Aarts2008_adults_I00044	0.901931	0.136262	NA
Aarts2008_adults_I00045	0.898584	0.135582	NA
Aarts2008_adults_I00046	0.939026	0.136828	NA
Aarts2008_adults_I00047	0.901683	0.137020	NA
Aarts2008_adults_I00048	0.915482	0.135274	NA
Aarts2008_adults_I00049	0.920781	0.137304	NA
Piai2013_adults_I00000	0.274508	0.046384	NA
Piai2013_adults_I00001	0.293956	0.046625	NA
Piai2013_adults_I00002	0.205160	0.045708	NA
Piai2013_adults_I00003	0.307652	0.046847	NA
Piai2013_adults_I00004	0.274927	0.046318	NA
Piai2013_adults_I00005	0.314102	0.046849	NA
Piai2013_adults_I00006	0.293113	0.046510	NA
Piai2013_adults_I00007	0.278893	0.046501	NA
Piai2013_adults_I00008	0.251694	0.046212	NA
Piai2013_adults_I00009	0.280352	0.046359	NA
Piai2013_adults_I00010	0.232717	0.046007	NA
Piai2013_adults_I00011	0.262608	0.046245	NA
Piai2013_adults_I00012	0.236585	0.046102	NA
Piai2013_adults_I00013	0.321481	0.046777	NA
Piai2013_adults_I00014	0.287760	0.046512	NA
Piai2013_adults_I00015	0.263596	0.046315	NA
Piai2013_adults_I00016	0.261887	0.046162	NA
Piai2013_adults_I00017	0.217387	0.045918	NA
Piai2013_adults_I00018	0.250347	0.046079	NA
Piai2013_adults_I00019	0.276274	0.046505	NA
Piai2013_adults_I00020	0.280820	0.046325	NA
Piai2013_adults_I00021	0.245959	0.046149	NA
Piai2013_adults_I00022	0.266344	0.046126	NA
Piai2013_adults_I00023	0.224383	0.045863	NA
Piai2013_adults_I00024	0.261526	0.046168	NA
Piai2013_adults_I00025	0.272850	0.046280	NA
Piai2013_adults_I00026	0.223202	0.045891	NA
Piai2013_adults_I00027	0.325206	0.046802	NA
Piai2013_adults_I00028	0.234833	0.046014	NA
Piai2013_adults_I00029	0.279379	0.046412	NA
Piai2013_adults_I00030	0.272195	0.046338	NA
Piai2013_adults_I00031	0.247446	0.046011	NA
Piai2013_adults_I00032	0.247358	0.046237	NA
Piai2013_adults_I00033	0.233544	0.046014	NA
Piai2013_adults_I00034	0.215603	0.045799	NA
Piai2013_adults_I00035	0.295237	0.046466	NA
Piai2013_adults_I00036	0.164674	0.045360	NA
Piai2013_adults_I00037	0.206163	0.045670	NA
Piai2013_adults_I00038	0.286499	0.046397	NA
Piai2013_adults_I00039	0.217352	0.045856	NA
Piai2013_adults_I00040	0.248523	0.046134	NA
Piai2013_adults_I00041	0.324559	0.046674	NA
Piai2013_adults_I00042	0.279896	0.046222	NA
Piai2013_adults_I00043	0.275579	0.046459	NA
Piai2013_adults_I00044	0.230883	0.045965	NA
Piai2013_adults_I00045	0.268778	0.046266	NA
Piai2013_adults_I00046	0.268751	0.046304	NA
Piai2013_adults_I00047	0.214272	0.045961	NA
Piai2013_adults_I00048	0.253708	0.046093	NA
Piai2013_adults_I00049	0.294783	0.046482	NA
Ochsner2009_adults_I00000	0.301001	0.068088	NA
Ochsner2009_adults_I00001	0.216303	0.066776	NA
Ochsner2009_adults_I00002	0.289336	0.068046	NA
Ochsner2009_adults_I00003	0.202981	0.066688	NA
Ochsner2009_adults_I00004	0.259674	0.067568	NA
Ochsner2009_adults_I00005	0.301615	0.068222	NA
Ochsner2009_adults_I00006	0.301805	0.068395	NA
Ochsner2009_adults_I00007	0.280414	0.067700	NA
Ochsner2009_adults_I00008	0.222241	0.066945	NA
Ochsner2009_adults_I00009	0.186001	0.066416	NA
Ochsner2009_adults_I00010	0.303295	0.068293	NA
Ochsner2009_adults_I00011	0.252183	0.067917	NA
Ochsner2009_adults_I00012	0.246155	0.067224	NA
Ochsner2009_adults_I00013	0.328409	0.068441	NA
Ochsner2009_adults_I00014	0.259011	0.067353	NA
Ochsner2009_adults_I00015	0.283483	0.068192	NA
Ochsner2009_adults_I00016	0.326781	0.068557	NA
Ochsner2009_adults_I00017	0.132351	0.065917	NA
Ochsner2009_adults_I00018	0.285172	0.067706	NA
Ochsner2009_adults_I00019	0.248423	0.067377	NA
Ochsner2009_adults_I00020	0.327531	0.068465	NA
Ochsner2009_adults_I00021	0.177934	0.066281	NA
Ochsner2009_adults_I00022	0.237491	0.067269	NA
Ochsner2009_adults_I00023	0.231729	0.067405	NA
Ochsner2009_adults_I00024	0.226279	0.067209	NA
Ochsner2009_adults_I00025	0.249660	0.067554	NA
Ochsner2009_adults_I00026	0.351536	0.069039	NA
Ochsner2009_adults_I00027	0.250655	0.067525	NA
Ochsner2009_adults_I00028	0.264303	0.067835	NA
Ochsner2009_adults_I00029	0.236768	0.067072	NA
Ochsner2009_adults_I00030	0.234609	0.067003	NA
Ochsner2009_adults_I00031	0.315161	0.068311	NA
Ochsner2009_adults_I00032	0.209964	0.066919	NA
Ochsner2009_adults_I00033	0.289736	0.068169	NA
Ochsner2009_adults_I00034	0.217410	0.066999	NA
Ochsner2009_adults_I00035	0.213105	0.067030	NA
Ochsner2009_adults_I00036	0.207988	0.066609	NA
Ochsner2009_adults_I00037	0.310775	0.068474	NA
Ochsner2009_adults_I00038	0.300407	0.068109	NA
Ochsner2009_adults_I00039	0.276457	0.067605	NA
Ochsner2009_adults_I00040	0.348220	0.068715	NA
Ochsner2009_adults_I00041	0.275506	0.067641	NA
Ochsner2009_adults_I00042	0.319762	0.068518	NA
Ochsner2009_adults_I00043	0.225185	0.067085	NA
Ochsner2009_adults_I00044	0.222063	0.067140	NA
Ochsner2009_adults_I00045	0.221409	0.066936	NA
Ochsner2009_adults_I00046	0.280125	0.067733	NA
Ochsner2009_adults_I00047	0.268948	0.067553	NA
Ochsner2009_adults_I00048	0.284908	0.067962	NA
Ochsner2009_adults_I00049	0.291028	0.068013	NA
Jiang2014_adults_I00000	0.231051	0.050640	NA
Jiang2014_adults_I00001	0.404025	0.053242	NA
Jiang2014_adults_I00002	0.346229	0.052184	NA
Jiang2014_adults_I00003	0.266722	0.051270	NA
Jiang2014_adults_I00004	0.292338	0.051371	NA
Jiang2014_adults_I00005	0.318372	0.051625	NA
Jiang2014_adults_I00006	0.325714	0.051887	NA
Jiang2014_adults_I00007	0.283175	0.051537	NA
Jiang2014_adults_I00008	0.321909	0.051810	NA
Jiang2014_adults_I00009	0.315929	0.051812	NA
Jiang2014_adults_I00010	0.222127	0.050373	NA
Jiang2014_adults_I00011	0.285269	0.051441	NA
Jiang2014_adults_I00012	0.303732	0.051542	NA
Jiang2014_adults_I00013	0.320520	0.051933	NA
Jiang2014_adults_I00014	0.266505	0.050872	NA
Jiang2014_adults_I00015	0.307532	0.051391	NA
Jiang2014_adults_I00016	0.286232	0.051394	NA
Jiang2014_adults_I00017	0.280460	0.051323	NA
Jiang2014_adults_I00018	0.288501	0.051304	NA
Jiang2014_adults_I00019	0.317986	0.051976	NA
Jiang2014_adults_I00020	0.261322	0.050913	NA
Jiang2014_adults_I00021	0.308715	0.051742	NA
Jiang2014_adults_I00022	0.307496	0.051638	NA
Jiang2014_adults_I00023	0.347955	0.052390	NA
Jiang2014_adults_I00024	0.310253	0.051407	NA
Jiang2014_adults_I00025	0.330671	0.051952	NA
Jiang2014_adults_I00026	0.280979	0.051193	NA
Jiang2014_adults_I00027	0.323252	0.051939	NA
Jiang2014_adults_I00028	0.244874	0.050740	NA
Jiang2014_adults_I00029	0.318930	0.051803	NA
Jiang2014_adults_I00030	0.263955	0.051202	NA
Jiang2014_adults_I00031	0.312687	0.051961	NA
Jiang2014_adults_I00032	0.368876	0.052557	NA
Jiang2014_adults_I00033	0.339812	0.052162	NA
Jiang2014_adults_I00034	0.332307	0.051776	NA
Jiang2014_adults_I00035	0.329814	0.052062	NA
Jiang2014_adults_I00036	0.319650	0.051582	NA
Jiang2014_adults_I00037	0.333376	0.051902	NA
Jiang2014_adults_I00038	0.312738	0.051746	NA
Jiang2014_adults_I00039	0.332035	0.051929	NA
Jiang2014_adults_I00040	0.424670	0.053270	NA
Jiang2014_adults_I00041	0.225590	0.050461	NA
Jiang2014_adults_I00042	0.325023	0.052148	NA
Jiang2014_adults_I00043	0.363200	0.052623	NA
Jiang2014_adults_I00044	0.331583	0.051824	NA
Jiang2014_adults_I00045	0.293780	0.051259	NA
Jiang2014_adults_I00046	0.276453	0.051140	NA
Jiang2014_adults_I00047	0.293025	0.051384	NA
Jiang2014_adults_I00048	0.289913	0.051419	NA
Jiang2014_adults_I00049	0.324496	0.052096	NA
Grandjean2013_adults_I00000	0.630212	0.052852	NA
Grandjean2013_adults_I00001	0.643071	0.052648	NA
Grandjean2013_adults_I00002	0.585823	0.051800	NA
Grandjean2013_adults_I00003	0.592650	0.051819	NA
Grandjean2013_adults_I00004	0.545526	0.051215	NA
